"GENEID","avg_effect","consistency","n_disorders"
"ENSG00000154655",0.152006224,NA,1
"ENSG00000154678",0.42,NA,1
"ENSG00000154710",-0.0557217925,NA,1
"ENSG00000154719",-0.145814439,NA,1
"ENSG00000154721",-0.212320082666667,0.155025615183595,3
"ENSG00000154723",0.13769804,NA,1
"ENSG00000154727",-0.259456886,NA,1
"ENSG00000154734",-0.323118686833333,0.0662991617117095,2
"ENSG00000154736",-0.306980131,NA,1
"ENSG00000154743",-0.056370909,NA,1
"ENSG00000154764",-0.0231071016666667,0.378907882567784,3
"ENSG00000154781",0.14474982,0.0166535526363356,2
"ENSG00000154783",0.340167085,NA,1
"ENSG00000154813",-0.1288617215,0.00887238203185167,2
"ENSG00000154814",0.162363337666667,0.0674735076597637,3
"ENSG00000154822",-0.723,NA,1
"ENSG00000154832",0.167239484,NA,1
"ENSG00000154864",0.8910279305,NA,1
"ENSG00000154874",-0.38360422,NA,1
"ENSG00000154889",0.6882907,NA,1
"ENSG00000154898",0.44606419,NA,1
"ENSG00000154914",0.433745061,NA,1
"ENSG00000154917",0.22,NA,1
"ENSG00000154928",-0.23068443025,0.114998866887526,4
"ENSG00000154957",0.184606429,NA,1
"ENSG00000154975",-0.1809650025,1.00322256040259,2
"ENSG00000154978",0.284185997,NA,1
"ENSG00000155008",0.11249148075,NA,1
"ENSG00000155011",-0.356692623,NA,1
"ENSG00000155034",-0.259221331833333,0.16682797209828,3
"ENSG00000155052",-0.407548615,0.640933322543191,3
"ENSG00000155066",0.17376582,0.0459522534142234,2
"ENSG00000155087",0.04708344,NA,1
"ENSG00000155090",-0.356085902666667,0.15454936226362,3
"ENSG00000155093",-0.159275571,0.457787193692039,2
"ENSG00000155097",0.160999411,NA,1
"ENSG00000155100",0.151194037,NA,1
"ENSG00000155115",0.14702799,NA,1
"ENSG00000155158",-1.04227567,NA,1
"ENSG00000155189",-0.00911264025000001,NA,1
"ENSG00000155229",-0.129840018,NA,1
"ENSG00000155252",-0.21,NA,1
"ENSG00000155254",-0.02419298,0.165211567910533,2
"ENSG00000155256",0.009468333,0.212929745557451,2
"ENSG00000155265",0.2313213505,0.0301529430452104,2
"ENSG00000155282",-0.568381424,NA,1
"ENSG00000155287",-0.249048943833333,0.19231219355368,2
"ENSG00000155304",0.205765018,NA,1
"ENSG00000155307",0.196459439,0.695301978214961,3
"ENSG00000155313",-0.160422476,0.385482831238878,2
"ENSG00000155324",0.06523942,NA,1
"ENSG00000155330",-0.242274526,NA,1
"ENSG00000155363",-0.162883624555556,0.317314392308062,3
"ENSG00000155366",0.140291486666667,0.505241242051227,3
"ENSG00000155367",0.12965114,NA,1
"ENSG00000155380",0.61,NA,1
"ENSG00000155438",0.169451932,NA,1
"ENSG00000155463",0.1010528055,0.0636374401960778,2
"ENSG00000155465",1.248156364,NA,1
"ENSG00000155506",0.25,NA,1
"ENSG00000155508",0.135618494,NA,1
"ENSG00000155511",-0.50608585,NA,1
"ENSG00000155530",-0.14802844,NA,1
"ENSG00000155545",0.0275867353333333,NA,1
"ENSG00000155621",0.140698564,NA,1
"ENSG00000155629",0.197589,0.383055299717939,2
"ENSG00000155636",0.184831506,NA,1
"ENSG00000155657",-0.351683139,0.263032322625869,2
"ENSG00000155659",2.676416742,NA,1
"ENSG00000155666",0.075529318,0.245630677885096,2
"ENSG00000155714",-0.0596375865,NA,1
"ENSG00000155729",0.368134031,NA,1
"ENSG00000155744",0.78,NA,1
"ENSG00000155755",0.226220801,NA,1
"ENSG00000155760",-0.146746345833333,0.649048146679073,2
"ENSG00000155761",-0.0878867595,0.0658460090311545,2
"ENSG00000155792",-0.2081861,NA,1
"ENSG00000155827",-0.14282,NA,1
"ENSG00000155849",-0.218160479,NA,1
"ENSG00000155858",-0.799032849,NA,1
"ENSG00000155876",0.132890473,NA,1
"ENSG00000155886",-0.2517041385,0.0373606394435503,2
"ENSG00000155893",-0.185254235666667,NA,1
"ENSG00000155903",-0.160839647,NA,1
"ENSG00000155906",0.2024676455,NA,1
"ENSG00000155926",0.38947057075,0.679104044823837,4
"ENSG00000155957",0.231179691,NA,1
"ENSG00000155959",0.3183907455,NA,1
"ENSG00000155961",0.140428892,NA,1
"ENSG00000155962",0.43627,NA,1
"ENSG00000155970",0.168067263,NA,1
"ENSG00000155974",0.1419874105,0.434639997348461,2
"ENSG00000155980",-0.128441565833333,NA,1
"ENSG00000156006",0.05490659,NA,1
"ENSG00000156011",0.35,NA,1
"ENSG00000156017",-0.41117115,0.418365171811236,2
"ENSG00000156030",0.01969356,0.100891353184716,2
"ENSG00000156042",0.451700919,NA,1
"ENSG00000156049",0.351755128,0.476534037689738,4
"ENSG00000156050",-0.021968216,0.277004533419013,2
"ENSG00000156052",-0.17492748575,0.104445243936242,2
"ENSG00000156097",0.2048213,0.491373734836713,2
"ENSG00000156103",0.217118225777778,0.28930635955799,3
"ENSG00000156110",0.0368391126666667,NA,1
"ENSG00000156113",-0.1830527,0.436917461718549,2
"ENSG00000156136",0.200680419,0.129563272272969,3
"ENSG00000156162",0.0773698156666667,NA,1
"ENSG00000156194",0.7595115,NA,1
"ENSG00000156206",0.355660627666667,NA,1
"ENSG00000156219",-0.2026399085,0.512369703048313,2
"ENSG00000156239",0.09659559,NA,1
"ENSG00000156253",-0.33545,NA,1
"ENSG00000156256",-0.079292,NA,1
"ENSG00000156299",0.123381064,NA,1
"ENSG00000156304",-0.149487766,0.153615930281035,2
"ENSG00000156313",0.195032352666667,NA,1
"ENSG00000156345",-0.247742227,NA,1
"ENSG00000156395",0.5377593,NA,1
"ENSG00000156398",0.282837695,NA,1
"ENSG00000156411",0.190755616,NA,1
"ENSG00000156453",-0.0795513,NA,1
"ENSG00000156463",-0.49568,0.137758543110763,2
"ENSG00000156467",0.3159461525,0.278790930514344,2
"ENSG00000156469",0.230515869,NA,1
"ENSG00000156471",0.1736146035,NA,1
"ENSG00000156475",-0.306,NA,1
"ENSG00000156486",-0.2534554,NA,1
"ENSG00000156502",-0.328359,NA,1
"ENSG00000156509",0.839742424,NA,1
"ENSG00000156510",0.169999434,0.352651119593323,3
"ENSG00000156521",-0.1239119,NA,1
"ENSG00000156531",-0.3596505875,0.735885196330372,2
"ENSG00000156587",0.220687272095238,0.0508023506983418,3
"ENSG00000156603",-0.021636575,0.218039636579349,3
"ENSG00000156642",-0.386,NA,1
"ENSG00000156671",-0.14862655,NA,1
"ENSG00000156675",-0.198936946833333,0.0016176437049775,2
"ENSG00000156687",0.7252691,NA,1
"ENSG00000156709",0.43,NA,1
"ENSG00000156711",0.05255803,NA,1
"ENSG00000156735",0.165426403,NA,1
"ENSG00000156787",-0.606,NA,1
"ENSG00000156795",0.322187251,NA,1
"ENSG00000156802",0.1172181,NA,1
"ENSG00000156804",-0.042188419,0.245875196824244,2
"ENSG00000156831",-0.111779,NA,1
"ENSG00000156853",0.174281182,NA,1
"ENSG00000156858",-0.0512211133333333,0.307957905785688,3
"ENSG00000156860",0.257992552,NA,1
"ENSG00000156873",0.054028599,0.147444490385243,2
"ENSG00000156875",0.0571757555,0.00215176058338293,2
"ENSG00000156876",0.0958360863333333,NA,1
"ENSG00000156925",-0.2140018765,0.214474995198767,2
"ENSG00000156958",0.149009843666667,NA,1
"ENSG00000156966",0.422163795,NA,1
"ENSG00000156968",-0.155078546,0.0311324209945489,2
"ENSG00000156970",0.601808345,NA,1
"ENSG00000156973",0.202880849,NA,1
"ENSG00000156976",-0.1614251,NA,1
"ENSG00000156983",-0.0520321876666667,0.179086427799948,3
"ENSG00000156990",0.242892429,NA,1
"ENSG00000157005",-0.16280597255,0.352156591329918,4
"ENSG00000157017",0.75545352,NA,1
"ENSG00000157045",0.19451217,NA,1
"ENSG00000157077",-0.405,NA,1
"ENSG00000157087",-0.290933966666667,0.237412320566822,3
"ENSG00000157093",-0.825686213333333,NA,1
"ENSG00000157106",0.1014224,NA,1
"ENSG00000157107",0.0314983915,0.178436969998048,2
"ENSG00000157110",0.1474999,0.94964454855489,2
"ENSG00000157111",1.0951621395,NA,1
"ENSG00000157150",-0.252509687,0.161843042726822,2
"ENSG00000157152",0.38,NA,1
"ENSG00000157168",0.27834,NA,1
"ENSG00000157181",-0.185578113,NA,1
"ENSG00000157184",0.112266419,NA,1
"ENSG00000157191",0.2608837585,0.160788881573468,2
"ENSG00000157193",-0.1849763875,0.0263805806934819,2
"ENSG00000157212",-0.155197686,0.154922974739652,2
"ENSG00000157214",0.222915659,NA,1
"ENSG00000157216",-0.21102657575,0.163461840312215,2
"ENSG00000157219",0.1245271,NA,1
"ENSG00000157224",-0.198660251,NA,1
"ENSG00000157227",-0.0706941,0.573133663518188,2
"ENSG00000157240",0.37970564,NA,1
"ENSG00000157259",0.305824257,NA,1
"ENSG00000157303",0.156558050333333,0.786586341348741,3
"ENSG00000157306",-0.373892996,NA,1
"ENSG00000157326",0.318432337,NA,1
"ENSG00000157343",-0.717518539,NA,1
"ENSG00000157349",0.22001,NA,1
"ENSG00000157350",-0.023205604,NA,1
"ENSG00000157353",0.088649648,0.0181992993737179,2
"ENSG00000157368",-0.222046895,NA,1
"ENSG00000157379",0.292713948,NA,1
"ENSG00000157388",-0.233835501,NA,1
"ENSG00000157404",-0.92172046,NA,1
"ENSG00000157426",0.06118668,NA,1
"ENSG00000157445",-0.49113025,0.506104254013069,2
"ENSG00000157470",-0.181001,NA,1
"ENSG00000157483",0.553875753,NA,1
"ENSG00000157502",0.288709751,NA,1
"ENSG00000157510",-0.00806077799999999,NA,1
"ENSG00000157554",-0.4622972,NA,1
"ENSG00000157557",-0.011083333,0.352525728266545,2
"ENSG00000157570",0.969,NA,1
"ENSG00000157578",0.489440671,NA,1
"ENSG00000157600",-0.175114272,NA,1
"ENSG00000157601",-0.185618071,NA,1
"ENSG00000157613",-0.977244179,0.524972684291183,2
"ENSG00000157617",0.0480534765,0.318088022721659,4
"ENSG00000157657",-0.2259376815,0.215116988759114,2
"ENSG00000157680",-0.349497173333333,0.565683876334118,3
"ENSG00000157693",-0.361,NA,1
"ENSG00000157703",0.5334725485,NA,1
"ENSG00000157734",-0.545975485,NA,1
"ENSG00000157741",-0.0977377776666667,0.163114057404109,4
"ENSG00000157764",-0.417,NA,1
"ENSG00000157766",0.230441705,NA,1
"ENSG00000157778",0.1351297625,0.401426446545582,2
"ENSG00000157782",0.125061594,0.611709016952402,2
"ENSG00000157800",0.1162274275,0.0500794341705766,2
"ENSG00000157827",0.207194208,NA,1
"ENSG00000157833",-0.135380314,NA,1
"ENSG00000157851",-0.179984048,NA,1
"ENSG00000157869",-0.1521471986,0.378801064459507,2
"ENSG00000157870",0.2670452655,NA,1
"ENSG00000157873",-0.00339433499999997,0.716945274021146,2
"ENSG00000157881",0.165113803,NA,1
"ENSG00000157890",-0.152406131,0.428699581258898,2
"ENSG00000157895",-0.0473175443333333,NA,1
"ENSG00000157927",-0.545712593,NA,1
"ENSG00000157933",-0.230693401,NA,1
"ENSG00000157978",0.10152191,NA,1
"ENSG00000157985",-0.2399401859,0.0988601113154335,2
"ENSG00000158006",0.1190305605,0.318395278464462,2
"ENSG00000158008",-0.0761243076666667,0.453301254952223,3
"ENSG00000158050",-0.5206721815,NA,1
"ENSG00000158055",1.404315179,NA,1
"ENSG00000158062",-0.042282348,0.391137603766006,2
"ENSG00000158077",-0.420967851,NA,1
"ENSG00000158079",0.074560903,0.322194057618429,2
"ENSG00000158089",0.1301307169,0.357521084263659,2
"ENSG00000158106",-0.1532186615,0.109175252668993,2
"ENSG00000158109",-0.01036146875,0.297496042106974,2
"ENSG00000158113",-0.06193,NA,1
"ENSG00000158122",-0.140586555,0.0680589640495949,2
"ENSG00000158163",0.27386217,NA,1
"ENSG00000158169",-0.024755554,0.407285621431388,3
"ENSG00000158201",0.079228976,0.370724791421822,4
"ENSG00000158220",-0.03827481025,0.333293028041015,2
"ENSG00000158258",0.33149,NA,1
"ENSG00000158286",-0.458123516,NA,1
"ENSG00000158292",-0.609968043,NA,1
"ENSG00000158315",0.666443077,NA,1
"ENSG00000158321",-0.20329898475,0.0798594869296019,2
"ENSG00000158352",0.594181288,NA,1
"ENSG00000158373",-0.16951732,NA,1
"ENSG00000158406",0.297645966,NA,1
"ENSG00000158411",0.017589265,0.341816457472545,2
"ENSG00000158417",-0.193195464666667,NA,1
"ENSG00000158428",1.158606727,NA,1
"ENSG00000158445",-0.4140676,0.346386721944592,2
"ENSG00000158457",0.39790801775,0.222161611838024,2
"ENSG00000158458",-0.272529543,NA,1
"ENSG00000158473",2.589516761,NA,1
"ENSG00000158480",0.21493,NA,1
"ENSG00000158483",0.393206061,NA,1
"ENSG00000158497",0.07519352,NA,1
"ENSG00000158517",1.100011378,NA,1
"ENSG00000158526",0.108082281,NA,1
"ENSG00000158528",-0.592,NA,1
"ENSG00000158545",-0.0807436076666667,0.0381912723582581,2
"ENSG00000158552",0.218984884,NA,1
"ENSG00000158560",0.38,NA,1
"ENSG00000158571",0.578694846,NA,1
"ENSG00000158578",-2.77444762,NA,1
"ENSG00000158604",0.233,NA,1
"ENSG00000158615",0.0545991375,0.241619606890641,2
"ENSG00000158623",0.155536754,NA,1
"ENSG00000158636",-0.489968334,0.668755722303229,3
"ENSG00000158669",0.14486,NA,1
"ENSG00000158683",0.3681585,NA,1
"ENSG00000158691",0.104194995,0.051538022219003,2
"ENSG00000158710",0.788360839,NA,1
"ENSG00000158714",1.840567319,2.09123622958141,2
"ENSG00000158715",1.1284775555,NA,1
"ENSG00000158716",0.23429355525,0.137999108262344,2
"ENSG00000158747",-0.103901376,NA,1
"ENSG00000158748",-0.456055359,NA,1
"ENSG00000158769",0.1490248,0.842836210678018,2
"ENSG00000158773",0.154686018,NA,1
"ENSG00000158792",-0.2552321645,0.129946362615734,3
"ENSG00000158793",0.244111271,NA,1
"ENSG00000158806",0.008180811,0.132728201025751,2
"ENSG00000158813",-0.1210028985,0.498532326204633,2
"ENSG00000158815",-0.2978851,0.644679293324068,2
"ENSG00000158816",-0.165248822,NA,1
"ENSG00000158828",0.161876824666667,NA,1
"ENSG00000158850",0.161383854,NA,1
"ENSG00000158856",0.345046405,NA,1
"ENSG00000158859",0.832902268666667,NA,1
"ENSG00000158863",-0.0551513035555556,0.131683937779026,3
"ENSG00000158864",-0.0927433,NA,1
"ENSG00000158865",1.147868798,NA,1
"ENSG00000158869",0.845557545,NA,1
"ENSG00000158882",-0.136508502,NA,1
"ENSG00000158941",-0.0387358,NA,1
"ENSG00000158955",0.413153321666667,NA,1
"ENSG00000158966",0.29414898,NA,1
"ENSG00000158985",0.164509504,NA,1
"ENSG00000158987",-0.276704535,NA,1
"ENSG00000159023",-0.0894569545,0.199158441478512,2
"ENSG00000159063",0.05736489,NA,1
"ENSG00000159069",0.0120747316666667,0.230099087539454,3
"ENSG00000159079",0.423,NA,1
"ENSG00000159082",-0.0572052,NA,1
"ENSG00000159086",0.025990023,NA,1
"ENSG00000159110",0.172804345,0.0515985081330657,2
"ENSG00000159111",0.167293568,NA,1
"ENSG00000159128",0.128179308,NA,1
"ENSG00000159140",-0.0292262,NA,1
"ENSG00000159147",0.06852203575,0.174882548209329,2
"ENSG00000159164",-0.1195658,NA,1
"ENSG00000159189",0.373375140333333,0.462219752962735,3
"ENSG00000159197",-0.491629069,NA,1
"ENSG00000159199",0.04896653,0.268719004053606,2
"ENSG00000159214",0.299594278133333,0.26315626453098,3
"ENSG00000159216",0.634577033,0.678246905824969,3
"ENSG00000159231",-0.4589642,NA,1
"ENSG00000159247",0.805153932,0.941559817085074,3
"ENSG00000159248",0.307002534,NA,1
"ENSG00000159251",0.421250794,0.148714113338785,2
"ENSG00000159263",1.405950047,NA,1
"ENSG00000159289",1.1694283135,NA,1
"ENSG00000159307",-0.88698422375,NA,1
"ENSG00000159314",-0.290628950666667,0.276589792088039,3
"ENSG00000159335",0.0056440475,NA,1
"ENSG00000159337",-0.880369698,NA,1
"ENSG00000159339",1.534997678,NA,1
"ENSG00000159346",0.09181552,NA,1
"ENSG00000159352",0.149274705,NA,1
"ENSG00000159377",0.169500026,NA,1
"ENSG00000159388",-0.543013051821429,0.534348990042945,4
"ENSG00000159399",0.771319959,NA,1
"ENSG00000159403",0.0857933428571429,0.612790322366947,3
"ENSG00000159409",-0.350601671,0.0744849157175669,2
"ENSG00000159423",0.32871112,NA,1
"ENSG00000159433",0.513469654,NA,1
"ENSG00000159445",-0.195463237,NA,1
"ENSG00000159450",-0.598666423,NA,1
"ENSG00000159459",-0.121572866,NA,1
"ENSG00000159579",-0.13635395,NA,1
"ENSG00000159592",0.036718969,0.133843107601357,2
"ENSG00000159593",-0.0330226163333333,0.117023886445852,2
"ENSG00000159596",0.1328036435,0.0852965423394633,2
"ENSG00000159618",2.023264947,NA,1
"ENSG00000159640",-0.336374774,NA,1
"ENSG00000159658",-0.278581366,NA,1
"ENSG00000159674",-0.326484443,0.76448589944771,4
"ENSG00000159685",0.208389303666667,NA,1
"ENSG00000159692",0.165422478,NA,1
"ENSG00000159708",0.14178211475,0.314419110614279,2
"ENSG00000159712",0.300252804,NA,1
"ENSG00000159713",0.0470781838333333,0.513615258081597,3
"ENSG00000159761",0.549057091,NA,1
"ENSG00000159784",-0.2049343975,0.0299820310935569,2
"ENSG00000159788",-0.0618978,NA,1
"ENSG00000159792",-0.366043212,NA,1
"ENSG00000159840",-0.0801079061666666,0.554179773039576,3
"ENSG00000159842",0.056571465,0.16337159828414,2
"ENSG00000159860",0.3003059,NA,1
"ENSG00000159882",0.40486477,NA,1
"ENSG00000159884",0.295295664,NA,1
"ENSG00000159885",0.08777292,NA,1
"ENSG00000159905",0.184912318,NA,1
"ENSG00000159917",0.084076825,0.000199312188413055,2
"ENSG00000159958",-0.255328016333333,0.136511653511698,3
"ENSG00000160007",-0.048833,NA,1
"ENSG00000160014",-0.00406313650000001,0.376756199470978,2
"ENSG00000160050",-0.1177554,NA,1
"ENSG00000160051",0.0976904725,0.326875909904507,2
"ENSG00000160058",0.101615923,NA,1
"ENSG00000160062",-0.242468663,NA,1
"ENSG00000160072",-0.4082142,NA,1
"ENSG00000160075",0.01880970125,NA,1
"ENSG00000160087",-0.15899577,NA,1
"ENSG00000160094",-0.242036591666667,NA,1
"ENSG00000160097",-0.016052879,0.218063275735042,2
"ENSG00000160111",1.04,NA,1
"ENSG00000160113",0.417966834,NA,1
"ENSG00000160117",0.863129491,NA,1
"ENSG00000160131",0.0488114676666667,NA,1
"ENSG00000160145",0.0344749785714286,0.1225267862418,2
"ENSG00000160161",0.385298835,0.0069595782856758,2
"ENSG00000160172",0.658849268,NA,1
"ENSG00000160179",-0.2059712385,0.0279552381987198,2
"ENSG00000160183",0.957001773,NA,1
"ENSG00000160188",0.015382925,0.443034819259289,2
"ENSG00000160190",-0.337122065,0.385907676549364,2
"ENSG00000160191",-0.2112626005,0.104061422486327,2
"ENSG00000160193",-0.1135138155,0.285328073309444,2
"ENSG00000160194",-0.119642882,NA,1
"ENSG00000160199",0.049668655,0.133246148257689,2
"ENSG00000160201",-0.237832317,NA,1
"ENSG00000160207",-0.114655552666667,NA,1
"ENSG00000160208",-0.1017217975,0.0686705300980414,2
"ENSG00000160211",0.227591965,0.0288613198783848,2
"ENSG00000160213",0.1897977615,0.0148823328809567,2
"ENSG00000160214",-0.058092161,NA,1
"ENSG00000160219",0.926882644,NA,1
"ENSG00000160221",0.128911157,NA,1
"ENSG00000160223",0.654323627,NA,1
"ENSG00000160224",0.38460691,0.00109871665874327,2
"ENSG00000160229",-0.1665097,NA,1
"ENSG00000160233",0.07489534,NA,1
"ENSG00000160255",0.964613046,NA,1
"ENSG00000160256",0.0723621335,0.244887106314311,2
"ENSG00000160271",0.1442592,NA,1
"ENSG00000160282",0.0641736793333333,0.799446836565125,2
"ENSG00000160284",0.574787511666667,NA,1
"ENSG00000160293",0.33395588025,0.199737366417279,2
"ENSG00000160294",-0.125640237,NA,1
"ENSG00000160305",0.297650601,NA,1
"ENSG00000160307",-0.01475436,0.514300880257092,2
"ENSG00000160321",-0.901162112,NA,1
"ENSG00000160323",-0.2812349056,NA,1
"ENSG00000160325",-0.202823533,NA,1
"ENSG00000160326",-0.256761648,NA,1
"ENSG00000160336",0.25427,NA,1
"ENSG00000160345",-0.1652439,NA,1
"ENSG00000160360",0.288090135,NA,1
"ENSG00000160392",-0.0794079291666667,0.0274026917605741,2
"ENSG00000160404",0.246637628,NA,1
"ENSG00000160408",0.2612976905,NA,1
"ENSG00000160445",0.2,NA,1
"ENSG00000160446",0.44,NA,1
"ENSG00000160447",0.41388,NA,1
"ENSG00000160460",-0.075161434,NA,1
"ENSG00000160469",-0.139784882222222,0.341266166865193,3
"ENSG00000160539",-0.020504582,NA,1
"ENSG00000160563",-0.267157873,NA,1
"ENSG00000160584",-0.210260981,NA,1
"ENSG00000160593",0.096371564,0.375372494030679,2
"ENSG00000160602",0.661745517,NA,1
"ENSG00000160606",-0.09351387,0.0192771026423008,2
"ENSG00000160613",-0.25451388,NA,1
"ENSG00000160633",-0.275478812,NA,1
"ENSG00000160654",0.10558682,NA,1
"ENSG00000160678",0.3507347505,NA,1
"ENSG00000160685",0.132,0.540229580826522,2
"ENSG00000160688",-0.0732287,NA,1
"ENSG00000160691",0.052839741,0.41909537852618,6
"ENSG00000160695",-0.1153282,NA,1
"ENSG00000160703",-0.235977915,NA,1
"ENSG00000160712",0.463315716666667,0.256016248394513,3
"ENSG00000160741",-0.0588392655,0.439353069106036,2
"ENSG00000160746",0.09419238,NA,1
"ENSG00000160752",0.0645778325,0.265894964526437,2
"ENSG00000160753",0.45,NA,1
"ENSG00000160766",-0.2710427,NA,1
"ENSG00000160781",-0.2059115995,0.697336162824768,2
"ENSG00000160789",0.014897583,0.559984991800847,3
"ENSG00000160791",0.8460724605,1.00040206971259,4
"ENSG00000160796",0.13537465,0.289709214294687,2
"ENSG00000160799",0.158924625,NA,1
"ENSG00000160801",-0.412560445,0.0839091868139601,2
"ENSG00000160803",0.144264338333333,NA,1
"ENSG00000160808",0.717,NA,1
"ENSG00000160813",0.38313714725,NA,1
"ENSG00000160818",-0.2972983005,NA,1
"ENSG00000160828",-0.742714065,NA,1
"ENSG00000160862",-0.085280191,NA,1
"ENSG00000160867",0.842630238,NA,1
"ENSG00000160877",-0.26185175225,0.188295710481772,2
"ENSG00000160883",1.315547149,1.00998486791713,2
"ENSG00000160888",-0.594505433444445,0.485849369185671,3
"ENSG00000160908",-0.1054958,NA,1
"ENSG00000160932",0.314049369,NA,1
"ENSG00000160948",-0.0467375761,0.160120435996964,2
"ENSG00000160953",-0.0883124,NA,1
"ENSG00000160959",0.27203107,NA,1
"ENSG00000160961",0.187425343,NA,1
"ENSG00000160963",-0.2043267235,1.08756314740689,2
"ENSG00000160972",0.431959645,NA,1
"ENSG00000160973",0.775484808,NA,1
"ENSG00000160993",0.236401373333333,NA,1
"ENSG00000160999",0.314856774666667,0.539139610607258,2
"ENSG00000161010",0.08552935,NA,1
"ENSG00000161011",0.098519995,0.0745025170195642,2
"ENSG00000161013",-0.22646804,NA,1
"ENSG00000161016",0.3137287275,0.09230751880285,2
"ENSG00000161021",-0.249867249,NA,1
"ENSG00000161036",-0.0857253,NA,1
"ENSG00000161040",0.891414871333333,0.925160593947239,2
"ENSG00000161048",0.163618613,NA,1
"ENSG00000161057",0.154241256,NA,1
"ENSG00000161091",0.06639817475,0.207833920788307,2
"ENSG00000161132",0.154046476,NA,1
"ENSG00000161179",0.267629731,NA,1
"ENSG00000161202",0.054465746,0.173979163081374,2
"ENSG00000161204",-0.134988344,NA,1
"ENSG00000161243",0.295871161,0.00264622126358362,2
"ENSG00000161249",0.304879833,NA,1
"ENSG00000161265",0.498358504,NA,1
"ENSG00000161267",-0.0773555095,0.220300969591329,2
"ENSG00000161277",0.10526319075,0.32436994928138,2
"ENSG00000161281",-0.4490373,NA,1
"ENSG00000161326",-0.3123722995,NA,1
"ENSG00000161328",0.417241793666667,NA,1
"ENSG00000161381",-0.219956756,0.0163951814753443,2
"ENSG00000161395",0.2579733,NA,1
"ENSG00000161509",-0.1159606895,0.616541519752426,2
"ENSG00000161513",-0.393135343,NA,1
"ENSG00000161526",-0.0608351,0.0216947431535845,2
"ENSG00000161533",0.175675965,NA,1
"ENSG00000161544",0.519864668,NA,1
"ENSG00000161547",-0.072150505,0.152960624728425,2
"ENSG00000161551",0.32599463025,0.188097997768898,2
"ENSG00000161594",0.55678437,NA,1
"ENSG00000161638",-0.0712295,0.826429114026575,3
"ENSG00000161640",1.535526051,NA,1
"ENSG00000161642",-0.230516883666667,0.132829379765031,3
"ENSG00000161647",0.161015285,0.0583861958313029,2
"ENSG00000161654",0.167098105,NA,1
"ENSG00000161677",0.548925732,NA,1
"ENSG00000161681",-0.260270320833333,0.271379268222161,2
"ENSG00000161682",0.2740614715,0.282792806999323,2
"ENSG00000161692",0.14359133,NA,1
"ENSG00000161791",0.2355478275,0.414923792708752,2
"ENSG00000161798",-0.54,NA,1
"ENSG00000161800",-0.2707265755,0.221003996366388,2
"ENSG00000161813",-0.162862811,NA,1
"ENSG00000161835",-0.3582071241875,0.205747363017736,4
"ENSG00000161888",-0.57691294,NA,1
"ENSG00000161896",0.918695808714286,NA,1
"ENSG00000161904",0.134183128,0.0052932203446265,2
"ENSG00000161905",-0.162647066,NA,1
"ENSG00000161911",1.267875526,NA,1
"ENSG00000161912",0.420633502,NA,1
"ENSG00000161914",-0.00403658275,NA,1
"ENSG00000161920",0.157633056,0.109883327479363,2
"ENSG00000161921",0.467561156,NA,1
"ENSG00000161929",0.66411407,NA,1
"ENSG00000161939",0.33339466,NA,1
"ENSG00000161940",-0.611228812,0.209574304677619,2
"ENSG00000161956",0.27224433,NA,1
"ENSG00000161958",0.24444621,NA,1
"ENSG00000161960",-0.412400037,NA,1
"ENSG00000161970",0.212075731875,0.300861784648725,2
"ENSG00000161981",0.304910046833333,0.0948795216672758,2
"ENSG00000161996",0.11344061,NA,1
"ENSG00000161999",-0.298748768,NA,1
"ENSG00000162004",-0.722665476,NA,1
"ENSG00000162032",0.253319249,NA,1
"ENSG00000162063",0.1559733125,0.0466075964434931,2
"ENSG00000162066",-0.092545115,NA,1
"ENSG00000162069",0.980179133,NA,1
"ENSG00000162073",0.064476106,0.370635792318846,3
"ENSG00000162076",0.0183712703333333,0.213433732760312,3
"ENSG00000162086",0.06183684,NA,1
"ENSG00000162104",-0.0964218,NA,1
"ENSG00000162105",-0.252386264,NA,1
"ENSG00000162129",0.031102829,0.128144053219163,2
"ENSG00000162174",-0.538071327,NA,1
"ENSG00000162188",0.05127448725,0.347233110730449,2
"ENSG00000162191",-0.035053099,0.275696551336805,2
"ENSG00000162194",0.0198330165,0.28233093192092,2
"ENSG00000162222",0.179163277,NA,1
"ENSG00000162227",0.33266503,NA,1
"ENSG00000162231",-0.182651119,0.10789306654927,2
"ENSG00000162241",0.439735046,NA,1
"ENSG00000162244",0.0989080851666667,0.16358850360748,3
"ENSG00000162302",0.429095167,NA,1
"ENSG00000162337",-0.366945481333333,0.195293226047142,3
"ENSG00000162341",-0.386312759,NA,1
"ENSG00000162367",0.2585747555,0.649350922260305,2
"ENSG00000162368",0.196497145,NA,1
"ENSG00000162374",-0.4327187665,1.17764217322689,2
"ENSG00000162378",0.20829161,NA,1
"ENSG00000162384",-0.021398637,0.220605101167665,2
"ENSG00000162385",-0.0879805,NA,1
"ENSG00000162396",0.333109165,NA,1
"ENSG00000162402",-0.11147642,NA,1
"ENSG00000162408",-0.1263199665,NA,1
"ENSG00000162409",-0.4397079825,0.445354966008903,2
"ENSG00000162413",0.28507,NA,1
"ENSG00000162415",-0.164410257,0.0147364687728132,2
"ENSG00000162419",-0.1276577064,NA,1
"ENSG00000162426",-0.11659595,0.0705957732667119,2
