"gene","degree","weighted_degree"
"ENSG00000237928",4639,6215
"ENSG00000237994",4639,6215
"ENSG00000238098",4639,6215
"ENSG00000238244",4639,6215
"ENSG00000238365",4639,6215
"ENSG00000238578",4639,6215
"ENSG00000238830",4639,6215
"ENSG00000239280",4639,6215
"ENSG00000239291",4639,6215
"ENSG00000239344",4639,6215
"ENSG00000239473",4639,6215
"ENSG00000239510",4639,6215
"ENSG00000239789",4639,6215
"ENSG00000239828",4639,6215
"ENSG00000239873",4639,6215
"ENSG00000240032",4639,6215
"ENSG00000240083",4639,6215
"ENSG00000240204",4639,6215
"ENSG00000240244",4639,6215
"ENSG00000240399",4639,6215
"ENSG00000240563",4639,6215
"ENSG00000240775",4639,6215
"ENSG00000241002",4639,6215
"ENSG00000241362",4639,6215
"ENSG00000241395",4639,6215
"ENSG00000241404",4639,6215
"ENSG00000241462",4639,6215
"ENSG00000241644",4639,6215
"ENSG00000241732",4639,6215
"ENSG00000241990",4639,6215
"ENSG00000242028",4639,6215
"ENSG00000242104",4639,6215
"ENSG00000242125",4639,6215
"ENSG00000242539",4639,6215
"ENSG00000242756",4639,6215
"ENSG00000242818",4639,6215
"ENSG00000243609",4639,6215
"ENSG00000243646",4639,6215
"ENSG00000243710",4639,6215
"ENSG00000244627",4639,6215
"ENSG00000244642",4639,6215
"ENSG00000244879",4639,6215
"ENSG00000245060",4639,6215
"ENSG00000245648",4639,6215
"ENSG00000246350",4639,6215
"ENSG00000247627",4639,6215
"ENSG00000248184",4639,6215
"ENSG00000248210",4639,6215
"ENSG00000248283",4639,6215
"ENSG00000248309",4639,6215
"ENSG00000248801",4639,6215
"ENSG00000248927",4639,6215
"ENSG00000249006",4639,6215
"ENSG00000249206",4639,6215
"ENSG00000249740",4639,6215
"ENSG00000249898",4639,6215
"ENSG00000250197",4639,6215
"ENSG00000250410",4639,6215
"ENSG00000250634",4639,6215
"ENSG00000250771",4639,6215
"ENSG00000250899",4639,6215
"ENSG00000251022",4639,6215
"ENSG00000251562",4639,6215
"ENSG00000251666",4639,6215
"ENSG00000251896",4639,6215
"ENSG00000252202",4639,6215
"ENSG00000252782",4639,6215
"ENSG00000253276",4639,6215
"ENSG00000253357",4639,6215
"ENSG00000253379",4639,6215
"ENSG00000253521",4639,6215
"ENSG00000253636",4639,6215
"ENSG00000253726",4639,6215
"ENSG00000253731",4639,6215
"ENSG00000253793",4639,6215
"ENSG00000253882",4639,6215
"ENSG00000254286",4639,6215
"ENSG00000254487",4639,6215
"ENSG00000254507",4639,6215
"ENSG00000254537",4639,6215
"ENSG00000254577",4639,6215
"ENSG00000254634",4639,6215
"ENSG00000254665",4639,6215
"ENSG00000254667",4639,6215
"ENSG00000254708",4639,6215
"ENSG00000255035",4639,6215
"ENSG00000255129",4639,6215
"ENSG00000255571",4639,6215
"ENSG00000256031",4639,6215
"ENSG00000256040",4639,6215
"ENSG00000256164",4639,6215
"ENSG00000256651",4639,6215
"ENSG00000256720",4639,6215
"ENSG00000257261",4639,6215
"ENSG00000257835",4639,6215
"ENSG00000257950",4639,6215
"ENSG00000258168",4639,6215
"ENSG00000258284",4639,6215
"ENSG00000258302",4639,6215
"ENSG00000258365",4639,6215
"ENSG00000258366",4639,6215
"ENSG00000258472",4639,6215
"ENSG00000258578",4639,6215
"ENSG00000258695",4639,6215
"ENSG00000258702",4639,6215
"ENSG00000258725",4639,6215
"ENSG00000258741",4639,6215
"ENSG00000258890",4639,6215
"ENSG00000259052",4639,6215
"ENSG00000259172",4639,6215
"ENSG00000259336",4639,6215
"ENSG00000259363",4639,6215
"ENSG00000259366",4639,6215
"ENSG00000259378",4639,6215
"ENSG00000259407",4639,6215
"ENSG00000259417",4639,6215
"ENSG00000259583",4639,6215
"ENSG00000259802",4639,6215
"ENSG00000259917",4639,6215
"ENSG00000260060",4639,6215
"ENSG00000260065",4639,6215
"ENSG00000260114",4639,6215
"ENSG00000260209",4639,6215
"ENSG00000260392",4639,6215
"ENSG00000260412",4639,6215
"ENSG00000260495",4639,6215
"ENSG00000260563",4639,6215
"ENSG00000260633",4639,6215
"ENSG00000260655",4639,6215
"ENSG00000260664",4639,6215
"ENSG00000260711",4639,6215
"ENSG00000260912",4639,6215
"ENSG00000260949",4639,6215
"ENSG00000261033",4639,6215
"ENSG00000261098",4639,6215
"ENSG00000261101",4639,6215
"ENSG00000261185",4639,6215
"ENSG00000261208",4639,6215
"ENSG00000261269",4639,6215
"ENSG00000261324",4639,6215
"ENSG00000261379",4639,6215
"ENSG00000261556",4639,6215
"ENSG00000261716",4639,6215
"ENSG00000261971",4639,6215
"ENSG00000262001",4639,6215
"ENSG00000262470",4639,6215
"ENSG00000262488",4639,6215
"ENSG00000262652",4639,6215
"ENSG00000262732",4639,6215
"ENSG00000262951",4639,6215
"ENSG00000263004",4639,6215
"ENSG00000263214",4639,6215
"ENSG00000263606",4639,6215
"ENSG00000263618",4639,6215
"ENSG00000263963",4639,6215
"ENSG00000264546",4639,6215
"ENSG00000264608",4639,6215
"ENSG00000264720",4639,6215
"ENSG00000265185",4639,6215
"ENSG00000265750",4639,6215
"ENSG00000266258",4639,6215
"ENSG00000266533",4639,6215
"ENSG00000266777",4639,6215
"ENSG00000266852",4639,6215
"ENSG00000266993",4639,6215
"ENSG00000267194",4639,6215
"ENSG00000267500",4639,6215
"ENSG00000267838",4639,6215
"ENSG00000268388",4639,6215
"ENSG00000268713",4639,6215
"ENSG00000269069",4639,6215
"ENSG00000269190",4639,6215
"ENSG00000269483",4639,6215
"ENSG00000269713",4639,6215
"ENSG00000269881",4639,6215
"ENSG00000269883",4639,6215
"ENSG00000269936",4639,6215
"ENSG00000269956",4639,6215
"ENSG00000269967",4639,6215
"ENSG00000269971",4639,6215
"ENSG00000270001",4639,6215
"ENSG00000270011",4639,6215
"ENSG00000270020",4639,6215
"ENSG00000270048",4639,6215
"ENSG00000270049",4639,6215
"ENSG00000270076",4639,6215
"ENSG00000270093",4639,6215
"ENSG00000270164",4639,6215
"ENSG00000270246",4639,6215
"ENSG00000270441",4639,6215
"ENSG00000270557",4639,6215
"ENSG00000270562",4639,6215
"ENSG00000270589",4639,6215
"ENSG00000271204",4639,6215
"ENSG00000271386",4639,6215
"ENSG00000271503",4639,6215
"ENSG00000271751",4639,6215
"ENSG00000271817",4639,6215
"ENSG00000271843",4639,6215
"ENSG00000272037",4639,6215
"ENSG00000272137",4639,6215
"ENSG00000272195",4639,6215
"ENSG00000272316",4639,6215
"ENSG00000272356",4639,6215
"ENSG00000272368",4639,6215
"ENSG00000272369",4639,6215
"ENSG00000272397",4639,6215
"ENSG00000272529",4639,6215
"ENSG00000272588",4639,6215
"ENSG00000272606",4639,6215
"ENSG00000272622",4639,6215
"ENSG00000272688",4639,6215
"ENSG00000272865",4639,6215
"ENSG00000272927",4639,6215
"ENSG00000272983",4639,6215
"ENSG00000272990",4639,6215
"ENSG00000273064",4639,6215
"ENSG00000273084",4639,6215
"ENSG00000273118",4639,6215
"ENSG00000273148",4639,6215
"ENSG00000273247",4639,6215
"ENSG00000273275",4639,6215
"ENSG00000273306",4639,6215
"ENSG00000273311",4639,6215
"ENSG00000273344",4639,6215
"ENSG00000273399",4639,6215
"ENSG00000274315",4639,6215
"ENSG00000275383",4639,6215
"ENSG00000275601",4639,6215
"ENSG00000276107",4639,6215
"ENSG00000277734",4639,6215
"ENSG00000278571",4639,6215
"ENSG00000278791",4639,6215
"ENSG00000279554",4639,6215
"ENSG00000279656",4639,6215
"ENSG00000279700",4639,6215
"ENSG00000279744",4639,6215
"ENSG00000280474",4639,6215
"ENSG00000282943",4639,6215
"ENSG00000283236",4639,6215
"ENSG00000283312",4639,6215
"ENSG00000283503",4639,6215
"ENSG00000283608",4639,6215
"ENSG00000083444",4507,6080
"ENSG00000111058",4507,6080
"ENSG00000164600",4507,6080
"ENSG00000112146",4611,6004
"ENSG00000137285",4611,6004
"ENSG00000151702",4369,5965
"ENSG00000153774",4369,5965
"ENSG00000002746",4478,5520
"ENSG00000003147",4478,5520
"ENSG00000006015",4478,5520
"ENSG00000007047",4478,5520
"ENSG00000010256",4478,5520
"ENSG00000010295",4478,5520
"ENSG00000011422",4478,5520
"ENSG00000011638",4478,5520
"ENSG00000012174",4478,5520
"ENSG00000013297",4478,5520
"ENSG00000014641",4478,5520
"ENSG00000023228",4478,5520
"ENSG00000025039",4478,5520
"ENSG00000026652",4478,5520
"ENSG00000033100",4478,5520
"ENSG00000033867",4478,5520
"ENSG00000037042",4478,5520
"ENSG00000039319",4478,5520
"ENSG00000042753",4478,5520
"ENSG00000042832",4478,5520
"ENSG00000047188",4478,5520
"ENSG00000047648",4478,5520
"ENSG00000048028",4478,5520
"ENSG00000050426",4478,5520
"ENSG00000051128",4478,5520
"ENSG00000053108",4478,5520
"ENSG00000054277",4478,5520
"ENSG00000054690",4478,5520
"ENSG00000056050",4478,5520
"ENSG00000056487",4478,5520
"ENSG00000060709",4478,5520
"ENSG00000062582",4478,5520
"ENSG00000063761",4478,5520
"ENSG00000064042",4478,5520
"ENSG00000065361",4478,5520
"ENSG00000065615",4478,5520
"ENSG00000065833",4478,5520
"ENSG00000066044",4478,5520
"ENSG00000066739",4478,5520
"ENSG00000067191",4478,5520
"ENSG00000068438",4478,5520
"ENSG00000068912",4478,5520
"ENSG00000069869",4478,5520
"ENSG00000070087",4478,5520
"ENSG00000070214",4478,5520
"ENSG00000071539",4478,5520
"ENSG00000071794",4478,5520
"ENSG00000072415",4478,5520
"ENSG00000073331",4478,5520
"ENSG00000074842",4478,5520
"ENSG00000075142",4478,5520
"ENSG00000075292",4478,5520
"ENSG00000075415",4478,5520
"ENSG00000075420",4478,5520
"ENSG00000076356",4478,5520
"ENSG00000076554",4478,5520
"ENSG00000076826",4478,5520
"ENSG00000076984",4478,5520
"ENSG00000077348",4478,5520
"ENSG00000077585",4478,5520
"ENSG00000078687",4478,5520
"ENSG00000079102",4478,5520
"ENSG00000079482",4478,5520
"ENSG00000080854",4478,5520
"ENSG00000082014",4478,5520
"ENSG00000082898",4478,5520
"ENSG00000084444",4478,5520
"ENSG00000085719",4478,5520
"ENSG00000085978",4478,5520
"ENSG00000087053",4478,5520
"ENSG00000087258",4478,5520
"ENSG00000087502",4478,5520
"ENSG00000087842",4478,5520
"ENSG00000088832",4478,5520
"ENSG00000088992",4478,5520
"ENSG00000090615",4478,5520
"ENSG00000091073",4478,5520
"ENSG00000091513",4478,5520
"ENSG00000095713",4478,5520
"ENSG00000095794",4478,5520
"ENSG00000099795",4478,5520
"ENSG00000099917",4478,5520
"ENSG00000100029",4478,5520
"ENSG00000100030",4478,5520
"ENSG00000100276",4478,5520
"ENSG00000100330",4478,5520
"ENSG00000100362",4478,5520
"ENSG00000100532",4478,5520
"ENSG00000100911",4478,5520
"ENSG00000101150",4478,5520
"ENSG00000101190",4478,5520
"ENSG00000101343",4478,5520
"ENSG00000101350",4478,5520
"ENSG00000101460",4478,5520
"ENSG00000101849",4478,5520
"ENSG00000101871",4478,5520
"ENSG00000102038",4478,5520
"ENSG00000102387",4478,5520
"ENSG00000102393",4478,5520
"ENSG00000102554",4478,5520
"ENSG00000102805",4478,5520
"ENSG00000102882",4478,5520
"ENSG00000102893",4478,5520
"ENSG00000102981",4478,5520
"ENSG00000103066",4478,5520
"ENSG00000103111",4478,5520
"ENSG00000103184",4478,5520
"ENSG00000103269",4478,5520
"ENSG00000103460",4478,5520
"ENSG00000104331",4478,5520
"ENSG00000104361",4478,5520
"ENSG00000104447",4478,5520
"ENSG00000104888",4478,5520
"ENSG00000104889",4478,5520
"ENSG00000105393",4478,5520
"ENSG00000105497",4478,5520
"ENSG00000105518",4478,5520
"ENSG00000105605",4478,5520
"ENSG00000105612",4478,5520
"ENSG00000105695",4478,5520
"ENSG00000105699",4478,5520
"ENSG00000105928",4478,5520
"ENSG00000106278",4478,5520
"ENSG00000106346",4478,5520
"ENSG00000107819",4478,5520
"ENSG00000108010",4478,5520
"ENSG00000108107",4478,5520
"ENSG00000108666",4478,5520
"ENSG00000109189",4478,5520
"ENSG00000109536",4478,5520
"ENSG00000109654",4478,5520
"ENSG00000109814",4478,5520
"ENSG00000109819",4478,5520
"ENSG00000109832",4478,5520
"ENSG00000110057",4478,5520
"ENSG00000110400",4478,5520
"ENSG00000110446",4478,5520
"ENSG00000110786",4478,5520
"ENSG00000111203",4478,5520
"ENSG00000111215",4478,5520
"ENSG00000111300",4478,5520
"ENSG00000111371",4478,5520
"ENSG00000111450",4478,5520
"ENSG00000111481",4478,5520
"ENSG00000111652",4478,5520
"ENSG00000111666",4478,5520
"ENSG00000111669",4478,5520
"ENSG00000111731",4478,5520
"ENSG00000111913",4478,5520
"ENSG00000112539",4478,5520
"ENSG00000112559",4478,5520
"ENSG00000112651",4478,5520
"ENSG00000113108",4478,5520
"ENSG00000113300",4478,5520
"ENSG00000113328",4478,5520
"ENSG00000113387",4478,5520
"ENSG00000113594",4478,5520
"ENSG00000113597",4478,5520
"ENSG00000113966",4478,5520
"ENSG00000114473",4478,5520
"ENSG00000114554",4478,5520
"ENSG00000114626",4478,5520
"ENSG00000114670",4478,5520
"ENSG00000114850",4478,5520
"ENSG00000115073",4478,5520
"ENSG00000115239",4478,5520
"ENSG00000115271",4478,5520
"ENSG00000115598",4478,5520
"ENSG00000115761",4478,5520
"ENSG00000115884",4478,5520
"ENSG00000116120",4478,5520
"ENSG00000116132",4478,5520
"ENSG00000116171",4478,5520
"ENSG00000116729",4478,5520
"ENSG00000116731",4478,5520
"ENSG00000116761",4478,5520
"ENSG00000116793",4478,5520
"ENSG00000116815",4478,5520
"ENSG00000117245",4478,5520
"ENSG00000117280",4478,5520
"ENSG00000117500",4478,5520
"ENSG00000117625",4478,5520
"ENSG00000118194",4478,5520
"ENSG00000118322",4478,5520
"ENSG00000118965",4478,5520
"ENSG00000119203",4478,5520
"ENSG00000119333",4478,5520
"ENSG00000119514",4478,5520
"ENSG00000119596",4478,5520
"ENSG00000119707",4478,5520
"ENSG00000120533",4478,5520
"ENSG00000121236",4478,5520
"ENSG00000122299",4478,5520
"ENSG00000122367",4478,5520
"ENSG00000122483",4478,5520
"ENSG00000122741",4478,5520
"ENSG00000123091",4478,5520
"ENSG00000123119",4478,5520
"ENSG00000123213",4478,5520
"ENSG00000123444",4478,5520
"ENSG00000123560",4478,5520
"ENSG00000123570",4478,5520
"ENSG00000124134",4478,5520
"ENSG00000124614",4478,5520
"ENSG00000124785",4478,5520
"ENSG00000125122",4478,5520
"ENSG00000125247",4478,5520
"ENSG00000125449",4478,5520
"ENSG00000125534",4478,5520
"ENSG00000125827",4478,5520
"ENSG00000126217",4478,5520
"ENSG00000126749",4478,5520
"ENSG00000127314",4478,5520
"ENSG00000127419",4478,5520
"ENSG00000128266",4478,5520
"ENSG00000128298",4478,5520
"ENSG00000128309",4478,5520
"ENSG00000129009",4478,5520
"ENSG00000129295",4478,5520
"ENSG00000129675",4478,5520
"ENSG00000129951",4478,5520
"ENSG00000130175",4478,5520
"ENSG00000130224",4478,5520
"ENSG00000130255",4478,5520
"ENSG00000130714",4478,5520
"ENSG00000131100",4478,5520
"ENSG00000131269",4478,5520
"ENSG00000131373",4478,5520
"ENSG00000131398",4478,5520
"ENSG00000131459",4478,5520
"ENSG00000131473",4478,5520
"ENSG00000131732",4478,5520
"ENSG00000131943",4478,5520
"ENSG00000132003",4478,5520
"ENSG00000132109",4478,5520
"ENSG00000132356",4478,5520
"ENSG00000132359",4478,5520
"ENSG00000132561",4478,5520
"ENSG00000132622",4478,5520
"ENSG00000132680",4478,5520
"ENSG00000133131",4478,5520
"ENSG00000133313",4478,5520
"ENSG00000133641",4478,5520
"ENSG00000133789",4478,5520
"ENSG00000133805",4478,5520
"ENSG00000133812",4478,5520
"ENSG00000134070",4478,5520
"ENSG00000134243",4478,5520
"ENSG00000134324",4478,5520
"ENSG00000134352",4478,5520
"ENSG00000134363",4478,5520
"ENSG00000135052",4478,5520
"ENSG00000135070",4478,5520
"ENSG00000135299",4478,5520
"ENSG00000135426",4478,5520
"ENSG00000135709",4478,5520
"ENSG00000136002",4478,5520
"ENSG00000136895",4478,5520
"ENSG00000136960",4478,5520
"ENSG00000137040",4478,5520
"ENSG00000137259",4478,5520
"ENSG00000137409",4478,5520
"ENSG00000137501",4478,5520
"ENSG00000137693",4478,5520
"ENSG00000137726",4478,5520
"ENSG00000137942",4478,5520
"ENSG00000138448",4478,5520
"ENSG00000138468",4478,5520
"ENSG00000138629",4478,5520
"ENSG00000139132",4478,5520
"ENSG00000139239",4478,5520
"ENSG00000139579",4478,5520
"ENSG00000139629",4478,5520
"ENSG00000139644",4478,5520
"ENSG00000139915",4478,5520
"ENSG00000140299",4478,5520
"ENSG00000140307",4478,5520
"ENSG00000140854",4478,5520
"ENSG00000141030",4478,5520
"ENSG00000141385",4478,5520
"ENSG00000141540",4478,5520
"ENSG00000141664",4478,5520
"ENSG00000141696",4478,5520
"ENSG00000141750",4478,5520
"ENSG00000142065",4478,5520
"ENSG00000142186",4478,5520
"ENSG00000142669",4478,5520
"ENSG00000142694",4478,5520
"ENSG00000143013",4478,5520
"ENSG00000143106",4478,5520
"ENSG00000143190",4478,5520
"ENSG00000143622",4478,5520
"ENSG00000143977",4478,5520
"ENSG00000144034",4478,5520
"ENSG00000144152",4478,5520
"ENSG00000144369",4478,5520
"ENSG00000144407",4478,5520
"ENSG00000144746",4478,5520
"ENSG00000144868",4478,5520
"ENSG00000145012",4478,5520
"ENSG00000145191",4478,5520
"ENSG00000145431",4478,5520
"ENSG00000146360",4478,5520
"ENSG00000146476",4478,5520
"ENSG00000146592",4478,5520
"ENSG00000146856",4478,5520
"ENSG00000147027",4478,5520
"ENSG00000147202",4478,5520
"ENSG00000147402",4478,5520
"ENSG00000147588",4478,5520
"ENSG00000147862",4478,5520
"ENSG00000148090",4478,5520
"ENSG00000148110",4478,5520
"ENSG00000148204",4478,5520
"ENSG00000149273",4478,5520
"ENSG00000149305",4478,5520
"ENSG00000149571",4478,5520
"ENSG00000150275",4478,5520
"ENSG00000150967",4478,5520
"ENSG00000150977",4478,5520
"ENSG00000151012",4478,5520
"ENSG00000151322",4478,5520
"ENSG00000151468",4478,5520
"ENSG00000151967",4478,5520
"ENSG00000152137",4478,5520
"ENSG00000152234",4478,5520
"ENSG00000152404",4478,5520
"ENSG00000152767",4478,5520
"ENSG00000152910",4478,5520
"ENSG00000152931",4478,5520
"ENSG00000153006",4478,5520
"ENSG00000153029",4478,5520
"ENSG00000153130",4478,5520
"ENSG00000153707",4478,5520
"ENSG00000153944",4478,5520
"ENSG00000154114",4478,5520
"ENSG00000154153",4478,5520
"ENSG00000154328",4478,5520
"ENSG00000154380",4478,5520
"ENSG00000154478",4478,5520
"ENSG00000154553",4478,5520
"ENSG00000155265",4478,5520
"ENSG00000155886",4478,5520
"ENSG00000156531",4478,5520
"ENSG00000156925",4478,5520
"ENSG00000156968",4478,5520
"ENSG00000157191",4478,5520
"ENSG00000157193",4478,5520
"ENSG00000157778",4478,5520
"ENSG00000157782",4478,5520
"ENSG00000157869",4478,5520
"ENSG00000158079",4478,5520
"ENSG00000158109",4478,5520
"ENSG00000158813",4478,5520
"ENSG00000159199",4478,5520
"ENSG00000159593",4478,5520
"ENSG00000159784",4478,5520
"ENSG00000160051",4478,5520
"ENSG00000160097",4478,5520
"ENSG00000160190",4478,5520
"ENSG00000160213",4478,5520
"ENSG00000160752",4478,5520
"ENSG00000161381",4478,5520
"ENSG00000161509",4478,5520
"ENSG00000162188",4478,5520
"ENSG00000162191",4478,5520
"ENSG00000162433",4478,5520
"ENSG00000162437",4478,5520
"ENSG00000162599",4478,5520
"ENSG00000162733",4478,5520
"ENSG00000162819",4478,5520
"ENSG00000163235",4478,5520
"ENSG00000163288",4478,5520
"ENSG00000163297",4478,5520
"ENSG00000163386",4478,5520
"ENSG00000163539",4478,5520
"ENSG00000163704",4478,5520
"ENSG00000163814",4478,5520
"ENSG00000163882",4478,5520
"ENSG00000163931",4478,5520
"ENSG00000163946",4478,5520
"ENSG00000164056",4478,5520
"ENSG00000164066",4478,5520
"ENSG00000164099",4478,5520
"ENSG00000164112",4478,5520
"ENSG00000164124",4478,5520
"ENSG00000164346",4478,5520
"ENSG00000164543",4478,5520
"ENSG00000164796",4478,5520
"ENSG00000164976",4478,5520
"ENSG00000164978",4478,5520
"ENSG00000165023",4478,5520
"ENSG00000165186",4478,5520
"ENSG00000165272",4478,5520
"ENSG00000165495",4478,5520
"ENSG00000165516",4478,5520
"ENSG00000165895",4478,5520
"ENSG00000165898",4478,5520
"ENSG00000165997",4478,5520
"ENSG00000166228",4478,5520
"ENSG00000166292",4478,5520
"ENSG00000166313",4478,5520
"ENSG00000166347",4478,5520
"ENSG00000166411",4478,5520
"ENSG00000166441",4478,5520
"ENSG00000166780",4478,5520
"ENSG00000166862",4478,5520
"ENSG00000166913",4478,5520
"ENSG00000166960",4478,5520
"ENSG00000166963",4478,5520
"ENSG00000167182",4478,5520
"ENSG00000167291",4478,5520
"ENSG00000167378",4478,5520
"ENSG00000167705",4478,5520
"ENSG00000167778",4478,5520
"ENSG00000167996",4478,5520
"ENSG00000168010",4478,5520
"ENSG00000168096",4478,5520
"ENSG00000168118",4478,5520
"ENSG00000168159",4478,5520
"ENSG00000168291",4478,5520
"ENSG00000168301",4478,5520
"ENSG00000168309",4478,5520
"ENSG00000168350",4478,5520
"ENSG00000168484",4478,5520
"ENSG00000169064",4478,5520
"ENSG00000169247",4478,5520
"ENSG00000169255",4478,5520
"ENSG00000169306",4478,5520
"ENSG00000169432",4478,5520
"ENSG00000169439",4478,5520
"ENSG00000169740",4478,5520
"ENSG00000169756",4478,5520
"ENSG00000170004",4478,5520
"ENSG00000170271",4478,5520
"ENSG00000170348",4478,5520
"ENSG00000170537",4478,5520
"ENSG00000170616",4478,5520
"ENSG00000170775",4478,5520
"ENSG00000170776",4478,5520
"ENSG00000171109",4478,5520
"ENSG00000171462",4478,5520
"ENSG00000171492",4478,5520
"ENSG00000171532",4478,5520
"ENSG00000171766",4478,5520
"ENSG00000171840",4478,5520
"ENSG00000171984",4478,5520
"ENSG00000172260",4478,5520
"ENSG00000172336",4478,5520
"ENSG00000172380",4478,5520
"ENSG00000172500",4478,5520
"ENSG00000173451",4478,5520
"ENSG00000173542",4478,5520
"ENSG00000173611",4478,5520
"ENSG00000173674",4478,5520
"ENSG00000173681",4478,5520
"ENSG00000173825",4478,5520
"ENSG00000173992",4478,5520
"ENSG00000174059",4478,5520
"ENSG00000174403",4478,5520
"ENSG00000174405",4478,5520
"ENSG00000174516",4478,5520
"ENSG00000174738",4478,5520
"ENSG00000174917",4478,5520
"ENSG00000174953",4478,5520
"ENSG00000175356",4478,5520
"ENSG00000175395",4478,5520
"ENSG00000176381",4478,5520
"ENSG00000176396",4478,5520
"ENSG00000176428",4478,5520
"ENSG00000176454",4478,5520
"ENSG00000176490",4478,5520
"ENSG00000176731",4478,5520
"ENSG00000176912",4478,5520
"ENSG00000177519",4478,5520
"ENSG00000178386",4478,5520
"ENSG00000178445",4478,5520
"ENSG00000178538",4478,5520
"ENSG00000178802",4478,5520
"ENSG00000179119",4478,5520
"ENSG00000179673",4478,5520
"ENSG00000180035",4478,5520
"ENSG00000180190",4478,5520
"ENSG00000180423",4478,5520
"ENSG00000180488",4478,5520
"ENSG00000180875",4478,5520
"ENSG00000180881",4478,5520
"ENSG00000180891",4478,5520
"ENSG00000181291",4478,5520
"ENSG00000181555",4478,5520
"ENSG00000182218",4478,5520
"ENSG00000182272",4478,5520
"ENSG00000182508",4478,5520
"ENSG00000182575",4478,5520
"ENSG00000182985",4478,5520
"ENSG00000183018",4478,5520
"ENSG00000183307",4478,5520
"ENSG00000183826",4478,5520
"ENSG00000183978",4478,5520
"ENSG00000184076",4478,5520
"ENSG00000184271",4478,5520
"ENSG00000184349",4478,5520
"ENSG00000184428",4478,5520
"ENSG00000185115",4478,5520
"ENSG00000185133",4478,5520
"ENSG00000185189",4478,5520
"ENSG00000185222",4478,5520
"ENSG00000185442",4478,5520
"ENSG00000185808",4478,5520
"ENSG00000185909",4478,5520
"ENSG00000185950",4478,5520
"ENSG00000186854",4478,5520
"ENSG00000187486",4478,5520
"ENSG00000187630",4478,5520
"ENSG00000187667",4478,5520
"ENSG00000187713",4478,5520
"ENSG00000187778",4478,5520
"ENSG00000187790",4478,5520
"ENSG00000188191",4478,5520
"ENSG00000188322",4478,5520
"ENSG00000188612",4478,5520
"ENSG00000188730",4478,5520
"ENSG00000188859",4478,5520
"ENSG00000188976",4478,5520
"ENSG00000196139",4478,5520
"ENSG00000196187",4478,5520
"ENSG00000196227",4478,5520
"ENSG00000196361",4478,5520
"ENSG00000196372",4478,5520
"ENSG00000196405",4478,5520
"ENSG00000196507",4478,5520
"ENSG00000196628",4478,5520
"ENSG00000196935",4478,5520
"ENSG00000197056",4478,5520
"ENSG00000197121",4478,5520
"ENSG00000197177",4478,5520
"ENSG00000197530",4478,5520
"ENSG00000197928",4478,5520
"ENSG00000197958",4478,5520
"ENSG00000197965",4478,5520
"ENSG00000197991",4478,5520
"ENSG00000198265",4478,5520
"ENSG00000198373",4478,5520
"ENSG00000198492",4478,5520
"ENSG00000198522",4478,5520
"ENSG00000198794",4478,5520
"ENSG00000198835",4478,5520
"ENSG00000198874",4478,5520
"ENSG00000198883",4478,5520
"ENSG00000198929",4478,5520
"ENSG00000198961",4478,5520
"ENSG00000203880",4478,5520
"ENSG00000203965",4478,5520
"ENSG00000204176",4478,5520
"ENSG00000204186",4478,5520
"ENSG00000204256",4478,5520
"ENSG00000204603",4478,5520
"ENSG00000204851",4478,5520
"ENSG00000204856",4478,5520
"ENSG00000205189",4478,5520
"ENSG00000205213",4478,5520
"ENSG00000211455",4478,5520
"ENSG00000211460",4478,5520
"ENSG00000212789",4478,5520
"ENSG00000213023",4478,5520
"ENSG00000213337",4478,5520
"ENSG00000213424",4478,5520
"ENSG00000214174",4478,5520
"ENSG00000214176",4478,5520
"ENSG00000214194",4478,5520
"ENSG00000214244",4478,5520
"ENSG00000214253",4478,5520
"ENSG00000214595",4478,5520
"ENSG00000214706",4478,5520
"ENSG00000215218",4478,5520
"ENSG00000218891",4478,5520
"ENSG00000221821",4478,5520
"ENSG00000224819",4478,5520
"ENSG00000225361",4478,5520
"ENSG00000225614",4478,5520
"ENSG00000225978",4478,5520
"ENSG00000226891",4478,5520
"ENSG00000227115",4478,5520
"ENSG00000227347",4478,5520
"ENSG00000231312",4478,5520
"ENSG00000233426",4478,5520
"ENSG00000233844",4478,5520
"ENSG00000234106",4478,5520
"ENSG00000234423",4478,5520
"ENSG00000235272",4478,5520
"ENSG00000236287",4478,5520
"ENSG00000237174",4478,5520
"ENSG00000237949",4478,5520
"ENSG00000239306",4478,5520
"ENSG00000239498",4478,5520
"ENSG00000239922",4478,5520
"ENSG00000242103",4478,5520
"ENSG00000242498",4478,5520
"ENSG00000242759",4478,5520
"ENSG00000244062",4478,5520
"ENSG00000245384",4478,5520
"ENSG00000245937",4478,5520
"ENSG00000246922",4478,5520
"ENSG00000247596",4478,5520
"ENSG00000248905",4478,5520
"ENSG00000249484",4478,5520
"ENSG00000250072",4478,5520
"ENSG00000250510",4478,5520
"ENSG00000251141",4478,5520
"ENSG00000251396",4478,5520
"ENSG00000251429",4478,5520
"ENSG00000253753",4478,5520
"ENSG00000253877",4478,5520
"ENSG00000254040",4478,5520
"ENSG00000254470",4478,5520
"ENSG00000255046",4478,5520
"ENSG00000256391",4478,5520
"ENSG00000257923",4478,5520
"ENSG00000257986",4478,5520
"ENSG00000258844",4478,5520
"ENSG00000258986",4478,5520
"ENSG00000259032",4478,5520
"ENSG00000259920",4478,5520
"ENSG00000260001",4478,5520
