"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050670","regulation of lymphocyte proliferation","49/2044","254/18860",0.192913385826772,1.78001294358753,4.36345585028762,4.30431165629762e-05,0.00260389116258247,0.00219220125823132,"TAC1/CD4/TYROBP/BID/CD74/NCK2/FCGR2B/ARG2/TNFSF13B/PYCARD/IL4I1/LILRB1/BCL6/IL1A/CD46/TNFSF4/NCKAP1L/BTN2A2/CDKN1A/IRF1/GPNMB/TLR4/LRRC32/SLC7A1/ERBB2/TNFRSF21/CDKN2A/TNFRSF13C/VCAM1/TGFBR2/SYK/IGF2/IL12A/INPP5D/GPR183/CEBPB/CCL19/MYD88/ATAD5/PTPN11/LILRB4/HLA-DRB1/SLC39A10/CR1/FCGR3A/HLA-DPB1/HLA-DPA1/RASSF5/CCL5",49
"GO:0019884","antigen processing and presentation of exogenous antigen","16/2044","50/18860",0.32,2.95264187866928,4.82005096736819,4.59645158169794e-05,0.0027528148522789,0.00231757927119296,"CD74/FCGR2B/IKBKB/CTSD/FCGR1A/CTSS/B2M/HLA-DQB1/HLA-DRB1/HLA-DQA1/MPEG1/HLA-DRB5/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1",16
"GO:0071706","tumor necrosis factor superfamily cytokine production","41/2044","201/18860",0.203980099502488,1.88212557564428,4.38351691617,4.79818901281561e-05,0.00281728960762281,0.00237186020344549,"TYROBP/FCGR2B/ARG2/OAS1/TREM2/PYCARD/LILRB1/IL27RA/NOD1/IL1A/MMP8/TNFAIP3/FRMD8/AKAP12/SYT11/C5AR2/DHX9/GPNMB/TLR4/TLR2/FCGR2A/FCGR1A/LY96/SPON2/SYK/NOD2/CX3CR1/STAT3/CD14/CCL19/MYD88/TLR1/PTPN11/TMEM106A/LILRB4/LILRA5/ARID5A/PLCG2/FCGR3A/LILRA4/MC1R",41
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","41/2044","201/18860",0.203980099502488,1.88212557564428,4.38351691617,4.79818901281561e-05,0.00281728960762281,0.00237186020344549,"TYROBP/FCGR2B/ARG2/OAS1/TREM2/PYCARD/LILRB1/IL27RA/NOD1/IL1A/MMP8/TNFAIP3/FRMD8/AKAP12/SYT11/C5AR2/DHX9/GPNMB/TLR4/TLR2/FCGR2A/FCGR1A/LY96/SPON2/SYK/NOD2/CX3CR1/STAT3/CD14/CCL19/MYD88/TLR1/PTPN11/TMEM106A/LILRB4/LILRA5/ARID5A/PLCG2/FCGR3A/LILRA4/MC1R",41
"GO:0043085","positive regulation of catalytic activity","58/2044","318/18860",0.182389937106918,1.68291302046794,4.28192534713289,4.90700890841972e-05,0.00285321129636172,0.00240210247024328,"GIPR/CD4/CD74/LCP2/GUCA1A/CDH3/FGFR3/MT3/CASS4/ASAP3/TPX2/SH3BP1/FLT1/CEMIP/FZR1/DOCK8/CREB3/GLP1R/ARRDC3/TNFRSF10B/CDKN1A/TRAF2/CHTF18/CHI3L1/PLAAT4/MMD2/PIM1/PIK3R5/CARD14/ERBB2/SIRT3/AZIN2/TBC1D7/USP6NL/ATPSCKMT/CACNA1C/NRG1/S100A12/PRKCD/F2RL1/FBN1/MAP4K2/PTK2/ADORA2B/NET1/TCIM/TNFSF15/RGS7/LILRA5/PLSCR1/RALGAPA2/HLA-DRB1/SIPA1L1/NTRK1/TGM2/CR1/PLIN5/SRGAP2",58
"GO:0030098","lymphocyte differentiation","75/2044","441/18860",0.170068027210884,1.56921868551726,4.21700237390589,5.04039049593327e-05,0.00290258641155234,0.00244367110076117,"ST3GAL1/CD4/CD74/RUNX3/RC3H2/KLF6/JMJD6/FCGR2B/TOP2B/IL4R/ITM2A/BLNK/TNFSF13B/IL4I1/JAK3/MDK/TCIRG1/CD69/CD83/VNN1/BCL6/IL1A/ID2/CD46/TNFSF4/EGR1/NCKAP1L/INHA/BTN2A2/IRF1/FGL2/CRACR2A/GPR65/IRF8/ERBB2/NFKBIZ/RABL3/CDKN2A/CEBPG/FZD7/SLAMF8/RUNX1/AIRE/IL6R/WNT4/VCAM1/TGFBR2/PBRM1/SYK/CLEC4E/B2M/NFKBID/STAT3/IL12A/INPP5D/GPR183/JUNB/PTGER4/MALT1/CCL19/SP3/EGR3/KLHL25/SOCS3/IKZF1/LILRB4/IFNA2/HLA-DRB1/PLCG2/NTRK1/NRARP/CR1/MAFB/HLA-DOA/HLA-DRA",75
"GO:0043549","regulation of kinase activity","49/2044","256/18860",0.19140625,1.76610659246575,4.30273345592287,5.29902638935338e-05,0.00302246371865118,0.00254459512832107,"CD4/MVP/GPRC5A/CD74/LCP2/TRIB2/GCKR/MT3/CASS4/TPX2/CDK5RAP1/FLT1/PYCARD/CEMIP/CDK5RAP3/STK38/DUSP1/TNFRSF10B/CDKN1A/TRAF2/LATS1/CHI3L1/MMD2/PIM1/NLRC5/PIK3R5/CARD14/ERBB2/CDKN2A/NRG1/S100A12/FBN1/CDK12/MAP4K2/RGS14/PTK2/PKIA/SYNPO2/TRIB1/HEG1/SFN/TCIM/TNFSF15/TSPYL2/LILRA5/HLA-DRB1/BLM/ADARB1/EMP2",49
"GO:0002697","regulation of immune effector process","72/2044","421/18860",0.171021377672209,1.57801525582087,4.18167323897067,5.88654051890423e-05,0.00332000737541896,0.00279509545188228,"TYROBP/CD74/RC3H2/CD84/FCGR2B/MLH1/IL4R/CD59/ICAM1/TGFB2/TREM2/SLC7A5/PYCARD/IL4I1/LILRB1/IL27RA/JAK3/NOD1/KMT5B/CD69/BCL6/IL1R1/IL18RAP/CD46/TNFSF4/NR4A3/TGFB3/NCKAP1L/C3/TRAF2/MASP1/FGL2/IL13RA1/TLR4/GPR65/SECTM1/HSPD1/NFKBIZ/SERPING1/FCGR1A/CD96/SLAMF8/SPON2/S100A9/F2RL1/CGAS/SYK/B2M/NOD2/NFKBID/CX3CR1/IL12A/INPP5D/ADORA2B/JUNB/MALT1/CCL19/MYD88/A2M/ATAD5/GATA2/LILRB4/IFNA2/HLA-DRB1/TLR7/ARID5A/PLCG2/SH2D1B/CR1/HLA-DRA/MICA/HLA-B",72
"GO:0043409","negative regulation of MAPK cascade","38/2044","183/18860",0.207650273224044,1.91599029012009,4.34111491272359,5.97525843594408e-05,0.00332000737541896,0.00279509545188228,"ZMYND11/MECOM/TREM2/CAV1/CDK5RAP3/STK38/DUSP1/DUSP4/BTN2A2/CHRNA10/PPARG/SPRY2/KLF4/TLR4/MYC/DUSP5/DUSP6/IGF1R/SIRT3/TNIP1/DAB2/SH3RF2/LEMD2/ATF3/PRKCD/F2RL1/GPER1/NDRG2/CDK12/RGS14/EFNA1/TRIB1/NF2/LILRB4/SPRY4/SPRED3/SPRED2/STYXL2",38
"GO:1900748","positive regulation of vascular endothelial growth factor signaling pathway","8/2044","15/18860",0.533333333333333,4.92106979778213,5.29651929080461,5.98698942302969e-05,0.00332000737541896,0.00279509545188228,"SMOC2/VEGFA/JCAD/GREM1/TNXB/ROBO1/CCBE1/ITGB3",8
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","42/2044","210/18860",0.2,1.8454011741683,4.29508242521915,6.29004027165006e-05,0.00343264118521067,0.00288992121998385,"CD4/SLC11A1/RC3H2/FCGR2B/MLH1/IL4R/TREM2/TNFSF13B/IL4I1/LILRB1/IL27RA/JAK3/KMT5B/CD69/BCL6/IL1R1/IL1RL1/PLA2G4A/CD46/TNFSF4/TNFAIP3/NCKAP1L/C3/TRAF2/SECTM1/HSPD1/NFKBIZ/FCGR1A/B2M/NFKBID/IL12A/JUNB/MALT1/CCL19/ATAD5/LILRB4/IFNA2/HLA-DRB1/ARID5A/CR1/HLA-DRA/HLA-B",42
"GO:0097193","intrinsic apoptotic signaling pathway","60/2044","335/18860",0.17910447761194,1.65259806641937,4.20172383704591,6.30473418555975e-05,0.00343264118521067,0.00288992121998385,"BID/CD74/HERPUD1/CUL1/YBX3/TNFRSF1A/NCK2/FCGR2B/PTGS2/MLH1/PPP1R15A/MMP2/NLRP1/TREM2/MMP9/PYCARD/CAV1/CREB3/SEPTIN4/VNN1/NFE2L2/HELLS/TNFRSF10B/CDKN1A/PLAGL2/TRAP1/IFI6/TRAF2/DYRK2/ATF4/MYC/IER3/UACA/CASP6/BCL2A1/PML/NOL3/S100A8/PDK1/MSX1/S100A9/HIPK1/PRKCD/CEBPB/RAD9A/PARL/SFN/NUPR1/BNIP3/ATAD5/HIC1/CHEK2/P4HB/FHIT/ATP2A1/CASP4/MIR186/CRIP1/DDX3X/IKBKE",60
"GO:0044703","multi-organism reproductive process","43/2044","217/18860",0.19815668202765,1.82839286841559,4.279043930938,6.48565776147243e-05,0.00347572314527284,0.00292619167875437,"TAC1/PTGS2/EDN1/OVGP1/ABCB1/MMP2/LAMB1/ANGPT2/PCSK5/MMP9/TIMP1/PTN/TGFBR1/ENDOU/VEGFA/CLIC5/STC2/SLC2A1/SPP1/PRLHR/ADCY7/POLR1B/MED1/KLK14/SLC38A2/CRH/TPPP3/RPL29/WNT4/CTSB/PNOC/FOS/JUNB/SP3/STOX2/HSD11B2/OXTR/MAFF/SERPINA5/DDR1/PSG5/EMP2/ITGB3",43
"GO:0032944","regulation of mononuclear cell proliferation","49/2044","258/18860",0.189922480620155,1.75241584368695,4.24254435577231,6.49993308182598e-05,0.00347572314527284,0.00292619167875437,"TAC1/CD4/TYROBP/BID/CD74/NCK2/FCGR2B/ARG2/TNFSF13B/PYCARD/IL4I1/LILRB1/BCL6/IL1A/CD46/TNFSF4/NCKAP1L/BTN2A2/CDKN1A/IRF1/GPNMB/TLR4/LRRC32/SLC7A1/ERBB2/TNFRSF21/CDKN2A/TNFRSF13C/VCAM1/TGFBR2/SYK/IGF2/IL12A/INPP5D/GPR183/CEBPB/CCL19/MYD88/ATAD5/PTPN11/LILRB4/HLA-DRB1/SLC39A10/CR1/FCGR3A/HLA-DPB1/HLA-DPA1/RASSF5/CCL5",49
"GO:0046638","positive regulation of alpha-beta T cell differentiation","17/2044","57/18860",0.298245614035088,2.75191403165448,4.61822483597463,7.33858284788602e-05,0.00388944890937959,0.0032745050620749,"RUNX3/IL4R/CD83/TNFSF4/NCKAP1L/GPR65/NFKBIZ/RUNX1/TGFBR2/SYK/NFKBID/MALT1/CCL19/KLHL25/LILRB4/HLA-DRB1/HLA-DRA",17
"GO:0002690","positive regulation of leukocyte chemotaxis","24/2044","97/18860",0.247422680412371,2.28297052474429,4.41661795231293,8.03655360241743e-05,0.00422201048463842,0.00355448677336837,"CD74/EDN1/PTN/SERPINE1/CREB3/CCL2/MDK/VEGFA/NCKAP1L/EDN3/TNFSF14/IL6R/CCR1/F2RL1/CX3CR1/IL12A/CXCL10/PTK2/CXCL8/CCL19/ANO6/GPSM3/CCL5/CCL4",24
"GO:0046631","alpha-beta T cell activation","41/2044","206/18860",0.199029126213592,1.83644291604127,4.2084518050586,8.56182339751464e-05,0.00445884872414915,0.00375387954911626,"RUNX3/RC3H2/IL4R/ARG2/LILRB1/NKG7/JAK3/TCIRG1/CD69/CLEC2B/CD83/BCL6/TNFSF4/HSPH1/NCKAP1L/CDH26/IRF1/CRACR2A/TLR4/MYC/GPR65/NFKBIZ/RUNX1/IL6R/DAPL1/TGFBR2/SYK/NFKBID/STAT3/IL12A/GPR183/JUNB/PTGER4/MALT1/CEBPB/CCL19/KLHL25/SOCS3/LILRB4/HLA-DRB1/HLA-DRA",41
"GO:0070372","regulation of ERK1 and ERK2 cascade","55/2044","303/18860",0.181518151815182,1.67486905246298,4.12881448926153,8.66597097834627e-05,0.00447418105080309,0.00376678774830115,"CFLAR/CD4/MARCO/CD74/FGFR3/MT3/ICAM1/TREM2/PYCARD/NOD1/ACTA2/OPRM1/VEGFA/IL1A/DUSP1/DUSP4/BTN2A2/RRAS/CHRNA10/AKAP12/CHI3L1/SPRY2/GPNMB/KLF4/TLR4/DUSP6/ERBB2/SIRT3/CCN1/TNIP1/MFHAS1/DAB2/EPHB1/NRG1/SHC1/ATF3/CCR1/F2RL1/GPER1/SYK/NDRG2/DENND2B/NOD2/RGS14/GPR183/P2RY1/CAVIN3/CCL19/PTPN11/SPRY4/SPRED3/HLA-DRB1/SPRED2/NTRK1/ITGB3",55
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","35/2044","167/18860",0.209580838323353,1.93380362562546,4.22583674420527,9.43772119920975e-05,0.00481483376760695,0.0040535813459478,"CFLAR/ZMYND11/BID/HGF/ICAM1/TGFB2/HMOX1/PYCARD/CAV1/SERPINE1/TGFBR1/LTBR/BMP5/IL1A/TNFAIP3/TNFSF10/G0S2/TNFSF14/IFI6/TRAF2/RAF1/TMBIM1/KLF4/TLR4/PML/NOL3/NRG1/ATF3/HMGB2/GPER1/GDNF/TNFSF15/ACSL5/HSPA1B/DDX3X",35
"GO:0051338","regulation of transferase activity","55/2044","304/18860",0.180921052631579,1.6693596147904,4.10197059283598,9.48656511233294e-05,0.00481483376760695,0.0040535813459478,"CD4/MVP/GPRC5A/CD74/LCP2/TRIB2/GCKR/MT3/CASS4/TPX2/CDK5RAP1/FLT1/PYCARD/CEMIP/FZR1/CDK5RAP3/STK38/ARRDC3/DUSP1/TNFRSF10B/CDKN1A/TRAF2/CHTF18/LATS1/CHI3L1/PLAAT4/MMD2/PIM1/NLRC5/PIK3R5/CARD14/ERBB2/CDKN2A/NRG1/S100A12/DTX3L/FBN1/CDK12/MAP4K2/RGS14/PTK2/PKIA/SYNPO2/TRIB1/HEG1/BANF1/SFN/TCIM/TNFSF15/TSPYL2/LILRA5/HLA-DRB1/BLM/ADARB1/EMP2",55
"GO:2001233","regulation of apoptotic signaling pathway","69/2044","406/18860",0.169950738916256,1.56813646573414,4.03467772461181,0.000101139788746801,0.00501842467007882,0.00422498337648453,"CFLAR/ZMYND11/BID/CD74/HGF/HERPUD1/YBX3/NGFR/NCK2/FCGR2B/PTGS2/MMP2/ICAM1/TGFB2/TREM2/HMOX1/MMP9/PYCARD/CAV1/SERPINE1/TGFBR1/CREB3/SEPTIN4/LTBR/BMP5/VNN1/IL1A/NFE2L2/TNFAIP3/HELLS/TNFSF10/G0S2/TNFSF14/PLAGL2/TRAP1/IFI6/TRAF2/ATF4/RAF1/PPARG/TMBIM1/KLF4/TLR4/MYC/IER3/PML/NOL3/S100A8/NR4A2/NRG1/WNT4/ATF3/MSX1/S100A9/PRKCD/HMGB2/GPER1/CX3CR1/GDNF/RAD9A/PARL/NUPR1/ATAD5/TNFSF15/P4HB/ACSL5/HSPA1B/MIR186/DDX3X",69
"GO:1903706","regulation of hemopoiesis","74/2044","443/18860",0.167042889390519,1.54130572108865,4.01951323413615,0.00010171812163568,0.00501842467007882,0.00422498337648453,"CD4/TYROBP/CD74/RUNX3/RC3H2/FCGR2B/IL4R/RCOR1/TREM2/ACIN1/TSC22D1/IL4I1/LILRB1/JAK3/PTN/TMEM176B/MDK/CD69/CD83/VNN1/BCL6/ID2/CD46/TNFSF4/NCKAP1L/INHA/BTN2A2/IRF1/MED1/FGL2/LRRC17/CD101/TLR4/MYC/GPR65/ERBB2/NFKBIZ/CDKN2A/KLF10/SLAMF8/C1QC/RUNX1/TGFBR2/CCR1/PBRM1/HMGB2/SYK/FBN1/B2M/NFKBID/STAT3/INPP5D/FOS/JUNB/MALT1/CEBPB/CCL19/TRIB1/TCIM/GATA2/EGR3/KLHL25/EVI2B/LILRB4/IFNA2/HLA-DRB1/NRARP/CR1/MAFB/HLA-DOA/HLA-DRA/HSPA1B/HLA-B/H4C14",74
"GO:0002396","MHC protein complex assembly","10/2044","24/18860",0.416666666666667,3.84458577951729,4.86148266202943,0.000102228720946672,0.00501842467007882,0.00422498337648453,"B2M/TAP1/HLA-DQB1/HLA-DRB1/HLA-DQA1/HLA-DRB5/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1",10
"GO:0002501","peptide antigen assembly with MHC protein complex","10/2044","24/18860",0.416666666666667,3.84458577951729,4.86148266202943,0.000102228720946672,0.00501842467007882,0.00422498337648453,"B2M/TAP1/HLA-DQB1/HLA-DRB1/HLA-DQA1/HLA-DRB5/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1",10
"GO:0009636","response to toxic substance","50/2044","270/18860",0.185185185185185,1.70870479089657,4.08927184595687,0.000106701108988238,0.00510967596546354,0.00430180732651446,"SLC11A1/CDH1/CP/FECH/PTGS2/EDN1/SESN1/ABCB1/MGST2/MT3/PTGS1/DHRS2/GSR/ABCC5/ABCB6/NFE2L2/AKR1A1/MTARC2/ABCG2/ATP7B/MT1G/MT2A/PNKD/ATF4/SESN2/DDC/PIM1/SLC39A8/CLIC2/S100A9/GPX8/ALDH1A1/ABTB2/MT1E/FOS/NUPR1/TXNRD2/MT1X/HBA2/MT-CYB/MT1H/MT1A/MT1M/MIR186/MIR9-1/GPX3/DHFR/INMT/CCL5/CCL4",50
"GO:0046686","response to cadmium ion","15/2044","48/18860",0.3125,2.88343933463796,4.55505050317788,0.000107035433311024,0.00510967596546354,0.00430180732651446,"SLC11A1/ABCB1/MT3/HMOX1/ABCB6/MT1G/MT2A/SLC39A8/CER1/MT1E/MT1X/MT-CYB/MT1H/MT1A/MT1M",15
"GO:0007229","integrin-mediated signaling pathway","27/2044","117/18860",0.230769230769231,2.12930904711727,4.27193476662102,0.000108019892036176,0.00510967596546354,0.00430180732651446,"ITGAL/ITGA2B/TYROBP/BCAR1/FYB1/LAMB1/TIMP1/PTN/SERPINE1/ERBIN/PLEK/PLAU/LAMC1/ITGA11/ITGAX/CCN1/ITGA10/ADAMTS1/SYK/COL3A1/PTK2/RCC2/PTPN11/ITGBL1/MPIG6B/EMP2/ITGB3",27
"GO:0010273","detoxification of copper ion","8/2044","16/18860",0.5,4.61350293542074,5.04127376175099,0.000108353455938198,0.00510967596546354,0.00430180732651446,"MT3/MT1G/MT2A/MT1E/MT1X/MT1H/MT1A/MT1M",8
"GO:1990169","stress response to copper ion","8/2044","16/18860",0.5,4.61350293542074,5.04127376175099,0.000108353455938198,0.00510967596546354,0.00430180732651446,"MT3/MT1G/MT2A/MT1E/MT1X/MT1H/MT1A/MT1M",8
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","26/2044","111/18860",0.234234234234234,2.16128065443134,4.2780716383605,0.000110745245420305,0.00514481723683795,0.00433139256434231,"RUNX3/RC3H2/IL4R/JAK3/CD69/CD83/BCL6/TNFSF4/NCKAP1L/CRACR2A/GPR65/NFKBIZ/RUNX1/IL6R/NFKBID/STAT3/IL12A/GPR183/JUNB/PTGER4/MALT1/CCL19/KLHL25/SOCS3/HLA-DRB1/HLA-DRA",26
"GO:0043410","positive regulation of MAPK cascade","78/2044","474/18860",0.164556962025316,1.51836805469543,3.98494378409473,0.000110816734605459,0.00514481723683795,0.00433139256434231,"CFLAR/CD4/MARCO/CD74/HGF/FGFR3/DRD4/FCGR2B/SEMA3A/EDN1/MT3/ICAM1/TGFB2/TREM2/GADD45B/DOK5/FLT1/PYCARD/NOD1/ACTA2/LTBR/OPRM1/VEGFA/EDN3/TRAF2/CRACR2A/GADD45G/AKAP12/RAF1/TRIM5/CHI3L1/DSC2/SPRY2/GPNMB/TLR4/EGF/MAPK8IP3/PELI2/IGF1R/IQGAP1/PIK3R5/ERBB2/MFHAS1/GRM1/FZD7/SH3RF2/NRG1/SHC1/IL6R/WNT4/S100A12/CCR1/F2RL1/GPER1/SYK/JCAD/DENND2B/NOD2/IGF2/MAP4K2/EFNA1/ADRB2/GPR183/ROBO1/P2RY1/CAVIN3/CCL19/MYD88/NMNAT1/PTPN11/ALOX12B/TMEM106A/LILRA5/HLA-DRB1/PLCG2/NTRK1/ITGB3/PECAM1",78
"GO:0009266","response to temperature stimulus","36/2044","175/18860",0.205714285714286,1.89812692200168,4.16148769455514,0.000112645625948185,0.00518949733695139,0.00436900848819277,"HSPB6/TAC1/TPR/NGFR/PRKACA/CIRBP/HMOX1/SLC52A3/ZNF516/TFEC/DNAJB6/CHORDC1/ST8SIA1/IL1A/HPCAL4/OPN4/THRA/VGF/DNAJB1/HSPD1/STAC/BAG3/SLC25A27/EPHB1/IER5/GRIK2/CXCL10/ADRB2/HSPB2/TCIM/IRAK1/MAPT/NTRK1/HSPA1B/MICB/MICA",36
"GO:0007596","blood coagulation","46/2044","243/18860",0.189300411522634,1.74667600847205,4.08431200831604,0.000116079179001395,0.00529616983223771,0.00445881545929267,"DGKG/RAB27A/EDN1/CD59/ANGPT2/SERPIND1/MYL9/TFPI2/CAV1/SERPINE1/HGFAC/VWF/PLEK/NFE2L2/ANGPTL1/PLA2G4A/F3/PLAU/F13A1/PRRG1/EMILIN2/TLR4/ENTPD1/SERPING1/PAFAH2/IL6R/PRKCD/F2RL2/F2RL1/KLKB1/SYK/FUNDC2/ANGPTL4/COL3A1/P2RY12/P2RY1/ANO6/ACTG1/PROS1/PLSCR1/SERPINA1/PLCG2/MPIG6B/CLIC1/ITGB3/DGKK",46
"GO:0007599","hemostasis","47/2044","250/18860",0.188,1.7346771037182,4.076915870628,0.000116837059935661,0.00529616983223771,0.00445881545929267,"DGKG/RAB27A/EDN1/CD59/ANGPT2/SERPIND1/MYL9/TFPI2/CAV1/SERPINE1/HGFAC/VWF/PLEK/NFE2L2/ANGPTL1/PLA2G4A/F3/PLAU/F13A1/PRRG1/EMILIN2/TLR4/ENTPD1/SERPING1/FLI1/PAFAH2/IL6R/PRKCD/F2RL2/F2RL1/KLKB1/SYK/FUNDC2/ANGPTL4/COL3A1/P2RY12/P2RY1/ANO6/ACTG1/PROS1/PLSCR1/SERPINA1/PLCG2/MPIG6B/CLIC1/ITGB3/DGKK",47
"GO:0009615","response to virus","74/2044","445/18860",0.166292134831461,1.53437850436465,3.97723772965658,0.000117614057052532,0.00529616983223771,0.00445881545929267,"MAP3K14/ZMYND11/CUL1/ABCC9/OAS1/NLRP1/TLR8/PYCARD/IKBKB/LILRB1/ZC3HAV1/ACTA2/NFKB1/UAP1/GBP3/TNFSF4/TNFAIP3/CCDC92/TRIM25/CXCR4/IRF1/IFI6/FGL2/TRAF3/TRIM5/DHX9/NCBP1/TLR2/CASP1/IFI44L/PML/ITGAX/NLRC5/IFITM3/IFNAR1/G3BP1/GBP5/IFNAR2/SPON2/RRP1B/GBP2/DTX3L/F2RL1/SERINC5/CGAS/GPR146/IL12A/CXCL10/RNASE2/RNASE6/ISG20/SLFN11/CCL19/MYD88/BANF1/BNIP3/PRF1/TRIM52/STING1/IFITM2/PLSCR1/IFNA2/TLR7/ADARB1/TBKBP1/MICB/MICA/DHX16/DDX3X/IL10RB/APOBEC3C/IKBKE/CCL5/CCL4",74
"GO:0046634","regulation of alpha-beta T cell activation","28/2044","124/18860",0.225806451612903,2.08351745470614,4.22033321852314,0.000121378477161476,0.00542489328149312,0.00456718700395498,"RUNX3/RC3H2/IL4R/ARG2/LILRB1/JAK3/CD69/CD83/BCL6/TNFSF4/HSPH1/NCKAP1L/IRF1/GPR65/NFKBIZ/RUNX1/DAPL1/TGFBR2/SYK/NFKBID/IL12A/JUNB/MALT1/CCL19/KLHL25/LILRB4/HLA-DRB1/HLA-DRA",28
"GO:0030217","T cell differentiation","58/2044","330/18860",0.175757575757576,1.62171618336002,3.97237151670793,0.000140636182282454,0.00623903774584901,0.00525261062871699,"CD4/CD74/RUNX3/RC3H2/JMJD6/IL4R/IL4I1/JAK3/MDK/TCIRG1/CD69/CD83/VNN1/BCL6/IL1A/CD46/TNFSF4/EGR1/NCKAP1L/BTN2A2/IRF1/FGL2/CRACR2A/GPR65/ERBB2/NFKBIZ/RABL3/CDKN2A/FZD7/RUNX1/AIRE/IL6R/WNT4/TGFBR2/PBRM1/SYK/CLEC4E/B2M/NFKBID/STAT3/IL12A/GPR183/JUNB/PTGER4/MALT1/CCL19/SP3/EGR3/KLHL25/SOCS3/LILRB4/IFNA2/HLA-DRB1/NRARP/CR1/MAFB/HLA-DOA/HLA-DRA",58
"GO:0006958","complement activation, classical pathway","13/2044","39/18860",0.333333333333333,3.07566862361383,4.52384173900307,0.000147152920781867,0.00648013854825442,0.00545559203208315,"TREM2/C7/CD46/C3/C1RL/C1QC/C1R/C2/C1QB/C1QA/C1S/CR1/CFI",13
"GO:0050878","regulation of body fluid levels","66/2044","389/18860",0.169665809768638,1.56550742281629,3.92921988243261,0.00014887105695868,0.00650794715420096,0.0054790039403156,"AKAP11/DGKG/RAB27A/PRKACA/EDN1/CD59/ABCB1/ANGPT2/SERPIND1/MYL9/TFPI2/CAV1/SERPINE1/HGFAC/CCND1/VWF/VEGFA/PLEK/NFE2L2/ANGPTL1/PLA2G4A/F3/TTR/SOCS2/PLAU/ATP7B/F13A1/MED1/PRRG1/EMILIN2/EDNRB/TLR4/ENTPD1/ADM/SERPING1/FLI1/PAFAH2/GPAT4/IL6R/PRKCD/F2RL2/F2RL1/KLKB1/SYK/FUNDC2/ANGPTL4/COL3A1/P2RY12/P2RY1/HEG1/HSD11B2/ANO6/ALOX12B/OXTR/ACTG1/PROS1/CYP4F12/PLSCR1/SERPINA1/PLCG2/MPIG6B/DDR1/CLIC1/EMP2/ITGB3/DGKK",66
"GO:0030198","extracellular matrix organization","58/2044","331/18860",0.175226586102719,1.6168167386973,3.94714048250877,0.00015288514596537,0.00663059427155106,0.00558225985547707,"CFLAR/GPM6B/FOXC1/TNFRSF1A/TGFBR3/COL5A3/PLOD1/ADAMTS2/MMP2/LAMB1/CCDC80/TGFB2/MMP9/CRISPLD2/CAV1/DNAJB6/PLOD3/TGFBR1/ECM2/COL1A1/SMOC2/MMP8/FMOD/P4HA1/COLGALT1/PPARG/MYH11/ADAMTS8/LAMC1/LCP1/SLC39A8/CCN1/HSD17B12/SERPINH1/PLOD2/ADAMTS1/MMP16/RUNX1/OLFML2B/CTSS/ADAMTS9/MFAP4/GREM1/TNXB/COL3A1/STAT3/ANTXR1/HPSE2/NDNF/FLRT2/THSD4/COL14A1/COL27A1/COL11A2/DDR1/MIR9-1/ITGB3/MMP28",58
"GO:0071294","cellular response to zinc ion","10/2044","25/18860",0.4,3.69080234833659,4.69361449854386,0.000153890900608715,0.00663059427155106,0.00558225985547707,"MT3/MT1G/MT2A/GLRA1/GABRB3/MT1E/MT1X/MT1H/MT1A/MT1M",10
"GO:0097191","extrinsic apoptotic signaling pathway","45/2044","239/18860",0.188284518828452,1.73730236061869,3.99927714684286,0.000155650957390831,0.00665852559866918,0.00560577508197052,"CFLAR/ZMYND11/BID/HGF/NGFR/TNFRSF1A/FGFR3/ICAM1/TGFB2/HMOX1/PYCARD/CAV1/SERPINE1/TGFBR1/LTBR/BMP5/IL1A/TNFAIP3/TNFRSF10B/TNFSF10/G0S2/TNFSF14/IFI6/TRAF2/RAF1/TMBIM1/KLF4/TLR4/BCL2A1/PML/NOL3/NFKBIZ/BAG3/NRG1/IL6R/ATF3/HIPK1/HMGB2/GPER1/GDNF/IL12A/TNFSF15/ACSL5/HSPA1B/DDX3X",45
"GO:0002292","T cell differentiation involved in immune response","24/2044","101/18860",0.237623762376238,2.19255585049699,4.18960422798455,0.000158137938705367,0.00671693698515207,0.00565495129823596,"RC3H2/IL4R/JAK3/CD69/BCL6/CD46/TNFSF4/FGL2/CRACR2A/GPR65/NFKBIZ/IL6R/CLEC4E/NFKBID/STAT3/IL12A/GPR183/JUNB/PTGER4/MALT1/CCL19/SOCS3/HLA-DRB1/HLA-DRA",24
