"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002262","myeloid cell homeostasis","32/1607","201/18860",0.159203980099502,1.86844247957475,3.77772084471717,0.000422821313682631,0.00956405230322124,0.00775477852091612,"BTK/PIK3CB/TRAF3IP2/HIPK2/SPI1/HMOX1/EPAS1/ANXA1/RPS24/DYRK3/ITPKB/KIT/ALAS2/G6PD/RACGAP1/TAL1/B2M/STAT3/PIK3CD/SELENOW/HCLS1/RPS17/CSF1/ZFP36L1/ISG15/HBA2/MAFB/HSPA1B/HSPA1A/HBA1/HBB/LYN",32
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","32/1607","201/18860",0.159203980099502,1.86844247957475,3.77772084471717,0.000422821313682631,0.00956405230322124,0.00775477852091612,"IGF1/CD74/CD44/FLT4/PDE8A/FGF20/ICAM1/ABL1/NRP1/NECAB2/PYCARD/NOD1/PDGFRB/GNAI2/RAMP3/BMP2/CHI3L1/BRAF/SHC1/NPY5R/BMPER/DENND2B/NPNT/GPR183/P2RY6/HRAS/CHRNA7/JUN/CIB1/C5AR1/TNF/ITGB3",32
"GO:0032535","regulation of cellular component size","50/1607","361/18860",0.138504155124654,1.62550613917297,3.66223331262444,0.000431590185662385,0.00972426637070562,0.00788468418954761,"SCIN/PAFAH1B1/CDKL5/WAS/CDH1/XK/WDR1/DLG1/PAK3/ULK2/PLEKHG2/ABL1/NRP1/KCNK6/HCK/PYCARD/KXD1/TTL/RTN4/CHMP3/AKT3/SPP1/BCL11A/VASP/MKKS/RNF6/TMOD2/EPHA7/LRRC8A/SLC12A6/COL6A1/CYRIB/KCNMA1/VAV2/LMOD1/RET/IL7R/RAB3B/SPTBN2/ANO6/HCLS1/RGMA/IQGAP3/SEMA4D/SVIL/CYRIA/AQP1/SHANK3/CYFIP1/NEFL",50
"GO:0071692","protein localization to extracellular region","54/1607","398/18860",0.135678391959799,1.59234254658482,3.64510504454818,0.000433669529757291,0.00973309668342435,0.00789184403322403,"PAFAH1B1/RHBDF1/MLXIPL/IGF1/PTPRN/RAB27A/C1QTNF3/OXCT1/ACHE/MYOM1/CD33/AP1S1/GCK/RAB11FIP2/PPP3CB/GNPTAB/STEAP3/TGFB3/GPR68/SNX19/ACVR1C/VGF/SNAP25/SYT4/MYH10/MTNR1B/LRRC8A/CCN3/RCN3/EPHA5/ADRA2A/ITPR1/PTPRN2/KCNB1/CARTPT/ABCA1/PRKCB/MIDN/CPLX1/SCG2/ADCY5/SNCG/BRSK2/UCP2/ARL4D/SLC25A22/RPH3AL/PLCB1/ADRA2C/B3GLCT/CASP4/PIM3/TNF/TUNAR",54
"GO:0009914","hormone transport","48/1607","343/18860",0.139941690962099,1.64237728160871,3.66426502612967,0.000440271819115581,0.00978962095768019,0.00793767536224781,"MLXIPL/BTK/HFE/PTPRN/FGFR1/C1QTNF3/OXCT1/GCK/RAB11FIP2/PPP3CB/GLP1R/TACR1/VAMP8/SPP1/GPR68/SNX19/ACVR1C/VGF/SNAP25/MTNR1B/ANXA1/LRRC8A/NIBAN2/CCN3/EPHA5/ADRA2A/ITPR1/PTPRN2/KCNB1/CARTPT/TRPV6/PRKCB/GALR1/MIDN/CPLX1/ADCY5/BRSK2/UCP2/SLC25A22/RPH3AL/PLCB1/ADRA2C/PIM3/SELENOM/TNF/AQP1/TUNAR/LYN",48
"GO:0002430","complement receptor mediated signaling pathway","7/1607","18/18860",0.388888888888889,4.56406001521123,4.61692392772392,0.000441279724167276,0.00978962095768019,0.00793767536224781,"BLVRA/C3/ITGAM/C3AR1/CMKLR1/C5AR1/CR1",7
"GO:0014072","response to isoquinoline alkaloid","7/1607","18/18860",0.388888888888889,4.56406001521123,4.61692392772392,0.000441279724167276,0.00978962095768019,0.00793767536224781,"PPP1R9B/FOSB/PRKCG/PPP1R1B/ADRA2A/CARTPT/RELA",7
"GO:0046637","regulation of alpha-beta T cell differentiation","17/1607","82/18860",0.207317073170732,2.43310516490355,3.96912957980113,0.000468834488698414,0.0102946253153691,0.00834714582746641,"JAK3/CD69/LOXL3/RARA/ANXA1/IRF4/GPR65/ITPKB/NFKBIZ/IL18/SH3RF1/RUNX1/ZBTB7B/TGFBR2/SYK/JUNB/HLA-DRA",17
"GO:0071277","cellular response to calcium ion","17/1607","82/18860",0.207317073170732,2.43310516490355,3.96912957980113,0.000468834488698414,0.0102946253153691,0.00834714582746641,"RASGRP2/ITPKC/HPCA/SLC25A23/FOSB/JUND/ITPKA/ITPKB/BRAF/KCNB1/PRKAA2/ADGRV1/ADCY1/FOS/JUNB/JUN/KCNQ3",17
"GO:1902106","negative regulation of leukocyte differentiation","22/1607","120/18860",0.183333333333333,2.15162829288529,3.86236322351762,0.000469397790905353,0.0102946253153691,0.00834714582746641,"TMEM176A/CD74/HMGB3/JAK3/TMEM176B/MDK/CD69/LOXL3/GPR68/RARA/ANXA1/ERBB2/ZC3H8/PIK3R1/UBASH3B/RUNX1/ZBTB7B/CARTPT/NRARP/CR1/MAFB/LYN",22
"GO:0046718","symbiont entry into host cell","24/1607","136/18860",0.176470588235294,2.07108605732274,3.8258634146985,0.000476287655098836,0.0103669783044831,0.00840581148383427,"CD74/ICAM1/NRP1/CAV2/CD81/TRIM38/VAMP8/CXCR4/LDLR/NECTIN2/MYH10/CH25H/DYNLT1/GBP5/F11R/CCR5/ITGA5/P4HB/CR1/HSPA1B/HSPA1A/HS3ST5/CLEC5A/ITGB3",24
"GO:0140029","exocytic process","19/1607","97/18860",0.195876288659794,2.29883435228607,3.91402370762004,0.000476951917126955,0.0103669783044831,0.00840581148383427,"BTK/RPH3A/STX1B/YKT6/VAMP8/NAPB/UNC13A/SNAP25/SYT11/SYT4/UNC13C/SYT2/CPLX2/KCNB1/BRSK1/SYK/CPLX1/RPH3AL/LYN",19
"GO:0001906","cell killing","41/1607","281/18860",0.145907473309609,1.71239262390742,3.67194666295517,0.000478088805303831,0.0103669783044831,0.00840581148383427,"CFH/PIK3CB/SPI1/RAB27A/PIK3C3/CD59/ICAM1/LYZ/APOL1/HAMP/PPP3CB/CTSC/GAPDH/PTPN6/KLRB1/C7/C3/MASP1/NECTIN2/LGALS3/NTS/PIM1/GZMA/PIK3R1/CXCL14/FCGR1A/IL18/CCL28/CYRIB/GBP5/CD1D/FCGR3B/B2M/IL7R/ITGAM/RASGRP1/TUBB4B/TUBB/CR1/FCGR3A/HLA-DRA",41
"GO:0097529","myeloid leukocyte migration","36/1607","237/18860",0.151898734177215,1.78270698604996,3.70069692271144,0.000482351751924916,0.0104202430902731,0.00844899993614194,"PAFAH1B1/CD74/SPI1/WDR1/PIK3CG/MDK/CD81/RTN4/IL1R1/PGF/DUSP1/LGALS3/ANXA1/CCN3/EMILIN1/PIK3R1/PLA2G7/CCL28/KIT/SLAMF8/IL6R/IL17RC/SYK/PPIB/CD300A/PIK3CD/C3AR1/SCG2/CMKLR1/ANO6/PLCB1/CSF1/C5AR1/LYN/PECAM1/CD99",36
"GO:0015844","monoamine transport","16/1607","75/18860",0.213333333333333,2.50371292263016,3.98221699486346,0.000487526940993768,0.0104927440136271,0.00850778554137986,"FGF20/NOS1/SYT11/SYT4/ADRA2A/KCNB1/CARTPT/SLC29A4/SYK/RAB3B/SNCG/KCNA2/MAPK15/ADRA2C/CHRM5/ITGB3",16
"GO:0007160","cell-matrix adhesion","37/1607","246/18860",0.150406504065041,1.76519394316532,3.6868390603083,0.000492243490039257,0.0105454813675654,0.00855054633843583,"ITGAL/CD44/VCL/NEXMIF/PIK3CB/SLK/TRIP6/ITGA6/SORBS1/ABL1/NRP1/ARHGEF7/NID1/ITGB1BP1/ROCK2/CD63/ITGA7/TMEM8B/EMILIN1/ITGA10/PIK3R1/FERMT3/CCL28/ZYX/ITGA5/NPNT/ITGAM/EFEMP2/PEAK1/ANXA2/CSF1/CIB1/BCAM/DDR1/ANKRD28/ITGB3/PECAM1",37
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","10/1607","35/18860",0.285714285714286,3.35318694995111,4.25263313250238,0.000495444265406395,0.0105454813675654,0.00855054633843583,"CD74/PYCARD/NOD1/PANX1/RTN4/NR4A3/KIT/SPON2/MAPKAPK2/SYK",10
"GO:0038093","Fc receptor signaling pathway","14/1607","61/18860",0.229508196721311,2.6935436155345,4.04323409655625,0.000495462110022576,0.0105454813675654,0.00855054633843583,"FGR/BTK/ABL1/HCK/CD33/NR4A3/FCGR1A/KIT/VAV2/FCGR3B/SYK/FCGR3A/PLPP4/LYN",14
"GO:0034765","regulation of monoatomic ion transmembrane transport","45/1607","318/18860",0.141509433962264,1.66077655540031,3.62681041955876,0.000513854178439591,0.0108967312545572,0.00883534874151356,"MCUB/NEDD4L/CYBA/KCNH2/KCNAB2/GNB5/DLG1/NOS1/ABL1/CBARP/CEMIP/HAMP/PIK3CG/PPP3CB/RGS9/PTPN6/RGS4/HPCA/APLNR/CD63/UBR3/STAC/JPH3/UBASH3B/G6PD/SLMAP/WNK2/CACNB2/KCNJ4/KCNAB1/P2RY6/HAP1/KCNE3/UCP2/KCNE5/ANO6/SLC8A1/LRRC55/TCAF1/RYR2/CALM1/PPP3R1/LYN/ITGB3/GRIN2B",45
"GO:0051251","positive regulation of lymphocyte activation","48/1607","346/18860",0.138728323699422,1.62813701616123,3.59896202658145,0.000536239388011164,0.0113297757877231,0.00918647233828264,"BTK/IGF1/CD74/SPI1/CYLD/ABL1/PYCARD/EBI3/DOCK8/VSIR/MDK/CD81/PTPN6/HES1/TACR1/IGFBP2/HSPH1/TNFSF14/FCHO1/RARA/FLOT2/ANXA1/GPR65/ITPKB/SOX13/NFKBIZ/IL18/CYRIB/CD1D/RUNX1/ZBTB7B/TGFBR2/SYK/B2M/IL7R/TNIP2/GPR183/PIK3CD/RASGRP1/HLA-DQB1/HMCES/HLA-DQA1/CR1/FCGR3A/HLA-DOA/HLA-DRA/HLA-DPA1/LYN",48
"GO:0060047","heart contraction","39/1607","265/18860",0.147169811320755,1.72720761761632,3.63846517622421,0.000546336502631501,0.0115009815590456,0.00932529036185847,"MAP2K3/CELF2/NEDD4L/KCNH2/ATP2B1/DLG1/MYH7B/NOS1/DSP/PIK3CG/GLP1R/SLC4A3/EPAS1/TNNI3K/RGS4/DSC2/HEY2/SCN2A/SCN7A/THRB/GPD1L/JPH3/ATP2B2/MYL3/CACNB2/HOPX/ATP2A2/KCNE3/KCNE5/SCN4B/CHRM2/SLC8A1/CTNNA3/CACNA1H/SCN8A/RYR2/CALM1/TNF/GPX1",39
"GO:0046474","glycerophospholipid biosynthetic process","32/1607","204/18860",0.156862745098039,1.84096538428688,3.68569076492591,0.000550969516260081,0.011556335162866,0.00937017248131499,"ZRANB1/INPP4A/PIK3CB/CHAT/PIK3C3/SYNJ2/ITPKC/PITPNM3/DGKH/PIK3CG/PIP5K1B/PTPMT1/LPCAT3/BECN1/ABHD8/PEMT/DGKB/ITPKA/SELENOI/ITPKB/ETNK2/PIK3R1/DGKZ/DGKE/DGKI/PRKAA2/BPNT1/PIGX/FABP5/AGPAT2/PIK3CD/INPP5F",32
"GO:0010810","regulation of cell-substrate adhesion","35/1607","230/18860",0.152173913043478,1.78593652769135,3.65999019413195,0.000554364208398137,0.0115854085291321,0.00939374591118582,"VCL/NEXMIF/PIK3CB/SLK/ANGPT2/ABL1/NRP1/STK4/ARHGEF7/MDK/CSPG5/NID1/ITGB1BP1/RREB1/ROCK2/EMILIN1/AP1AR/CCN1/PIK3R1/CCL28/BRAF/COL26A1/ITGA5/PDPN/FBLN2/EGFLAM/NPNT/EFEMP2/PEAK1/CSF1/CIB1/P4HB/DDR1/ANKRD28/ITGB3",35
"GO:0030073","insulin secretion","33/1607","213/18860",0.154929577464789,1.81827743060729,3.66539553597239,0.000570290896709989,0.0118752270477372,0.00962873818765906,"MLXIPL/PTPRN/OXCT1/GCK/RAB11FIP2/PPP3CB/GPR68/SNX19/ACVR1C/VGF/SNAP25/MTNR1B/LRRC8A/CCN3/EPHA5/ADRA2A/ITPR1/PTPRN2/KCNB1/CARTPT/PRKCB/MIDN/CPLX1/ADCY5/BRSK2/UCP2/SLC25A22/RPH3AL/PLCB1/ADRA2C/PIM3/TNF/TUNAR",33
"GO:0032640","tumor necrosis factor production","31/1607","196/18860",0.158163265306122,1.85622849015151,3.67747987491056,0.00057812402064524,0.0119399607071814,0.00968122589641709,"BTK/IGF1/IFNGR1/CYBA/BCL3/NFATC4/PYCARD/CD33/NOD1/HSPB1/VSIR/PTPN6/ARHGEF2/RARA/SYT11/RIPK1/PIK3R1/FCGR1A/LY96/SPON2/MAPKAPK2/FZD5/SYK/CYBB/STAT3/CHRNA7/CIDEA/HSF1/ILRUN/ARID5A/FCGR3A",31
"GO:0032680","regulation of tumor necrosis factor production","31/1607","196/18860",0.158163265306122,1.85622849015151,3.67747987491056,0.00057812402064524,0.0119399607071814,0.00968122589641709,"BTK/IGF1/IFNGR1/CYBA/BCL3/NFATC4/PYCARD/CD33/NOD1/HSPB1/VSIR/PTPN6/ARHGEF2/RARA/SYT11/RIPK1/PIK3R1/FCGR1A/LY96/SPON2/MAPKAPK2/FZD5/SYK/CYBB/STAT3/CHRNA7/CIDEA/HSF1/ILRUN/ARID5A/FCGR3A",31
"GO:0097623","potassium ion export across plasma membrane","8/1607","24/18860",0.333333333333333,3.91205144160962,4.35657585300353,0.00057960974306706,0.0119399607071814,0.00968122589641709,"NEDD4L/KCNH2/DLG1/KCNB1/KCNE3/KCNE5/ANO6/KCNA2",8
"GO:0050679","positive regulation of epithelial cell proliferation","34/1607","222/18860",0.153153153153153,1.79742904073956,3.64757171008665,0.000586946832460007,0.0119949182412632,0.00972578687238713,"DLX6/BTK/IGF1/FLT4/CYBA/PTPRN/FGFR1/NRP1/HMOX1/PPP1R16B/CAV2/CCND1/MDK/RTN4/TACR1/AKT3/PROX1/NRP2/NR4A3/NR4A1/RREB1/SMO/APLNR/ERBB2/STAT3/PIK3CD/SCG2/HRAS/JUN/IQGAP3/C5AR1/NRARP/TNF/ITGB3",34
"GO:0086003","cardiac muscle cell contraction","18/1607","91/18860",0.197802197802198,2.32143711919692,3.85639568694978,0.00058817114844177,0.0119949182412632,0.00972578687238713,"NEDD4L/KCNH2/DLG1/MYH7B/NOS1/DSP/DSC2/SCN2A/SCN7A/GPD1L/CACNB2/ATP2A2/KCNE3/KCNE5/SCN4B/CTNNA3/SCN8A/RYR2",18
"GO:0071870","cellular response to catecholamine stimulus","14/1607","62/18860",0.225806451612903,2.65009936367104,3.9717790107785,0.00059051487148266,0.0119949182412632,0.00972578687238713,"GNB5/GNB1/ABL1/PALM/CAV2/RGS9/RGS4/NR4A3/KLF16/RGS8/GNAL/GNA14/HTR6/ADCY5",14
"GO:0003015","heart process","40/1607","275/18860",0.145454545454545,1.70707699270238,3.60484609580997,0.000592549786190866,0.0119949182412632,0.00972578687238713,"MAP2K3/CELF2/NEDD4L/KCNH2/ATP2B1/DLG1/MYH7B/NOS1/DSP/PIK3CG/GLP1R/SLC4A3/EPAS1/TNNI3K/RGS4/RAMP3/DSC2/HEY2/SCN2A/SCN7A/THRB/GPD1L/JPH3/ATP2B2/MYL3/CACNB2/HOPX/ATP2A2/KCNE3/KCNE5/SCN4B/CHRM2/SLC8A1/CTNNA3/CACNA1H/SCN8A/RYR2/CALM1/TNF/GPX1",40
"GO:0008643","carbohydrate transport","24/1607","138/18860",0.173913043478261,2.04107031736154,3.74609204699695,0.000592675398536758,0.0119949182412632,0.00972578687238713,"IGF1/SLC2A3/OSBPL8/SORBS1/TRIB3/PRKAG2/SLC1A2/SLC2A1/NR4A3/RHOQ/C3/ARPP19/SESN2/PIK3R1/SLC25A27/BRAF/PEA15/PRKCI/FABP5/PRKCB/SLC50A1/SLC2A4/TNF/AQP1",24
"GO:0061469","regulation of type B pancreatic cell proliferation","6/1607","14/18860",0.428571428571429,5.02978042492666,4.60331574840138,0.000624733233816656,0.0125120183772725,0.010145064904413,"IGF1/PTPRN/WDR13/NR4A3/NR4A1/SGPP2",6
"GO:0072672","neutrophil extravasation","6/1607","14/18860",0.428571428571429,5.02978042492666,4.60331574840138,0.000624733233816656,0.0125120183772725,0.010145064904413,"PIK3CG/MDK/IL1R1/PIK3CD/PECAM1/CD99",6
"GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","6/1607","14/18860",0.428571428571429,5.02978042492666,4.60331574840138,0.000624733233816656,0.0125120183772725,0.010145064904413,"CALB1/CNR1/CACNB2/CALB2/CACNB4/SV2B",6
"GO:0045577","regulation of B cell differentiation","10/1607","36/18860",0.277777777777778,3.26004286800802,4.14235130303037,0.00063416287220006,0.0126530623523699,0.010259426971235,"BTK/HMGB3/SPI1/CYLD/PTPN6/ZFP36L2/SLAMF8/SYK/ZFP36L1/CR1",10
"GO:0007214","gamma-aminobutyric acid signaling pathway","9/1607","30/18860",0.3,3.52084629744866,4.21712807915187,0.000636162982348695,0.0126530623523699,0.010259426971235,"GABRA1/GABRA4/GABRG2/GNAI2/GABRB2/PLCL2/GABRB3/CACNB4/GABRD",9
"GO:0002861","regulation of inflammatory response to antigenic stimulus","12/1607","49/18860",0.244897959183673,2.87416024281523,4.00897895634247,0.000661095986213185,0.0130054800547185,0.0105451762689091,"FGR/BTK/HCK/CD81/C3/GPR17/FCGR1A/NPY5R/SYK/TNF/GPX1/LYN",12
"GO:0033628","regulation of cell adhesion mediated by integrin","12/1607","49/18860",0.244897959183673,2.87416024281523,4.00897895634247,0.000661095986213185,0.0130054800547185,0.0105451762689091,"NEXMIF/PIK3CG/PTPN6/ITGB1BP1/SFRP2/FERMT3/SYK/RET/EFNA1/CIB1/LYN/ITGB3",12
"GO:0002090","regulation of receptor internalization","16/1607","77/18860",0.207792207792208,2.43868141814626,3.86066817144273,0.000662900682400698,0.0130054800547185,0.0105451762689091,"NCDN/RABEP1/NECAB2/HAMP/HPCA/DLG4/APLNR/CD63/TAMALIN/SYK/GSG1L/ANXA2/LPAR1/ARC/PPP3R1/ITGB3",16
"GO:0032732","positive regulation of interleukin-1 production","16/1607","77/18860",0.207792207792208,2.43868141814626,3.86066817144273,0.000662900682400698,0.0130054800547185,0.0105451762689091,"PANX2/NLRC4/PYCARD/CARD8/NOD1/HSPB1/PANX1/EGR1/GBP5/FZD5/IFI16/STAT3/IL16/RELA/TNF/NAIP",16
"GO:1903531","negative regulation of secretion by cell","26/1607","156/18860",0.166666666666667,1.95602572080481,3.65931323471298,0.00070080500731704,0.0137025196006938,0.0111103537823715,"RHBDF1/ATP9A/SPI1/TNFRSF1A/CBARP/ASIC1/GNAI2/VAMP8/ACVR1C/SYT11/SYT4/MTNR1B/ANXA1/CCN3/ADRA2A/BRAF/KCNB1/NPY5R/WDR41/CARTPT/MIDN/CD300A/STXBP6/UCP2/ADRA2C/PIM3",26
"GO:0048638","regulation of developmental growth","46/1607","332/18860",0.13855421686747,1.62609367151243,3.51260279296787,0.000711144484961447,0.0138577073961406,0.0112361840209236,"PAFAH1B1/CDKL5/IGF1/CDH1/NEDD4L/FGFR1/FGF20/KCNK2/ULK2/ABL1/NRP1/STK4/SUV39H1/TTL/RTN4/RGS4/PROX1/SPP1/BCL11A/MKKS/RNF6/SMO/SOX15/UNC13A/SYT4/ATP8A2/EPHA7/HEY2/PIM1/RNF157/MAEL/SYT2/PLAC8/TOMM70/RUNX1/G6PD/PI16/PPIB/STAT3/HOPX/RGMA/PLCB1/CSF1/HSF1/SEMA4D/NACA",46
"GO:0001678","intracellular glucose homeostasis","28/1607","173/18860",0.161849710982659,1.89949318552144,3.62732186500842,0.000720685570661852,0.0139963446854463,0.0113485946852759,"MLXIPL/IGF1/CYBA/PTPRN/OXCT1/ICAM1/GCK/RAB11FIP2/PPP3CB/SLC29A1/GPR68/LRRC8A/SLC12A6/EPHA5/PIK3R1/OGT/ADRA2A/PTPRN2/KCNB1/HK3/PRKAA2/CARTPT/ADCY5/BRSK2/UCP2/PIM3/GPX1/TUNAR",28
"GO:0051336","regulation of hydrolase activity","30/1607","190/18860",0.157894736842105,1.85307699865719,3.60684792242989,0.000723226011128395,0.013998549101304,0.0113503820821034,"NGEF/RASGRP2/GNB5/CAMK2A/FGFR1/ASAP3/ITGA6/TIMP1/ARHGEF7/DOCK8/RAB11FIP2/VSIR/GAPDH/EPHA4/ITGB1BP1/BMP2/RGS8/EVI5L/RCN3/RGS16/EPHA5/FGD2/DOCK11/RHOC/RASGRP1/RGS7/SEMA4D/SPOCK3/CR1/PLIN5",30
"GO:0051345","positive regulation of hydrolase activity","21/1607","116/18860",0.181034482758621,2.12464862777074,3.70808492414795,0.000741998445322189,0.014313869674309,0.0116060520773332,"RASGRP2/GNB5/FGFR1/ASAP3/ITGA6/ARHGEF7/DOCK8/RAB11FIP2/VSIR/BMP2/RGS8/EVI5L/RCN3/RGS16/DOCK11/RHOC/RASGRP1/RGS7/SEMA4D/CR1/PLIN5",21
"GO:0071322","cellular response to carbohydrate stimulus","27/1607","165/18860",0.163636363636364,1.92046161679018,3.624264440611,0.000748080542504728,0.0143506805019988,0.011635899239065,"MLXIPL/IGF1/MAP2K3/CYBA/PTPRN/OXCT1/ICAM1/RAB11FIP2/PPP3CB/SLC29A1/GPR68/SLC12A6/EPHA5/OGT/ADRA2A/PTPRN2/KCNB1/PRKAA2/PRKCB/ADCY5/BRSK2/UCP2/PLCB1/ZFP36L1/PIM3/GPX1/TUNAR",27
"GO:0002758","innate immune response-activating signaling pathway","47/1607","342/18860",0.137426900584795,1.61286331364607,3.49071663501744,0.000748882599012071,0.0143506805019988,0.011635899239065,"TRAF3IP3/BTK/MAP2K3/CYBA/PAK3/CYLD/NLRC4/KCNK6/HCK/PYCARD/CARD8/ZC3HAV1/NOD1/RAB11FIP2/PTPN6/RTN4/TASL/NMI/BECN1/ABHD8/IRF5/ABHD17A/RFTN1/IRF4/ATAT1/RAB13/NFKBIZ/PIK3R1/OGT/GBP5/LY96/MAPKAPK2/IFI16/SYK/CD300A/TNIP2/RELA/RPS6KA3/TLR5/CASP4/HSPA1B/HSPA1A/TNF/NAIP/LYN/TRIL/RNF115",47
"GO:0031397","negative regulation of protein ubiquitination","16/1607","78/18860",0.205128205128205,2.40741627175977,3.80131543012966,0.000769114911901609,0.014689585469697,0.0119106920654543,"ABL1/IVNS1ABP/RPL23/PRKCG/RPL11/OGT/SH3RF2/DTX3L/SENP2/TRIM44/NXN/MINAR1/RPS7/ISG15/HSPA1B/HSPA1A",16
"GO:0035360","positive regulation of peroxisome proliferator activated receptor signaling pathway","5/1607","10/18860",0.5,5.86807716241444,4.6993385508037,0.000780820138767084,0.0147182044457795,0.0119338970641285,"LMO3/BMP2/JUND/FABP5/ALOX15B",5
"GO:0044351","macropinocytosis","5/1607","10/18860",0.5,5.86807716241444,4.6993385508037,0.000780820138767084,0.0147182044457795,0.0119338970641285,"STX1B/PYCARD/DOCK2/MAPKAPK2/SNX33",5
"GO:0046834","lipid phosphorylation","5/1607","10/18860",0.5,5.86807716241444,4.6993385508037,0.000780820138767084,0.0147182044457795,0.0119338970641285,"DGKH/DGKB/DGKZ/DGKE/DGKI",5
"GO:0098917","retrograde trans-synaptic signaling","5/1607","10/18860",0.5,5.86807716241444,4.6993385508037,0.000780820138767084,0.0147182044457795,0.0119338970641285,"CNR1/SYT4/DAGLA/FABP5/PLCB1",5
"GO:0001919","regulation of receptor recycling","8/1607","25/18860",0.32,3.75556938394524,4.20759083422213,0.000789212906351589,0.0147967730935971,0.011997602535742,"NSF/ACHE/RAMP3/LDLR/AP1AR/NSG1/ANXA2/INPP5F",8
"GO:1903522","regulation of blood circulation","40/1607","279/18860",0.14336917562724,1.68260277058478,3.50566622218652,0.000790118951599848,0.0147967730935971,0.011997602535742,"CELF2/KCNH2/TBXAS1/ATP2B1/DLG1/MYH7B/NOS1/DSP/ABL1/PIK3CG/GLP1R/SLC4A3/TACR1/EPAS1/TNNI3K/RGS4/DOCK4/MTNR1B/DSC2/HEY2/ADRA2A/THRB/GPD1L/JPH3/ATP2B2/MYL3/CACNB2/HOPX/ATP2A2/KCNE3/KCNE5/SCN4B/CHRM2/SLC8A1/CTNNA3/ADRA2C/CACNA1H/RYR2/CALM1/TNF",40
"GO:0003158","endothelium development","25/1607","149/18860",0.167785234899329,1.96915341020619,3.62470044037296,0.000795396689795825,0.0148474048761887,0.0120386560816312,"VCL/TNFRSF1A/ICAM1/NRP1/PPP1R16B/EDF1/PROX1/RAP2C/ROCK2/HEY2/CCM2/F11R/PDPN/FSTL1/ATOH8/FASN/CDH5/FZD2/PLCB1/NR2F2/PDE2A/S1PR3/TNF/GPX1/PECAM1",25
"GO:0002292","T cell differentiation involved in immune response","19/1607","101/18860",0.188118811881188,2.20779140764107,3.71434926283852,0.000803043085495968,0.0148514993403061,0.0120419759779874,"TMEM98/BCL3/IL12RB2/JAK3/CD69/LOXL3/RARA/ANXA1/IRF4/GPR65/NFKBIZ/PIK3R1/IL18/ZBTB7B/IL6R/STAT3/GPR183/JUNB/HLA-DRA",19
"GO:0034446","substrate adhesion-dependent cell spreading","19/1607","101/18860",0.188118811881188,2.20779140764107,3.71434926283852,0.000803043085495968,0.0148514993403061,0.0120419759779874,"PXN/ABL1/NRP1/ARHGEF7/MDK/CSPG5/ITGB1BP1/RREB1/AP1AR/PIK3R1/FERMT3/BRAF/PDPN/EFNA1/PEAK1/CIB1/P4HB/ITGB3/SRCIN1",19
"GO:0045622","regulation of T-helper cell differentiation","12/1607","50/18860",0.24,2.81667703795893,3.92557508691011,0.00080334046362266,0.0148514993403061,0.0120419759779874,"JAK3/CD69/LOXL3/RARA/ANXA1/IRF4/GPR65/NFKBIZ/IL18/ZBTB7B/JUNB/HLA-DRA",12
"GO:0002456","T cell mediated immunity","24/1607","141/18860",0.170212765957447,1.99764328933257,3.62892904979026,0.00081360099776599,0.014888866542028,0.012072274262032,"HFE/WAS/RAB27A/ICAM1/PPP3CB/CTSC/CD81/BTN3A3/IL1R1/NECTIN2/RFTN1/NFKBIZ/IL18/CYRIB/CD1D/FZD5/B2M/IL7R/ARID5A/CR1/FCGR3A/HLA-DRA/GNL1/DENND1B",24
"GO:0008360","regulation of cell shape","24/1607","141/18860",0.170212765957447,1.99764328933257,3.62892904979026,0.00081360099776599,0.014888866542028,0.012072274262032,"FGR/WDR1/DLG1/ARHGAP15/BAMBI/PALMD/PALM/COCH/HCK/DNMBP/RHOQ/MYH10/ANXA1/ITGA7/FGD2/CFDP1/KIT/F11R/FMNL3/FBLIM1/PDPN/SEMA4D/LPAR1/CYFIP1",24
"GO:0044409","symbiont entry into host","24/1607","141/18860",0.170212765957447,1.99764328933257,3.62892904979026,0.00081360099776599,0.014888866542028,0.012072274262032,"CD74/ICAM1/NRP1/CAV2/CD81/TRIM38/VAMP8/CXCR4/LDLR/NECTIN2/MYH10/CH25H/DYNLT1/GBP5/F11R/CCR5/ITGA5/P4HB/CR1/HSPA1B/HSPA1A/HS3ST5/CLEC5A/ITGB3",24
"GO:0002221","pattern recognition receptor signaling pathway","45/1607","325/18860",0.138461538461538,1.62500598343784,3.46868224904651,0.000819048339027434,0.014888866542028,0.012072274262032,"TRAF3IP3/BTK/MAP2K3/CYBA/CYLD/NLRC4/KCNK6/PYCARD/CARD8/ZC3HAV1/NOD1/RAB11FIP2/PTPN6/RTN4/TASL/NMI/BECN1/ABHD8/IRF5/ABHD17A/RFTN1/IRF4/ATAT1/RAB13/NFKBIZ/PIK3R1/OGT/GBP5/LY96/MAPKAPK2/IFI16/SYK/CD300A/TNIP2/RELA/RPS6KA3/TLR5/CASP4/HSPA1B/HSPA1A/TNF/NAIP/LYN/TRIL/RNF115",45
