"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045089","positive regulation of innate immune response","64/1746","432/18860",0.148148148148148,1.60027152008824,4.03140283101579,0.000110495786822363,0.00875305813990124,0.00757595579635547,"SARM1/MARK4/FYN/BIRC3/MAP2K3/LETMD1/EIF2AK2/ALPK1/DPP8/PAK3/MAP3K20/NLRP1/TREM2/GSDMD/RPS19/PTPRS/ZC3HAV1/RIGI/UNC93B1/SLC15A3/OAS3/MAPKAPK3/IFIH1/RTN4/TRIM25/TRIM6/NMI/PEPD/IRF1/BECN1/NECTIN2/RFTN1/TRIM5/POLR3F/IRAK2/DHX9/PARP9/DPP9/AKT1/RAB13/HSPD1/TNIP1/EPG5/KCNK13/ZDHHC12/SQSTM1/MAPKAPK2/INAVA/IFI16/TNIP2/TRIM56/PRKCE/RELA/NPLOC4/CADM1/IRF7/LAMP1/POLR3C/PLSCR1/CASP4/PJA2/LGR4/RBM14/ZCCHC3",64
"GO:0034762","regulation of transmembrane transport","66/1746","450/18860",0.146666666666667,1.58426880488736,4.00680076437789,0.000117468200641078,0.00897523801011942,0.00776825714391991,"CACNG3/FYN/OPN3/ATP2B4/CACNB1/NEDD4/GNB5/TMEM38A/SRI/ACTN2/ADCYAP1R1/FKBP1A/TESC/CACNG7/SCN1B/PPP3CB/C2CD5/FGF12/NFE2L2/RAP1A/RGS4/PTK2B/KCNS1/EDN3/AHNAK/ARPP19/DPP6/CD63/FXYD6/TRPC3/PPP3CA/TMBIM6/PML/AFG3L2/STAC2/AKT1/ATP1B1/CALM2/ARL6IP5/CRH/ANK3/AKAP6/PID1/KCNS2/GRIN2C/PEA15/FABP5/TMC1/PRKCB/CACNG2/STIM1/KCNAB1/KCNAB3/KCNS3/PRKCE/HAP1/ANO6/SLC8A1/GRIN2A/IRS2/KCNJ11/FLNA/WWP2/NOS1AP/STIMATE/ITGB3",66
"GO:0032608","interferon-beta production","16/1746","62/18860",0.258064516129032,2.78756974466984,4.50307005777724,0.000120866920547783,0.00897523801011942,0.00776825714391991,"PTPRS/ZC3HAV1/RIGI/OAS3/IFIH1/NMI/IRF1/POLR3F/DHX9/POLR3A/TRIM56/ZBTB20/IRF7/POLR3C/ISG15/TRAF3IP1",16
"GO:0032648","regulation of interferon-beta production","16/1746","62/18860",0.258064516129032,2.78756974466984,4.50307005777724,0.000120866920547783,0.00897523801011942,0.00776825714391991,"PTPRS/ZC3HAV1/RIGI/OAS3/IFIH1/NMI/IRF1/POLR3F/DHX9/POLR3A/TRIM56/ZBTB20/IRF7/POLR3C/ISG15/TRAF3IP1",16
"GO:0045071","negative regulation of viral genome replication","14/1746","50/18860",0.28,3.02451317296678,4.57843336138875,0.000123415445935173,0.00897523801011942,0.00776825714391991,"EIF2AK2/ZC3HAV1/OAS3/IFIH1/TRIM6/APOBEC3F/BST2/IFITM3/TNIP1/IFI16/IFITM2/IFITM1/ISG15/PLSCR1",14
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","14/1746","50/18860",0.28,3.02451317296678,4.57843336138875,0.000123415445935173,0.00897523801011942,0.00776825714391991,"ANK1/MYO9A/WDR1/PALS1/CAMSAP3/OPHN1/PARD6A/LHX2/TCF15/MSN/CRB2/PARD3/PARD6G/SCRIB",14
"GO:0006650","glycerophospholipid metabolic process","48/1746","300/18860",0.16,1.7282932416953,4.06147334549129,0.000124786158315012,0.00897523801011942,0.00776825714391991,"AGPAT4/PIK3CB/SLC44A1/HADHA/MTMR2/MTMR3/ABHD4/ABHD12/PIGU/HTR2A/PLA2G15/BPNT2/CHPT1/GPLD1/RAB38/GPCPD1/BECN1/APOC1/PRKAA1/PLAAT4/LPIN1/ENPP2/PLCE1/SLC44A3/ETNK2/PLCB3/GDPD1/PI4K2A/HYCC2/DGKI/ABHD3/PLB1/PIGX/ENPP6/FABP5/PGAP4/AGPAT2/PIK3CD/LPCAT4/PLCB1/ABHD16B/TNFAIP8L3/INPP5J/PIGP/PLCD1/PLSCR1/PGAP1/INPP5F",48
"GO:0099504","synaptic vesicle cycle","38/1746","220/18860",0.172727272727273,1.86577111319379,4.1256954280607,0.000124801656693761,0.00897523801011942,0.00776825714391991,"SYT13/AP2S1/SLC4A8/PFN2/OPHN1/CADPS2/RPH3A/STX1B/SLC17A7/PPP3CB/STX2/ATP6V1A/RAP1A/PCDH17/RAP1B/ATP6V1E1/SNAP25/PPP3CA/STON2/SYT2/CPLX2/WNT7A/SYN2/TPRG1L/SV2A/BRSK1/CADPS/PRKCB/CPLX1/SYT12/SCRIB/SLC2A4/CACNB4/BTBD9/SV2B/PCLO/PRKAR1B/LRRK2",38
"GO:0086001","cardiac muscle cell action potential","20/1746","88/18860",0.227272727272727,2.45496199104447,4.36961725252728,0.000125549218155884,0.00897523801011942,0.00776825714391991,"DSP/SCN1B/FGF12/DSC2/SCN2A/HCN4/ATP1B1/SCN1A/SCN2B/ANK3/KCNE4/ATP1A1/HCN1/SCN3B/SCN9A/KCND3/SLC8A1/SCN8A/FLNA/NOS1AP",20
"GO:0036294","cellular response to decreased oxygen levels","31/1746","167/18860",0.18562874251497,2.00513063220638,4.16722478440944,0.000134290189192937,0.00948444685601199,0.00820898810285295,"CFLAR/PIK3CB/ENO1/TREM2/MAP1LC3A/CBL/SLC29A1/CPEB4/RTN4/NFE2L2/BECN1/EGLN3/PRKAA1/SCN2A/MGARP/TMBIM6/AKT1/AIFM1/AK4/DDR2/AQP3/ACAA2/STAT3/FOS/PRKCE/SOX2/SLC2A4/ADO/ZFP36L1/ERO1A/EGLN2",31
