"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002292","T cell differentiation involved in immune response","21/1341","101/18860",0.207920792079208,2.92422530843688,5.36451952709398,6.99092018497179e-06,0.000215983851277351,0.000160480991649677,"BCL3/IL4R/RELB/JAK3/CD69/BCL6/CD86/FOXP1/LOXL3/TNFSF4/STAT5A/FGL2/STAT4/NLRP3/NFKBID/IL12A/GPR183/JUNB/PTGER4/SOCS3/HLA-DRA",21
"GO:0007229","integrin-mediated signaling pathway","23/1341","117/18860",0.196581196581197,2.76474374908379,5.29753815552977,7.02883421206802e-06,0.000215983851277351,0.000160480991649677,"FGR/ITGAL/TYROBP/LIMS2/FERMT2/FYB1/SERPINE1/NEDD9/LOXL3/PLEK/PTK2B/LAMA5/ITGAX/CCN1/ZYX/ITGA5/SYK/ITGAM/LAMB2/ISG15/FLNA/CD177/ITGB3",23
"GO:0019058","viral life cycle","43/1341","298/18860",0.144295302013423,2.02938806560265,4.95557370227122,7.14347776572372e-06,0.000218320125877848,0.00016221689765578,"IL32/CD4/CD74/HYAL2/ICAM1/HTR2A/ZC3HAV1/CAV2/CCL2/EFNB3/SELPLG/OAS3/OAS2/CD86/TRIM25/CXCR4/LDLR/NECTIN2/BST2/RSAD2/CH25H/VPS37B/IFITM3/EPHA2/AGTR1/USP6NL/GBP5/MX1/TNFRSF14/F11R/CCR5/ITGA5/GBP2/SLC3A2/CXCL8/ISG20/IFITM2/IFITM1/ISG15/PLSCR1/ZNF502/APOBEC3C/ITGB3",43
"GO:0019883","antigen processing and presentation of endogenous antigen","11/1341","32/18860",0.34375,4.83454511558538,6.00628324791612,7.20982495163126e-06,0.000218407649330514,0.000162281929603277,"CD74/AZGP1/TAP1/HLA-DRA/HLA-C/HLA-E/HLA-F/HLA-H/HLA-A/TAPBP/HLA-B",11
"GO:0032615","interleukin-12 production","16/1341","64/18860",0.25,3.51603281133482,5.57818138537739,7.30085704341478e-06,0.000218407649330514,0.000162281929603277,"LILRB1/JAK3/MDK/FOXP1/TNFSF4/IRF1/TLR2/THBS1/TLR3/SYK/CLEC7A/RELA/MAPK11/PLCG2/AGER/HLA-B",16
"GO:0032655","regulation of interleukin-12 production","16/1341","64/18860",0.25,3.51603281133482,5.57818138537739,7.30085704341478e-06,0.000218407649330514,0.000162281929603277,"LILRB1/JAK3/MDK/FOXP1/TNFSF4/IRF1/TLR2/THBS1/TLR3/SYK/CLEC7A/RELA/MAPK11/PLCG2/AGER/HLA-B",16
"GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","16/1341","64/18860",0.25,3.51603281133482,5.57818138537739,7.30085704341478e-06,0.000218407649330514,0.000162281929603277,"CBFB/IL4R/JAK3/CD69/CD83/BCL6/CD86/LOXL3/TNFSF4/NCKAP1L/STAT5A/NLRP3/NFKBID/JUNB/KLHL25/HLA-DRA",16
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","41/1341","279/18860",0.146953405017921,2.06677197512155,4.96658898230472,7.37782353133668e-06,0.000219435542745195,0.000163045678159119,"ITGAL/CDH10/PIK3CB/CDH3/CD84/SDK2/FAT1/FXYD5/ICAM1/PCDH11X/MDGA1/PTK7/PCDH17/NECTIN2/DSC2/KLF4/CDH13/CDH18/ESAM/MPZL2/ROBO4/ROBO3/CDH12/UNC5D/JAML/ITGA5/VCAM1/SLITRK5/ITGAM/ALCAM/LRFN4/CDH5/CLDN5/PTPRT/FAT4/PCDHB11/L1CAM/CD177/PCDHGB4/PECAM1/PCDHGB5",41
"GO:0030856","regulation of epithelial cell differentiation","30/1341","177/18860",0.169491525423729,2.38375105853208,5.11729383950745,7.4128384620326e-06,0.000219435542745195,0.000163045678159119,"WWTR1/PRKCH/FOXC1/TNFRSF1A/JAG1/SERPINE1/CCND1/HES1/STAT1/STAT5A/ZFP36/FOXJ1/PLAAT4/KRAS/TBX3/HEY2/FGF2/ASCL1/ACVRL1/F11R/MSX1/GDNF/ATOH8/CEBPB/SFN/APOLD1/CDH5/CLDN5/MAFF/NOTCH4",30
"GO:0001938","positive regulation of endothelial cell proliferation","22/1341","110/18860",0.2,2.81282624906786,5.27558895575869,8.26939186394418e-06,0.00024351636249344,0.00018093828360198,"HMOX1/PDGFB/CAV2/MDK/SEMA5A/THBS4/F3/TEK/NR4A1/STAT5A/FGF2/ACVRL1/CDH13/AGTR1/HMGB2/SCG2/EGFL7/VEGFB/POLD4/NRARP/ZNF580/ITGB3",22
"GO:0045089","positive regulation of innate immune response","56/1341","432/18860",0.12962962962963,1.82312812439584,4.78838735509543,9.1271471315835e-06,0.000267382849129394,0.0001986716345904,"TYROBP/MAP2K3/IFI35/TREM2/NFKBIA/RPS19/ZC3HAV1/NOD1/MAPK8/DHX58/OAS3/CD160/CD274/TRIM25/IRF1/STAT5A/PLA2G5/SEC14L1/NECTIN2/RSAD2/HAVCR2/TLR2/NLRC5/RAB13/S100A8/MFHAS1/LATS2/GBP5/GBP2/NLRP3/MAPKAPK2/CTSS/S100A9/HMGB2/TLR3/SYK/IL12A/TNIP2/CD14/PRKCE/CLEC7A/RASGRP1/RELA/FOSL1/STING1/MAPK11/IRF7/HEXIM1/PLSCR1/PLCG2/ZDHHC18/HLA-C/HLA-E/HLA-F/LILRA4/PYDC2",56
"GO:0010038","response to metal ion","48/1341","351/18860",0.136752136752137,1.92329999936264,4.83085473844665,9.53245759479188e-06,0.000277817088870893,0.000206424515793893,"CACNA1G/SLC11A1/EDN1/ABCB1/ITPKC/MT3/ITPR3/ATP5F1D/HMOX1/SMPD3/RASA4/TFR2/CCND1/KCNA1/IL1A/ID2/GOT1/DUSP1/ADCY7/MT1G/MT2A/FOSB/JUND/THBS1/HNRNPD/TRPC3/CPNE8/S100A8/SNCA/CRHBP/GLRA1/VCAM1/KCNC2/MT1E/FOS/JUNB/KCNK3/MT1X/PLSCR1/S100A16/CACNA1H/PLCG2/MT1F/MT1M/CRIP1/LCAT/CEBPA/TXNIP",48
"GO:0034109","homotypic cell-cell adhesion","21/1341","103/18860",0.203883495145631,2.86744423448665,5.25779474264269,9.64394856869539e-06,0.00027962505234566,0.000207767874427332,"PIK3CB/MYL9/MYL12A/HTR2A/HSPB1/PLEK/DSC2/PDGFRA/ENTPD1/MMRN1/UBASH3B/F11R/PRKCD/SYK/P2RY12/C1QTNF1/PEAR1/FLNA/CLIC1/HBB/ITGB3",21
"GO:0034612","response to tumor necrosis factor","37/1341","244/18860",0.151639344262295,2.13267563966211,4.92692953667832,9.88975387558447e-06,0.00028298873008253,0.000210267164701167,"SPPL2B/TNFRSF1B/TRAF3IP2/TNFRSF1A/HYAL2/EDN1/GSTP1/ABCB1/NFKBIA/SMPD3/CCL2/HES1/FOXP1/STAT1/GBP1/PTK2B/TRAF2/KLF2/ZFP36/CHI3L1/POSTN/THBS1/CRHBP/PID1/TNFRSF14/TNFRSF13C/GBP2/VCAM1/MAPKAPK2/TNFRSF11B/SYK/GPD1/CXCL8/FOS/RELA/CEBPA/PYDC2",37
"GO:0046718","symbiont entry into host cell","25/1341","136/18860",0.183823529411765,2.58531824362855,5.13340652484006,9.89918368353442e-06,0.00028298873008253,0.000210267164701167,"CD4/CD74/HYAL2/ICAM1/HTR2A/CAV2/EFNB3/SELPLG/CD86/TRIM25/CXCR4/LDLR/NECTIN2/CH25H/EPHA2/AGTR1/GBP5/TNFRSF14/F11R/CCR5/ITGA5/GBP2/SLC3A2/PLSCR1/ITGB3",25
"GO:0048732","gland development","58/1341","454/18860",0.127753303964758,1.79673923398608,4.75426608157532,9.91011117020534e-06,0.00028298873008253,0.000210267164701167,"DKK3/FOXC1/NTN1/LIMS2/SEMA3C/EDN1/ABCB1/MMP2/XBP1/RHBDD3/ARHGAP5/FOXF1/SLC7A5/CDK5RAP3/CCND1/MDK/OAS2/PERP/NPHP3/HES1/RPS15/ID2/TGFB3/SOCS2/TBX2/STAT5A/MAP2K2/LAMA5/KRAS/PDGFRA/TBX3/RCBTB2/NKX2-1/SULF1/SIX3/HNRNPD/FGF2/GUCD1/ASCL1/PML/EPHA2/MSN/ARID5B/LRP5/MSX1/CITED2/PRDX2/SOSTDC1/CEBPB/RELA/CSF1R/EPHB3/SULF2/NOTCH4/CRIP1/LBH/ETV5/CEBPA",58
"GO:0030323","respiratory tube development","33/1341","207/18860",0.159420289855072,2.24210787969177,4.97152018853658,1.01990766382824e-05,0.000289776780466577,0.000215310842969507,"JMJD6/TRAF4/SMPD3/CRISPLD2/FOXF1/CTSH/PTK7/NPHP3/HES1/LOXL3/TGFB3/TBX2/ID1/MAP2K2/KLF2/FOXJ1/LAMA5/CHI3L1/KRAS/PDGFRA/NKX2-1/FGF2/ASCL1/COL6A1/MMP14/PKDCC/HOPX/HEG1/SOX11/ANXA2/STK40/ADAMTSL2/CEBPA",33
"GO:0002833","positive regulation of response to biotic stimulus","59/1341","465/18860",0.126881720430108,1.78448116876348,4.73890678523775,1.027378238185e-05,0.000290439827934899,0.000215803502557702,"TYROBP/MAP2K3/IFI35/TREM2/NFKBIA/RPS19/ZC3HAV1/NOD1/MAPK8/DHX58/OAS3/LY86/CD160/CD274/TRIM25/IRF1/STAT5A/PLA2G5/SEC14L1/NECTIN2/RSAD2/HAVCR2/TLR2/NLRC5/RAB13/S100A8/MFHAS1/LATS2/GBP5/GBP2/NLRP3/MAPKAPK2/CTSS/S100A9/HMGB2/TLR3/SYK/IL12A/TNIP2/CD14/PRKCE/CLEC7A/RASGRP1/RELA/MMRN2/FOSL1/PRF1/STING1/MAPK11/IRF7/HEXIM1/PLSCR1/PLCG2/ZDHHC18/HLA-C/HLA-E/HLA-F/LILRA4/PYDC2",59
"GO:0031343","positive regulation of cell killing","17/1341","73/18860",0.232876712328767,3.27520864617491,5.38856349558512,1.06645713500512e-05,0.000298502407986087,0.000221794185815812,"TYROBP/MAPK8/CD160/STAT5A/NECTIN2/AZGP1/IL12A/ITGAM/RASGRP1/PRF1/HLA-DRA/HLA-C/HLA-E/HLA-F/HLA-H/HLA-A/HLA-B",17
"GO:0072577","endothelial cell apoptotic process","17/1341","73/18860",0.232876712328767,3.27520864617491,5.38856349558512,1.06645713500512e-05,0.000298502407986087,0.000221794185815812,"NGFR/ICAM1/XBP1/SERPINE1/CCL2/SEMA5A/CD160/F3/TEK/ID1/THBS1/ANGPTL4/TNIP2/SCG2/CD248/CDH5/ITGB3",17
"GO:0002347","response to tumor cell","14/1341","52/18860",0.269230769230769,3.7864968737452,5.56683035581123,1.07447601436571e-05,0.000299265388434666,0.000222361097917218,"NKG7/CD160/CD274/NECTIN2/HAVCR2/KLF4/PRDX2/IL12A/RELA/PRF1/PLK5/MICA/HLA-A/TXNIP",14
"GO:0032602","chemokine production","21/1341","104/18860",0.201923076923077,2.8398726553089,5.20539134135515,1.12852289873838e-05,0.000311252120461796,0.000231267516758146,"CD74/IL4R/GSTP1/TREM2/HMOX1/OAS3/FOXP1/TNFSF4/EGR1/POSTN/HAVCR2/KLF4/TLR2/EPHA2/TLR3/SYK/CLEC7A/CSF1R/SIGIRR/LILRB4/AGER",21
"GO:0032642","regulation of chemokine production","21/1341","104/18860",0.201923076923077,2.8398726553089,5.20539134135515,1.12852289873838e-05,0.000311252120461796,0.000231267516758146,"CD74/IL4R/GSTP1/TREM2/HMOX1/OAS3/FOXP1/TNFSF4/EGR1/POSTN/HAVCR2/KLF4/TLR2/EPHA2/TLR3/SYK/CLEC7A/CSF1R/SIGIRR/LILRB4/AGER",21
"GO:0016525","negative regulation of angiogenesis","28/1341","163/18860",0.171779141104294,2.41592438570246,5.02304376935697,1.13941485890028e-05,0.000312730660787484,0.000232366106380736,"PIK3CB/FOXC1/TIE1/VASH1/SERPINE1/SPARC/THBS4/STAT1/GADD45A/CD160/TEK/KLF2/COL4A2/ADGRB3/KLF4/SULF1/THBS1/FBLN5/PML/EPHA2/HHEX/SHC1/CX3CR1/SEMA3E/RELA/GPR4/ADGRB1/CLDN5",28
"GO:1902107","positive regulation of leukocyte differentiation","32/1341","199/18860",0.160804020100503,2.26156884347165,4.94981650498232,1.15241119142927e-05,0.000313256388285629,0.000232756734058411,"CD4/TYROBP/CD74/KITLG/CBFB/IL4R/TREM2/XBP1/VSIR/SMARCD2/MDK/NEDD9/CD83/BCL6/CD86/ID2/TNFSF4/NCKAP1L/SOX4/STAT5A/KLF10/MMP14/NLRP3/SYK/NFKBID/INPP5D/FOS/RASGRP1/KLHL25/LILRB4/HLA-DRA/AGER",32
"GO:1903708","positive regulation of hemopoiesis","32/1341","199/18860",0.160804020100503,2.26156884347165,4.94981650498232,1.15241119142927e-05,0.000313256388285629,0.000232756734058411,"CD4/TYROBP/CD74/KITLG/CBFB/IL4R/TREM2/XBP1/VSIR/SMARCD2/MDK/NEDD9/CD83/BCL6/CD86/ID2/TNFSF4/NCKAP1L/SOX4/STAT5A/KLF10/MMP14/NLRP3/SYK/NFKBID/INPP5D/FOS/RASGRP1/KLHL25/LILRB4/HLA-DRA/AGER",32
"GO:0036037","CD8-positive, alpha-beta T cell activation","10/1341","28/18860",0.357142857142857,5.02290401619261,5.89372036710177,1.28006259201312e-05,0.000346290616997235,0.000257301929223086,"CBFB/LILRB1/VSIR/CD274/NCKAP1L/IRF1/DAPL1/LILRB4/HLA-E/HLA-A",10
"GO:0002820","negative regulation of adaptive immune response","17/1341","74/18860",0.22972972972973,3.23094906987524,5.31994839654933,1.29377545767887e-05,0.000346682769560015,0.000257593307637633,"IL4R/LILRB1/JAK3/CD69/BCL6/LOXL3/CD160/TNFSF4/CD274/NCKAP1L/STAT5A/FOXJ1/HAVCR2/SAMSN1/TNFRSF14/LILRB4/HLA-F",17
"GO:0061180","mammary gland epithelium development","17/1341","74/18860",0.22972972972973,3.23094906987524,5.31994839654933,1.29377545767887e-05,0.000346682769560015,0.000257593307637633,"NTN1/FOXF1/CCND1/PERP/ID2/STAT5A/TBX3/FGF2/PML/EPHA2/LRP5/MSX1/SOSTDC1/CEBPB/CSF1R/LBH/ETV5",17
"GO:0001932","regulation of protein phosphorylation","51/1341","387/18860",0.131782945736434,1.85341264473464,4.69315506282597,1.44010749475953e-05,0.000382657702937576,0.000284323514311966,"FGR/CD4/CD74/MAP2K3/TRIB2/TRAF4/MT3/XBP1/PDGFB/RASIP1/HSPB1/RARRES2/CDK5RAP3/NEDD9/TPD52L1/THBS4/HES1/GADD45A/DUSP1/PTK2B/PILRB/CDKN1A/MAP2K2/TRAF2/SESN2/CHI3L1/MMD2/PIM1/FGF2/SLIT2/SFRP2/IGFBP3/LATS2/PROM2/SAMSN1/DIRAS3/PTPN13/TLR3/IL12A/EFNA1/STAT2/RASGRP1/PARP14/MAP3K11/VEGFB/CSPG4/HEG1/SFN/CSF1R/SERTAD1/TRAF3IP1",51
"GO:2000181","negative regulation of blood vessel morphogenesis","28/1341","165/18860",0.16969696969697,2.38664045375455,4.94950954774351,1.44156509949953e-05,0.000382657702937576,0.000284323514311966,"PIK3CB/FOXC1/TIE1/VASH1/SERPINE1/SPARC/THBS4/STAT1/GADD45A/CD160/TEK/KLF2/COL4A2/ADGRB3/KLF4/SULF1/THBS1/FBLN5/PML/EPHA2/HHEX/SHC1/CX3CR1/SEMA3E/RELA/GPR4/ADGRB1/CLDN5",28
"GO:0002577","regulation of antigen processing and presentation","9/1341","23/18860",0.391304347826087,5.50335570469799,5.97879088502308,1.48164697538638e-05,0.000389638697620214,0.000289510554651998,"SLC11A1/CD74/TREM2/NOD1/FGL2/THBS1/YTHDF1/CTSS/HLA-DOA",9
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","9/1341","23/18860",0.391304347826087,5.50335570469799,5.97879088502308,1.48164697538638e-05,0.000389638697620214,0.000289510554651998,"AZGP1/TAP1/HLA-C/HLA-E/HLA-F/HLA-H/HLA-A/TAPBP/HLA-B",9
"GO:0042063","gliogenesis","48/1341","357/18860",0.134453781512605,1.89097562962545,4.70216561870618,1.50231312126668e-05,0.000393244369798231,0.000292189652386711,"PRKCH/TNFRSF1B/NTN1/GSTP1/WDR47/TREM2/SLC7A5/PRX/CCL2/MDK/SOX6/HES1/CSPG5/ID2/CXCR4/EGR2/CDKN2C/SOX4/RRAS/MAP2K2/RNF112/LDLR/KRAS/NKX2-1/TLR2/FGF2/ASCL1/COL6A1/S100A8/VEGFC/LGI4/MMP14/TAL1/S100A9/KLF15/NAB2/CX3CR1/P2RY12/GPR183/LAMB2/RELA/CSPG4/SOX11/CSF1R/SOX1/RELN/AGER/ETV5",48
"GO:0002700","regulation of production of molecular mediator of immune response","32/1341","202/18860",0.158415841584158,2.22798118738048,4.85460519949501,1.57536084996795e-05,0.000410464988281973,0.000304984969790061,"CD74/TNFRSF1B/IL4R/XBP1/HTR2A/SLC7A5/LILRB1/JAK3/NOD1/BCL6/CD86/IL1R1/CD160/TNFSF4/NR4A3/TGFB3/TRAF2/BST2/RSAD2/CD96/TNFRSF14/NLRP3/MAPKAPK2/TLR3/SYK/CLEC7A/ATAD5/LILRB4/PLCG2/HLA-E/HLA-F/HLA-A",32
"GO:0001909","leukocyte mediated cytotoxicity","27/1341","157/18860",0.171974522292994,2.41867225238319,4.93850305376876,1.58870518923783e-05,0.000412043079814252,0.000306157528259207,"TYROBP/PIK3CB/ICAM1/CTSH/LILRB1/NKG7/CD160/NCKAP1L/STAT5A/NECTIN2/HAVCR2/AZGP1/CX3CR1/IL12A/INPP5D/ITGAM/RASGRP1/PRF1/HLA-DRA/AGER/MICA/HLA-C/HLA-E/HLA-F/HLA-H/HLA-A/HLA-B",27
"GO:0042325","regulation of phosphorylation","55/1341","431/18860",0.127610208816705,1.7947267250433,4.61768847550888,1.72439481577927e-05,0.000445193072530411,0.000330788738753909,"FGR/CD4/CD74/MAP2K3/TRIB2/TRAF4/MT3/XBP1/PDGFB/RASIP1/HSPB1/RARRES2/CDK5RAP3/NEDD9/TPD52L1/THBS4/HES1/GADD45A/DUSP1/PTK2B/PILRB/CDKN1A/MAP2K2/TRAF2/SESN2/CHI3L1/MMD2/PIM1/THBS1/FGF2/NLRC5/SLIT2/SFRP2/IGFBP3/LATS2/HNRNPU/PROM2/SAMSN1/DIRAS3/PTPN13/TLR3/MIDN/IL12A/EFNA1/STAT2/RASGRP1/PARP14/MAP3K11/VEGFB/CSPG4/HEG1/SFN/CSF1R/SERTAD1/TRAF3IP1",55
"GO:0002715","regulation of natural killer cell mediated immunity","15/1341","61/18860",0.245901639344262,3.45839292918179,5.32068936609463,1.73787232305233e-05,0.000446474260249668,0.000331740690830232,"LILRB1/CD160/STAT5A/NECTIN2/HAVCR2/CD96/IL12A/INPP5D/RASGRP1/MICA/HLA-C/HLA-E/HLA-F/HLA-A/HLA-B",15
"GO:0030324","lung development","32/1341","203/18860",0.157635467980296,2.21700591059536,4.823239899641,1.74515053970953e-05,0.000446474260249668,0.000331740690830232,"JMJD6/SMPD3/CRISPLD2/FOXF1/CTSH/PTK7/NPHP3/HES1/LOXL3/TGFB3/TBX2/ID1/MAP2K2/KLF2/FOXJ1/LAMA5/CHI3L1/KRAS/PDGFRA/NKX2-1/FGF2/ASCL1/COL6A1/MMP14/PKDCC/HOPX/HEG1/SOX11/ANXA2/STK40/ADAMTSL2/CEBPA",32
"GO:0050679","positive regulation of epithelial cell proliferation","34/1341","222/18860",0.153153153153153,2.1539660465835,4.78507695978011,1.80564520433297e-05,0.000458112946632593,0.000340388503716173,"CDH3/B4GALT1/XBP1/HMOX1/PDGFB/DLX5/CAV2/CCND1/MDK/SEMA5A/THBS4/TACR1/F3/NR4A3/TEK/NR4A1/STAT5A/FGF2/ACVRL1/CDH13/AGTR1/VEGFC/WNT7A/JAML/HMGB2/SCG2/EGFL7/VEGFB/POLD4/SOX11/NRARP/ZNF580/NEAT1/ITGB3",34
"GO:1901343","negative regulation of vasculature development","28/1341","167/18860",0.167664670658683,2.3580579333503,4.87703747095483,1.81495047834632e-05,0.000458112946632593,0.000340388503716173,"PIK3CB/FOXC1/TIE1/VASH1/SERPINE1/SPARC/THBS4/STAT1/GADD45A/CD160/TEK/KLF2/COL4A2/ADGRB3/KLF4/SULF1/THBS1/FBLN5/PML/EPHA2/HHEX/SHC1/CX3CR1/SEMA3E/RELA/GPR4/ADGRB1/CLDN5",28
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","28/1341","167/18860",0.167664670658683,2.3580579333503,4.87703747095483,1.81495047834632e-05,0.000458112946632593,0.000340388503716173,"TNFRSF12A/HYAL2/GSTP1/ICAM1/HMOX1/STK3/SERPINE1/LTBR/IL1A/RBCK1/IFI6/TRAF2/LGALS3/TMBIM1/KLF4/THBS1/PML/MCL1/SFRP2/ITPRIP/LMNA/ATF3/HMGB2/PRDX2/GDNF/SCG2/RELA/ACSL5",28
"GO:0006909","phagocytosis","37/1341","251/18860",0.147410358565737,2.07319862979105,4.73559458383473,1.88546797432859e-05,0.000473797152304616,0.000352042230902709,"FGR/ITGAL/TYROBP/SLC11A1/MARCO/CNN2/JMJD6/TREM2/CCL2/RAB34/BIN2/NCKAP1L/PLA2G5/LDLR/DOCK2/MYO1G/TLR2/THBS1/RAB20/C1R/ARHGAP25/PRKCD/SYK/PLD4/ITGAM/CD14/PRKCE/CLEC7A/ADGRB1/C1S/PEAR1/PLSCR1/PLCG2/AGER/XKR4/ITGB3/PECAM1",37
"GO:0002706","regulation of lymphocyte mediated immunity","32/1341","204/18860",0.156862745098039,2.20613823456303,4.79205688572263,1.93148213734551e-05,0.000483212389581924,0.000359037969731994,"TNFRSF1B/TREM2/LILRB1/BCL6/IL1R1/CD160/TNFSF4/CD274/NCKAP1L/STAT5A/TRAF2/FOXJ1/NECTIN2/RSAD2/HAVCR2/CD96/AZGP1/NLRP3/IL12A/INPP5D/RASGRP1/ATAD5/LILRB4/HLA-DRA/AGER/MICA/HLA-C/HLA-E/HLA-F/HLA-H/HLA-A/HLA-B",32
"GO:2000377","regulation of reactive oxygen species metabolic process","26/1341","150/18860",0.173333333333333,2.43778274919215,4.89126358589764,1.96483213469993e-05,0.000489390347559181,0.000363628335246344,"TYROBP/GSTP1/MT3/PDGFB/CRYAB/GADD45A/CDKN1A/IER3/THBS1/FBLN5/AGTR1/SNCA/PID1/SHC1/PRKCD/SYK/PRDX2/DCXR/ITGAM/PRKCE/CLEC7A/ADGRB1/PLCG2/CD177/PLIN5/HP",26
"GO:1904018","positive regulation of vasculature development","31/1341","195/18860",0.158974358974359,2.23583624925907,4.79935970741299,1.97948355749221e-05,0.000490877194476358,0.000364733096858329,"TIE1/XBP1/HMOX1/HSPB1/SERPINE1/ENG/MDK/SEMA5A/IL1A/F3/TEK/PTK2B/CXCR4/RRAS/CHI3L1/KLF4/THBS1/FGF2/ACVRL1/ITGAX/SFRP2/VEGFC/ITGA5/TLR3/ANGPTL4/CXCL8/C3AR1/VEGFB/CDH5/NTRK1/ITGB3",31
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","7/1341","14/18860",0.5,7.03206562266965,6.24654028099693,1.98950084443181e-05,0.000491206889712554,0.000364978068036193,"AZGP1/HLA-C/HLA-E/HLA-F/HLA-H/HLA-A/HLA-B",7
"GO:0001914","regulation of T cell mediated cytotoxicity","13/1341","48/18860",0.270833333333333,3.80903554561273,5.39112536895038,2.06092007738453e-05,0.000503765901657694,0.000374309704078316,"LILRB1/NCKAP1L/NECTIN2/AZGP1/IL12A/HLA-DRA/AGER/HLA-C/HLA-E/HLA-F/HLA-H/HLA-A/HLA-B",13
"GO:1905521","regulation of macrophage migration","13/1341","48/18860",0.270833333333333,3.80903554561273,5.39112536895038,2.06092007738453e-05,0.000503765901657694,0.000374309704078316,"CNN2/CD200/TREM2/RARRES2/CCL2/MDK/PTK2B/THBS1/MMP14/CX3CR1/P2RY12/C3AR1/CSF1R",13
"GO:0002709","regulation of T cell mediated immunity","21/1341","108/18860",0.194444444444444,2.73469218659375,5.00183735655941,2.06709743870861e-05,0.000503765901657694,0.000374309704078316,"TNFRSF1B/LILRB1/IL1R1/TNFSF4/CD274/NCKAP1L/TRAF2/NECTIN2/RSAD2/AZGP1/NLRP3/IL12A/LILRB4/HLA-DRA/AGER/HLA-C/HLA-E/HLA-F/HLA-H/HLA-A/HLA-B",21
"GO:0030879","mammary gland development","25/1341","142/18860",0.176056338028169,2.47607944460199,4.88476017296434,2.14367338677835e-05,0.000520185808104927,0.000386510073938667,"NTN1/ABCB1/XBP1/ARHGAP5/FOXF1/CCND1/OAS2/PERP/ID2/TGFB3/SOCS2/TBX2/STAT5A/TBX3/FGF2/PML/EPHA2/LRP5/MSX1/SOSTDC1/CEBPB/CSF1R/NOTCH4/LBH/ETV5",25
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","14/1341","55/18860",0.254545454545455,3.57996068063182,5.30123218458914,2.16217356833679e-05,0.00052243287843488,0.000388179699110756,"LILRB1/CD160/STAT5A/NECTIN2/HAVCR2/IL12A/INPP5D/RASGRP1/MICA/HLA-C/HLA-E/HLA-F/HLA-A/HLA-B",14
"GO:0036303","lymph vessel morphogenesis","9/1341","24/18860",0.375,5.27404921700224,5.79655367535409,2.22132607852559e-05,0.000534441602041859,0.000397102458203611,"FOXC1/TIE1/VASH1/FGF2/ACVRL1/EPHA2/VEGFC/SVEP1/SOX18",9
"GO:0030316","osteoclast differentiation","22/1341","117/18860",0.188034188034188,2.64453749912363,4.93669415422492,2.29818515013727e-05,0.000550590628765938,0.00040910155817118,"CALCR/TYROBP/FSTL3/TREM2/LILRB1/NEDD9/FOXP1/EPHA2/UBASH3B/KLF10/CARTPT/TLR3/TNFRSF11B/INPP5D/GPR183/FOS/JUNB/CEBPB/FAM20C/CSF1R/ANXA2/LILRB4",22
"GO:0007565","female pregnancy","31/1341","197/18860",0.157360406091371,2.21313740408893,4.73556106545823,2.43024409910627e-05,0.000579772157651766,0.00043078410835146,"TEAD3/PRDM1/ACSL4/DAZAP1/PTGS2/OVGP1/ABCB1/MMP2/ARHGDIB/ENDOU/RGS2/ADCY7/FOSB/STAT5A/KRAS/HAVCR2/NPFF/CRHBP/ADRA2A/ITGA5/RPL29/IGFBP7/CITED2/PNOC/FOS/JUNB/THBD/NR2F2/YTHDF3/TEAD4/ITGB3",31
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","47/1341","354/18860",0.132768361581921,1.8672716625168,4.55742543000162,2.5455720630881e-05,0.000604733800197485,0.000449331185483619,"FGR/CALCR/PIK3CB/HYAL2/FERMT2/EDN1/SESN1/TREM2/FKBP5/PIK3IP1/XBP1/PDGFB/SMPD3/STK3/ENG/SEMA5A/IL1R1/CD160/TEK/PTK2B/RRAS/SESN2/CHI3L1/PDGFRA/KLF4/THBS1/FGF2/COL6A1/COL6A2/MFHAS1/BTBD10/ADRA2A/PTPN13/CX3CR1/P2RY12/SEMA3E/RASGRP1/VEGFB/C1QTNF1/CSF1R/PRR5/SIRT7/PEAR1/RELN/NTRK1/LIME1/PECAM1",47
"GO:0050951","sensory perception of temperature stimulus","10/1341","30/18860",0.333333333333333,4.68804374844643,5.59307437311077,2.57024703865446e-05,0.000607135184001205,0.000451115469132018,"TAC1/LXN/OPRK1/WDR47/NTSR1/HTR2A/PRDM12/ADRA2A/EPHB1/NTRK1",10
"GO:0031342","negative regulation of cell killing","11/1341","36/18860",0.305555555555556,4.2973734360759,5.47876270876451,2.5771567768003e-05,0.000607135184001205,0.000451115469132018,"LILRB1/NCKAP1L/NECTIN2/HAVCR2/CX3CR1/INPP5D/MICA/HLA-E/HLA-F/HLA-A/HLA-B",11
