DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL
SZ,Akula,2021,,ENSG00000163749,0.1666157430,0.0274888280
SZ,Akula,2021,,ENSG00000164989,0.0904383380,0.0209351050
SZ,Akula,2021,,ENSG00000154479,-0.2618936390,0.0013880950
SZ,Akula,2021,,ENSG00000119636,-0.1173809120,0.0398559440
SZ,Akula,2021,,ENSG00000177875,-0.1396456260,0.0235648260
SZ,Akula,2021,,ENSG00000152492,-0.1423898710,0.0125137090
SZ,Akula,2021,,ENSG00000177352,0.0901883390,0.0323490480
SZ,Akula,2021,,ENSG00000091986,-0.2310428970,0.0028580340
SZ,Akula,2021,,ENSG00000168071,-0.1344231490,0.0390816320
SZ,Akula,2021,,ENSG00000108691,0.1514862580,0.0164423470
SZ,Akula,2021,,ENSG00000275302,-0.2757189880,0.0000515748
SZ,Akula,2021,,ENSG00000271503,-0.0900282890,0.0150902420
SZ,Akula,2021,,ENSG00000110092,-0.2234499750,0.0041405310
SZ,Akula,2021,,ENSG00000162063,0.1230167650,0.0368943100
SZ,Akula,2021,,ENSG00000138764,0.1318712800,0.0187160220
SZ,Akula,2021,,ENSG00000160791,-0.1734448140,0.0224095030
SZ,Akula,2021,,ENSG00000170458,0.1688185760,0.0441187560
SZ,Akula,2021,,ENSG00000177575,0.2327243180,0.0047801650
SZ,Akula,2021,,ENSG00000204936,0.1827056100,0.0222070540
SZ,Akula,2021,,ENSG00000120217,-0.1955124760,0.0151483470
SZ,Akula,2021,,ENSG00000010610,-0.1768684980,0.0292738430
SZ,Akula,2021,,ENSG00000169442,-0.1833782640,0.0321188790
SZ,Akula,2021,,ENSG00000110848,-0.2537442510,0.0002222140
SZ,Akula,2021,,ENSG00000019582,-0.2743252030,0.0009176750
SZ,Akula,2021,,ENSG00000112149,-0.1734868540,0.0071452820
SZ,Akula,2021,,ENSG00000066294,-0.2257879530,0.0082978790
SZ,Akula,2021,,ENSG00000114013,-0.2039003060,0.0161437430
SZ,Akula,2021,,ENSG00000153283,-0.1771910620,0.0131630970
SZ,Akula,2021,,ENSG00000179604,-0.1724263760,0.0060160710
SZ,Akula,2021,,ENSG00000145526,0.1453865180,0.0063538830
SZ,Akula,2021,,ENSG00000062038,0.1602407270,0.0244198730
SZ,Akula,2021,,ENSG00000123374,0.1727319770,0.0433844310
SZ,Akula,2021,,ENSG00000100490,0.1652788520,0.0075387990
SZ,Akula,2021,,ENSG00000091527,-0.1865187860,0.0121283180
SZ,Akula,2021,,ENSG00000245848,-0.1480704340,0.0382019900
SZ,Akula,2021,,ENSG00000221869,0.1707117670,0.0457345360
SZ,Akula,2021,,ENSG00000093072,-0.1945731750,0.0080885870
SZ,Akula,2021,,ENSG00000188931,-0.1463390860,0.0409456610
SZ,Akula,2021,,ENSG00000171811,-0.1322814620,0.0382832710
SZ,Akula,2021,,ENSG00000243649,0.2007327000,0.0185443580
SZ,Akula,2021,,ENSG00000153774,-0.1096854600,0.0046426670
SZ,Akula,2021,,ENSG00000138135,-0.2062425610,0.0127474060
SZ,Akula,2021,,ENSG00000163528,-0.1011186380,0.0149532670
SZ,Akula,2021,,ENSG00000133048,0.1894292530,0.0114348610
SZ,Akula,2021,,ENSG00000255112,-0.0847605820,0.0026141000
SZ,Akula,2021,,ENSG00000080644,-0.1720569610,0.0393516710
SZ,Akula,2021,,ENSG00000122863,0.2653759920,0.0018671550
SZ,Akula,2021,,ENSG00000179583,-0.2019517340,0.0172694480
SZ,Akula,2021,,ENSG00000198894,-0.0638977250,0.0465517110
SZ,Akula,2021,,ENSG00000163815,-0.2061225430,0.0156932660
SZ,Akula,2021,,ENSG00000172243,-0.2040839000,0.0169858910
SZ,Akula,2021,,ENSG00000164237,0.1063107480,0.0303976560
SZ,Akula,2021,,ENSG00000117519,0.1638449290,0.0336550090
SZ,Akula,2021,,ENSG00000138767,0.0633196570,0.0390143400
SZ,Akula,2021,,ENSG00000164597,0.0528106000,0.0105247470
SZ,Akula,2021,,ENSG00000060718,-0.1149254000,0.0252787840
SZ,Akula,2021,,ENSG00000171502,-0.1636108760,0.0131990000
SZ,Akula,2021,,ENSG00000188517,-0.2635036810,0.0014474240
SZ,Akula,2021,,ENSG00000215018,-0.1611774500,0.0122247890
SZ,Akula,2021,,ENSG00000187498,0.1833933480,0.0318262040
SZ,Akula,2021,,ENSG00000080573,-0.1469965940,0.0433303490
SZ,Akula,2021,,ENSG00000171812,-0.1762488650,0.0385869860
SZ,Akula,2021,,ENSG00000112280,-0.1303303740,0.0450680010
SZ,Akula,2021,,ENSG00000173085,-0.1182206260,0.0205581320
SZ,Akula,2021,,ENSG00000262246,-0.1357249480,0.0137632260
SZ,Akula,2021,,ENSG00000241563,-0.1704026480,0.0406959910
SZ,Akula,2021,,ENSG00000166260,0.1131401380,0.0359751920
SZ,Akula,2021,,ENSG00000138495,-0.1215607320,0.0101458180
SZ,Akula,2021,,ENSG00000258626,0.1804095010,0.0336199750
SZ,Akula,2021,,ENSG00000168993,-0.1798806190,0.0031504740
SZ,Akula,2021,,ENSG00000139117,0.1369499820,0.0322430290
SZ,Akula,2021,,ENSG00000169169,-0.0797638490,0.0417944040
SZ,Akula,2021,,ENSG00000157184,0.1122664190,0.0483661740
SZ,Akula,2021,,ENSG00000166426,-0.2569778700,0.0026190180
SZ,Akula,2021,,ENSG00000143320,-0.2576254880,0.0008905940
SZ,Akula,2021,,ENSG00000143578,0.1593964160,0.0378084310
SZ,Akula,2021,,ENSG00000164463,0.0597511960,0.0404788080
SZ,Akula,2021,,ENSG00000145708,-0.1739915810,0.0295599340
SZ,Akula,2021,,ENSG00000058453,-0.1535738440,0.0092012800
SZ,Akula,2021,,ENSG00000182578,-0.2076032460,0.0152540560
SZ,Akula,2021,,ENSG00000198223,-0.2329572920,0.0062808360
SZ,Akula,2021,,ENSG00000103653,-0.0669579840,0.0307693380
SZ,Akula,2021,,ENSG00000173546,0.1365747610,0.0354993340
SZ,Akula,2021,,ENSG00000114646,-0.1092869550,0.0423640570
SZ,Akula,2021,,ENSG00000150527,0.0668066150,0.0386180570
SZ,Akula,2021,,ENSG00000117151,0.2212929820,0.0000065591
SZ,Akula,2021,,ENSG00000132792,-0.0680212990,0.0233734910
SZ,Akula,2021,,ENSG00000103811,-0.2045974050,0.0094813850
SZ,Akula,2021,,ENSG00000163131,-0.2375316480,0.0040229280
SZ,Akula,2021,,ENSG00000107611,-0.1397495280,0.0467012200
SZ,Akula,2021,,ENSG00000168329,-0.2323610540,0.0040135220
SZ,Akula,2021,,ENSG00000169429,-0.1690715670,0.0065898010
SZ,Akula,2021,,ENSG00000121966,-0.2653047830,0.0019126420
SZ,Akula,2021,,ENSG00000273749,-0.1451227520,0.0092822560
SZ,Akula,2021,,ENSG00000186204,-0.1533163200,0.0472092450
SZ,Akula,2021,,ENSG00000152207,-0.1848169070,0.0303035160
SZ,Akula,2021,,ENSG00000115165,-0.1780233680,0.0324307480
SZ,Akula,2021,,ENSG00000100592,0.0840914060,0.0178566200
SZ,Akula,2021,,ENSG00000153071,-0.1308276290,0.0255022070
SZ,Akula,2021,,ENSG00000163331,-0.1996933620,0.0119344790
SZ,Akula,2021,,ENSG00000071626,0.0856226090,0.0212605420
SZ,Akula,2021,,ENSG00000163257,0.0703954070,0.0478027690
SZ,Akula,2021,,ENSG00000133083,-0.1006053920,0.0349609640
SZ,Akula,2021,,ENSG00000237470,-0.1325895800,0.0205072260
SZ,Akula,2021,,ENSG00000169738,0.1724968810,0.0077784530
SZ,Akula,2021,,ENSG00000145358,0.1922358390,0.0177987520
SZ,Akula,2021,,ENSG00000236397,0.2097234590,0.0142470930
SZ,Akula,2021,,ENSG00000124228,-0.0787937540,0.0053642510
SZ,Akula,2021,,ENSG00000198563,-0.1088849880,0.0300625870
SZ,Akula,2021,,ENSG00000023892,-0.2311845820,0.0041172160
SZ,Akula,2021,,ENSG00000254700,0.1793620110,0.0357192050
SZ,Akula,2021,,ENSG00000174485,0.0658537860,0.0210601340
SZ,Akula,2021,,ENSG00000100418,-0.0538791050,0.0138893250
SZ,Akula,2021,,ENSG00000283406,-0.1388639140,0.0318834650
SZ,Akula,2021,,ENSG00000073737,-0.2422967870,0.0038036210
SZ,Akula,2021,,ENSG00000108771,0.1500212730,0.0084916660
SZ,Akula,2021,,ENSG00000067596,0.0344561370,0.0356396490
SZ,Akula,2021,,ENSG00000151240,0.0811807670,0.0063091910
SZ,Akula,2021,,ENSG00000162595,-0.3270609450,0.0001287960
SZ,Akula,2021,,ENSG00000083520,0.0639568270,0.0153541090
SZ,Akula,2021,,ENSG00000050165,0.1235009730,0.0091883720
SZ,Akula,2021,,ENSG00000105880,-0.2141898330,0.0102127130
SZ,Akula,2021,,ENSG00000177692,-0.1678832920,0.0096898560
SZ,Akula,2021,,ENSG00000247400,0.1142608010,0.0288546060
SZ,Akula,2021,,ENSG00000134516,-0.2097955660,0.0116522490
SZ,Akula,2021,,ENSG00000107099,-0.2012877020,0.0172206420
SZ,Akula,2021,,ENSG00000260992,0.1626057100,0.0401341990
SZ,Akula,2021,,ENSG00000154813,-0.1351354430,0.0125228610
SZ,Akula,2021,,ENSG00000157851,-0.1799840480,0.0123561360
SZ,Akula,2021,,ENSG00000134755,0.1893767810,0.0089346370
SZ,Akula,2021,,ENSG00000104047,0.0938358050,0.0118254000
SZ,Akula,2021,,ENSG00000120129,-0.3274705080,0.0001203830
SZ,Akula,2021,,ENSG00000120875,-0.2138106470,0.0104616810
SZ,Akula,2021,,ENSG00000138166,-0.2410743900,0.0048025510
SZ,Akula,2021,,ENSG00000139318,-0.1905499890,0.0114084850
SZ,Akula,2021,,ENSG00000271672,0.1487625790,0.0439915700
SZ,Akula,2021,,ENSG00000205250,-0.0690295550,0.0366984180
SZ,Akula,2021,,ENSG00000117298,0.1328415580,0.0042857800
SZ,Akula,2021,,ENSG00000145194,-0.1521841430,0.0291107250
SZ,Akula,2021,,ENSG00000171551,-0.3206513680,0.0000001167
SZ,Akula,2021,,ENSG00000136160,-0.2275722660,0.0061710510
SZ,Akula,2021,,ENSG00000203666,-0.1285185660,0.0129015810
SZ,Akula,2021,,ENSG00000186976,-0.1083724520,0.0195717230
SZ,Akula,2021,,ENSG00000169242,0.2766402450,0.0011504120
SZ,Akula,2021,,ENSG00000084710,-0.0880982420,0.0445878880
SZ,Akula,2021,,ENSG00000206120,-0.1334138230,0.0481269600
SZ,Akula,2021,,ENSG00000120738,-0.3050072960,0.0003368960
SZ,Akula,2021,,ENSG00000122877,-0.2400911100,0.0032460450
SZ,Akula,2021,,ENSG00000135625,-0.2232516370,0.0080490920
SZ,Akula,2021,,ENSG00000113790,0.1446300110,0.0033018000
SZ,Akula,2021,,ENSG00000184110,0.1245561840,0.0404365860
SZ,Akula,2021,,ENSG00000205609,0.1439547960,0.0229009520
SZ,Akula,2021,,ENSG00000100129,0.0727464740,0.0345805000
SZ,Akula,2021,,ENSG00000224546,0.1282819100,0.0343436710
SZ,Akula,2021,,ENSG00000110321,-0.0844492750,0.0050825720
SZ,Akula,2021,,ENSG00000111145,-0.1784386300,0.0136099580
SZ,Akula,2021,,ENSG00000118985,0.1585755440,0.0031407250
SZ,Akula,2021,,ENSG00000134153,-0.0922085510,0.0349163100
SZ,Akula,2021,,ENSG00000164035,-0.2189573810,0.0048415860
SZ,Akula,2021,,ENSG00000149499,0.1471097590,0.0205929390
SZ,Akula,2021,,ENSG00000111405,0.2082227800,0.0075905710
SZ,Akula,2021,,ENSG00000074800,0.1099245310,0.0080056180
SZ,Akula,2021,,ENSG00000161132,0.1540464760,0.0454529070
SZ,Akula,2021,,ENSG00000199881,0.1767843640,0.0361488600
SZ,Akula,2021,,ENSG00000200120,0.1655098360,0.0449849040
SZ,Akula,2021,,ENSG00000202533,0.1687877200,0.0485452840
SZ,Akula,2021,,ENSG00000207370,0.1660736710,0.0466249680
SZ,Akula,2021,,ENSG00000212306,0.1864964770,0.0262826250
SZ,Akula,2021,,ENSG00000212371,0.1843423980,0.0215776660
SZ,Akula,2021,,ENSG00000213144,-0.1756342280,0.0400628850
SZ,Akula,2021,,ENSG00000214719,0.1739371750,0.0390840670
SZ,Akula,2021,,ENSG00000223548,0.1810170630,0.0284396290
SZ,Akula,2021,,ENSG00000223669,-0.1681335560,0.0362818630
SZ,Akula,2021,,ENSG00000225140,0.1789914830,0.0278543870
SZ,Akula,2021,,ENSG00000225779,0.1821142720,0.0333792540
SZ,Akula,2021,,ENSG00000226121,0.1218541720,0.0324925720
SZ,Akula,2021,,ENSG00000228084,0.1603387730,0.0356631650
SZ,Akula,2021,,ENSG00000228423,-0.1459403280,0.0373143650
SZ,Akula,2021,,ENSG00000228998,-0.1832499970,0.0231848480
SZ,Akula,2021,,ENSG00000229832,-0.1847370450,0.0301850160
SZ,Akula,2021,,ENSG00000230735,-0.1566580250,0.0397210200
SZ,Akula,2021,,ENSG00000231181,-0.1551947050,0.0468216170
SZ,Akula,2021,,ENSG00000231615,0.1081127950,0.0350573980
SZ,Akula,2021,,ENSG00000232855,0.1897997730,0.0246328360
SZ,Akula,2021,,ENSG00000233329,-0.1842395600,0.0312553720
SZ,Akula,2021,,ENSG00000239763,-0.1363224840,0.0355229590
SZ,Akula,2021,,ENSG00000243094,-0.1549068120,0.0455939640
SZ,Akula,2021,,ENSG00000243620,-0.1798685890,0.0234336110
SZ,Akula,2021,,ENSG00000246379,0.1530655950,0.0419556680
SZ,Akula,2021,,ENSG00000248714,0.1714485190,0.0364341040
SZ,Akula,2021,,ENSG00000248954,0.1787419250,0.0354626100
SZ,Akula,2021,,ENSG00000249456,-0.1692906260,0.0454114940
SZ,Akula,2021,,ENSG00000249773,-0.1863672480,0.0279483180
SZ,Akula,2021,,ENSG00000249790,0.1787512160,0.0230091470
SZ,Akula,2021,,ENSG00000250001,-0.1522677880,0.0485091070
SZ,Akula,2021,,ENSG00000250159,0.1091653290,0.0377416520
SZ,Akula,2021,,ENSG00000250284,-0.1303044110,0.0369690460
SZ,Akula,2021,,ENSG00000250306,0.1598122920,0.0470457210
SZ,Akula,2021,,ENSG00000250326,0.1792989880,0.0240911710
SZ,Akula,2021,,ENSG00000250575,0.1351438870,0.0498002960
SZ,Akula,2021,,ENSG00000250608,0.1748294150,0.0251474630
SZ,Akula,2021,,ENSG00000251194,0.1218027540,0.0398166700
SZ,Akula,2021,,ENSG00000251226,0.1649064260,0.0367686660
SZ,Akula,2021,,ENSG00000251682,-0.1726439730,0.0233657210
SZ,Akula,2021,,ENSG00000252585,0.1671800860,0.0342181330
SZ,Akula,2021,,ENSG00000253671,0.1672655310,0.0480501060
SZ,Akula,2021,,ENSG00000254712,-0.1718033860,0.0240571900
SZ,Akula,2021,,ENSG00000255020,0.1632397830,0.0400368750
SZ,Akula,2021,,ENSG00000255542,0.1943361740,0.0231502370
SZ,Akula,2021,,ENSG00000255581,-0.1724778130,0.0321369600
SZ,Akula,2021,,ENSG00000255836,-0.1568954030,0.0427813800
SZ,Akula,2021,,ENSG00000257243,0.1704719600,0.0227413270
SZ,Akula,2021,,ENSG00000258215,0.1531533400,0.0405066440
SZ,Akula,2021,,ENSG00000258752,-0.1415416910,0.0212405770
SZ,Akula,2021,,ENSG00000259356,-0.1415353390,0.0272299070
SZ,Akula,2021,,ENSG00000260257,-0.1014422440,0.0330091570
SZ,Akula,2021,,ENSG00000260267,0.0822499750,0.0397693190
SZ,Akula,2021,,ENSG00000261098,0.0996614470,0.0437049860
SZ,Akula,2021,,ENSG00000261140,-0.1793687040,0.0219192400
SZ,Akula,2021,,ENSG00000261613,-0.1569266000,0.0223029050
SZ,Akula,2021,,ENSG00000261622,-0.1771562740,0.0381377430
SZ,Akula,2021,,ENSG00000261671,0.1585748890,0.0418534140
SZ,Akula,2021,,ENSG00000262089,0.1534673440,0.0339176460
SZ,Akula,2021,,ENSG00000262663,0.1746547020,0.0245373260
SZ,Akula,2021,,ENSG00000263120,0.1544665440,0.0325701600
SZ,Akula,2021,,ENSG00000264885,0.0955642290,0.0268155100
SZ,Akula,2021,,ENSG00000267056,0.1811638280,0.0315473390
SZ,Akula,2021,,ENSG00000267142,0.1629807650,0.0467907930
SZ,Akula,2021,,ENSG00000267340,-0.1589894220,0.0408788130
SZ,Akula,2021,,ENSG00000267636,0.1805662100,0.0348731730
SZ,Akula,2021,,ENSG00000267731,0.1416822940,0.0499993650
SZ,Akula,2021,,ENSG00000268659,-0.1680896380,0.0442431010
SZ,Akula,2021,,ENSG00000269981,0.1727777750,0.0310309360
SZ,Akula,2021,,ENSG00000269997,0.1130681090,0.0426761020
SZ,Akula,2021,,ENSG00000270317,0.1693173810,0.0382517410
SZ,Akula,2021,,ENSG00000270681,0.1766846100,0.0362507380
SZ,Akula,2021,,ENSG00000271474,0.1351292470,0.0335711530
SZ,Akula,2021,,ENSG00000271894,-0.1801638110,0.0303085770
SZ,Akula,2021,,ENSG00000272316,0.0913076030,0.0416401810
SZ,Akula,2021,,ENSG00000272449,-0.1832900060,0.0315579760
SZ,Akula,2021,,ENSG00000272506,-0.1601834190,0.0315242750
SZ,Akula,2021,,ENSG00000272512,-0.1952546360,0.0219481890
SZ,Akula,2021,,ENSG00000272744,-0.1569532660,0.0292666750
SZ,Akula,2021,,ENSG00000273188,0.1709500400,0.0310676870
SZ,Akula,2021,,ENSG00000273230,0.1429623570,0.0279879210
SZ,Akula,2021,,ENSG00000273409,-0.1307998810,0.0482990430
SZ,Akula,2021,,ENSG00000273447,0.1799605510,0.0316437190
SZ,Akula,2021,,ENSG00000273691,-0.1657247640,0.0349805380
SZ,Akula,2021,,ENSG00000274353,0.1561802570,0.0443855790
SZ,Akula,2021,,ENSG00000274682,0.1284298690,0.0434492440
SZ,Akula,2021,,ENSG00000274776,0.1256502470,0.0362103520
SZ,Akula,2021,,ENSG00000275672,0.1714298700,0.0325579580
SZ,Akula,2021,,ENSG00000275927,-0.1448766390,0.0438501810
SZ,Akula,2021,,ENSG00000276250,-0.1529413340,0.0467795310
SZ,Akula,2021,,ENSG00000276462,-0.1875355630,0.0284178390
SZ,Akula,2021,,ENSG00000276740,-0.1050761050,0.0290474510
SZ,Akula,2021,,ENSG00000276791,0.1520509340,0.0364471030
SZ,Akula,2021,,ENSG00000277767,0.1394795740,0.0392236090
SZ,Akula,2021,,ENSG00000277863,0.1781200290,0.0325346280
SZ,Akula,2021,,ENSG00000279202,-0.1676617740,0.0341087340
SZ,Akula,2021,,ENSG00000279254,0.1692350390,0.0474527920
SZ,Akula,2021,,ENSG00000279267,0.1787573910,0.0253908960
SZ,Akula,2021,,ENSG00000279315,0.1448089810,0.0324464920
SZ,Akula,2021,,ENSG00000279400,0.1795290420,0.0257290710
SZ,Akula,2021,,ENSG00000279631,0.1071001140,0.0474782960
SZ,Akula,2021,,ENSG00000279845,0.1701378910,0.0380676920
SZ,Akula,2021,,ENSG00000280054,0.1875255590,0.0273739340
SZ,Akula,2021,,ENSG00000280157,0.1476518560,0.0297411900
SZ,Akula,2021,,ENSG00000280227,-0.1585122810,0.0448621650
SZ,Akula,2021,,ENSG00000280304,0.1766317240,0.0239254220
SZ,Akula,2021,,ENSG00000280316,0.1035669620,0.0365178560
SZ,Akula,2021,,ENSG00000280850,-0.1919465530,0.0247261740
SZ,Akula,2021,,ENSG00000281538,0.1644692360,0.0432976030
SZ,Akula,2021,,ENSG00000281593,0.1879431830,0.0271907140
SZ,Akula,2021,,ENSG00000281772,0.1688847710,0.0471832220
SZ,Akula,2021,,ENSG00000283472,-0.1539615270,0.0314369050
SZ,Akula,2021,,ENSG00000138185,-0.2643290490,0.0018559620
SZ,Akula,2021,,ENSG00000142627,0.1807304200,0.0345501800
SZ,Akula,2021,,ENSG00000154928,-0.1356380220,0.0296296890
SZ,Akula,2021,,ENSG00000182580,-0.1363454610,0.0423778920
SZ,Akula,2021,,ENSG00000172031,0.1665851080,0.0317729130
SZ,Akula,2021,,ENSG00000280303,-0.1821658490,0.0140891470
SZ,Akula,2021,,ENSG00000164010,-0.1378753760,0.0111069580
SZ,Akula,2021,,ENSG00000120705,0.0820365850,0.0488143350
SZ,Akula,2021,,ENSG00000244405,-0.1632927460,0.0064423950
SZ,Akula,2021,,ENSG00000166979,0.1521042350,0.0188119800
SZ,Akula,2021,,ENSG00000164002,-0.1791797240,0.0281693040
SZ,Akula,2021,,ENSG00000182473,-0.0592799640,0.0458715360
SZ,Akula,2021,,ENSG00000229007,0.1694860750,0.0433224770
SZ,Akula,2021,,ENSG00000108799,0.0754947380,0.0057803230
SZ,Akula,2021,,ENSG00000164220,-0.2463220230,0.0030502280
SZ,Akula,2021,,ENSG00000117525,0.2282169070,0.0073163500
SZ,Akula,2021,,ENSG00000232022,0.1888178350,0.0194820680
SZ,Akula,2021,,ENSG00000221968,0.0997778400,0.0315469270
SZ,Akula,2021,,ENSG00000115042,0.0927693190,0.0054304080
SZ,Akula,2021,,ENSG00000145569,-0.1465176340,0.0269338420
SZ,Akula,2021,,ENSG00000213077,0.2033332370,0.0036544460
SZ,Akula,2021,,ENSG00000266486,0.1543252070,0.0466825250
SZ,Akula,2021,,ENSG00000138439,0.0938761400,0.0337755630
SZ,Akula,2021,,ENSG00000109794,-0.1121220390,0.0126167510
SZ,Akula,2021,,ENSG00000177706,0.1259018500,0.0482812090
SZ,Akula,2021,,ENSG00000231528,0.3165392510,0.0001195940
SZ,Akula,2021,,ENSG00000225684,0.3137750250,0.0001031710
SZ,Akula,2021,,ENSG00000126882,-0.1624027940,0.0020760130
SZ,Akula,2021,,ENSG00000176973,0.0894257490,0.0333304340
SZ,Akula,2021,,ENSG00000078098,0.2972635310,0.0003651610
SZ,Akula,2021,,ENSG00000083857,-0.1422231890,0.0102822780
SZ,Akula,2021,,ENSG00000196159,0.1450488090,0.0182848870
SZ,Akula,2021,,ENSG00000157107,0.0866312860,0.0034935630
SZ,Akula,2021,,ENSG00000162746,0.1555238940,0.0420908080
SZ,Akula,2021,,ENSG00000145780,0.1301949430,0.0172965910
SZ,Akula,2021,,ENSG00000073712,0.1659362360,0.0071973600
SZ,Akula,2021,,ENSG00000230316,-0.1629672720,0.0230068310
SZ,Akula,2021,,ENSG00000127084,-0.1500328640,0.0354815940
SZ,Akula,2021,,ENSG00000138685,0.1662196350,0.0405566200
SZ,Akula,2021,,ENSG00000137441,0.2104165230,0.0000838691
SZ,Akula,2021,,ENSG00000172456,0.0944761770,0.0290396640
SZ,Akula,2021,,ENSG00000127951,-0.3624905290,0.0000226393
SZ,Akula,2021,,ENSG00000182263,0.1272460770,0.0196826110
SZ,Akula,2021,,ENSG00000168386,0.2501593200,0.0021211190
SZ,Akula,2021,,ENSG00000096060,0.2731374690,0.0011739360
SZ,Akula,2021,,ENSG00000151702,-0.1524593650,0.0397985800
SZ,Akula,2021,,ENSG00000204584,0.1697861140,0.0269271610
SZ,Akula,2021,,ENSG00000126500,-0.1158883510,0.0380970110
SZ,Akula,2021,,ENSG00000162076,-0.1250307780,0.0020622100
SZ,Akula,2021,,ENSG00000184922,-0.1738003600,0.0012930510
SZ,Akula,2021,,ENSG00000052795,0.1259415630,0.0013309740
SZ,Akula,2021,,ENSG00000165457,-0.1892801800,0.0263646050
SZ,Akula,2021,,ENSG00000170345,-0.1547840580,0.0420585360
SZ,Akula,2021,,ENSG00000125740,-0.1977609620,0.0207194510
SZ,Akula,2021,,ENSG00000175592,0.1092267840,0.0416671660
SZ,Akula,2021,,ENSG00000129654,-0.1363958340,0.0422190670
SZ,Akula,2021,,ENSG00000240445,0.1130418800,0.0002842840
SZ,Akula,2021,,ENSG00000204060,-0.1535101500,0.0441957180
SZ,Akula,2021,,ENSG00000164379,-0.1633021820,0.0491418250
SZ,Akula,2021,,ENSG00000151474,-0.0790637530,0.0293600580
SZ,Akula,2021,,ENSG00000170324,-0.1511571660,0.0496161570
SZ,Akula,2021,,ENSG00000075618,-0.0897425550,0.0402983180
SZ,Akula,2021,,ENSG00000226564,0.1998943570,0.0096324310
SZ,Akula,2021,,ENSG00000213453,-0.2427628810,0.0012911350
SZ,Akula,2021,,ENSG00000157353,0.1015184960,0.0047179270
SZ,Akula,2021,,ENSG00000137731,0.1928807220,0.0226062780
SZ,Akula,2021,,ENSG00000082074,-0.2200188770,0.0101125470
SZ,Akula,2021,,ENSG00000174804,0.1716128420,0.0081531860
SZ,Akula,2021,,ENSG00000151834,0.1108490220,0.0408301220
SZ,Akula,2021,,ENSG00000128683,-0.1411107440,0.0493270300
SZ,Akula,2021,,ENSG00000116717,0.1954478180,0.0180866180
SZ,Akula,2021,,ENSG00000178950,-0.0540383130,0.0380748410
SZ,Akula,2021,,ENSG00000108479,0.1803401520,0.0015054540
SZ,Akula,2021,,ENSG00000110328,0.1268871100,0.0202613170
SZ,Akula,2021,,ENSG00000157833,-0.1353803140,0.0418080940
SZ,Akula,2021,,ENSG00000070610,-0.0589107150,0.0396373810
SZ,Akula,2021,,ENSG00000154451,-0.3268792940,0.0000545655
SZ,Akula,2021,,ENSG00000100116,0.1279656080,0.0024368700
SZ,Akula,2021,,ENSG00000266524,0.1675696890,0.0156623760
SZ,Akula,2021,,ENSG00000168621,0.2681874060,0.0010133660
SZ,Akula,2021,,ENSG00000082516,0.0503138220,0.0163028400
SZ,Akula,2021,,ENSG00000100031,0.1885441050,0.0012477820
SZ,Akula,2021,,ENSG00000099998,0.1954476280,0.0152776540
SZ,Akula,2021,,ENSG00000107249,0.1839111550,0.0151752690
SZ,Akula,2021,,ENSG00000145888,-0.2069437170,0.0051693050
SZ,Akula,2021,,ENSG00000173221,0.1960485450,0.0154424530
SZ,Akula,2021,,ENSG00000178723,0.2714806220,0.0013781340
SZ,Akula,2021,,ENSG00000089639,-0.1147066170,0.0312591450
SZ,Akula,2021,,ENSG00000205835,-0.2052293600,0.0083540290
SZ,Akula,2021,,ENSG00000112312,0.1567039510,0.0195744100
SZ,Akula,2021,,ENSG00000144591,0.0831506780,0.0106093540
SZ,Akula,2021,,ENSG00000156049,0.3680313060,0.0000052136
SZ,Akula,2021,,ENSG00000214077,-0.1954109800,0.0192511400
SZ,Akula,2021,,ENSG00000168243,-0.1766202830,0.0058612270
SZ,Akula,2021,,ENSG00000225151,-0.1664794210,0.0236599230
SZ,Akula,2021,,ENSG00000047932,0.1113233610,0.0059662100
SZ,Akula,2021,,ENSG00000167588,-0.2609271770,0.0007297840
SZ,Akula,2021,,ENSG00000178015,0.1970798880,0.0166278680
SZ,Akula,2021,,ENSG00000163328,0.0963886550,0.0258018990
SZ,Akula,2021,,ENSG00000169508,-0.2796190950,0.0002831770
SZ,Akula,2021,,ENSG00000178075,0.1344523570,0.0284104420
SZ,Akula,2021,,ENSG00000161835,-0.1792862730,0.0263574440
SZ,Akula,2021,,ENSG00000115290,0.1541956750,0.0412885210
SZ,Akula,2021,,ENSG00000163873,-0.1196126470,0.0467150300
SZ,Akula,2021,,ENSG00000198873,-0.1580592990,0.0117213520
SZ,Akula,2021,,ENSG00000165417,0.0838785120,0.0030304730
SZ,Akula,2021,,ENSG00000006704,0.0876207360,0.0288933000
SZ,Akula,2021,,ENSG00000138867,-0.2496672560,0.0034563070
SZ,Akula,2021,,ENSG00000172986,0.1554013890,0.0015580230
SZ,Akula,2021,,ENSG00000105968,0.0518903600,0.0435285050
SZ,Akula,2021,,ENSG00000187664,-0.1642027760,0.0021395050
SZ,Akula,2021,,ENSG00000135077,-0.1938074250,0.0208010990
SZ,Akula,2021,,ENSG00000213934,0.2586177480,0.0000390624
SZ,Akula,2021,,ENSG00000196565,0.3733345190,0.0000023241
SZ,Akula,2021,,ENSG00000140287,-0.3012998670,0.0002335020
SZ,Akula,2021,,ENSG00000184508,0.1043597240,0.0317447540
SZ,Akula,2021,,ENSG00000155393,-0.0915265540,0.0222470520
