DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL,-LOGPVAL,,
AD,Wingo,2015,PBMC,ENSG00001779252,0.1855657900,0.0179030000,1.7470741883,,
AD,Wingo,2015,PBMC,ENSG00002158336,-0.1747124000,0.0180200000,1.7442452134,,
AD,Wingo,2015,PBMC,ENSG00002382990,-0.1379981000,0.0180540000,1.7434265619,,
AD,Wingo,2015,PBMC,ENSG00001654851,-0.1480940000,0.0182310000,1.7391895089,,
AD,Wingo,2015,PBMC,ENSG00001714599,-0.1110620000,0.0183680000,1.7359381293,,
AD,Wingo,2015,PBMC,ENSG00001716601,-0.1457857000,0.0186050000,1.7303703256,,
AD,Wingo,2015,PBMC,ENSG00000168824,-0.2212068000,0.0186270000,1.7298570854,,
AD,Wingo,2015,PBMC,ENSG00001662383,0.1012330800,0.0188240000,1.7252880858,,
AD,Wingo,2015,PBMC,ENSG00001722634,-0.1349211000,0.0188590000,1.7244813395,,
AD,Wingo,2015,PBMC,ENSG00001807825,-0.1536842000,0.0188810000,1.7239750078,,
AD,Wingo,2015,PBMC,ENSG00002133675,-0.1160583000,0.0193370000,1.7136109028,,
AD,Wingo,2015,PBMC,ENSG00001775380,-0.2321353000,0.0195660000,1.7084979508,,
AD,Wingo,2015,PBMC,ENSG00002358069,0.1576522600,0.0195970000,1.7078104074,,
AD,Wingo,2015,PBMC,ENSG00001654268,0.1748740600,0.0196040000,1.7076553062,,
AD,Wingo,2015,PBMC,ENSG00001773760,0.1034755600,0.0198560000,1.7021082358,,
AD,Wingo,2015,PBMC,ENSG00000176896,0.2067875900,0.0198750000,1.7016928627,,
AD,Wingo,2015,PBMC,ENSG00002391051,0.1745451100,0.0200090000,1.6987746158,,
AD,Wingo,2015,PBMC,ENSG00001759075,0.1328496200,0.0201880000,1.6949067039,,
AD,Wingo,2015,PBMC,ENSG00001668411,-0.1630733000,0.0202620000,1.6933176890,,
AD,Wingo,2015,PBMC,ENSG00001684591,0.1078590200,0.0202660000,1.6932319617,,
AD,Wingo,2015,PBMC,ENSG00001713266,-0.4120489000,0.0202850000,1.6928249880,,
AD,Wingo,2015,PBMC,ENSG00001730084,-0.1336015000,0.0203150000,1.6921831733,,
AD,Wingo,2015,PBMC,ENSG00002162972,-0.4017820000,0.0203890000,1.6906040741,,
AD,Wingo,2015,PBMC,ENSG00000172867,0.2861127800,0.0206760000,1.6845334765,,
AD,Wingo,2015,PBMC,ENSG00000211666,-0.1012838000,0.0207260000,1.6834845062,,
AD,Wingo,2015,PBMC,ENSG00001765621,-0.2049868000,0.0207840000,1.6822708663,,
AD,Wingo,2015,PBMC,ENSG00001714602,-0.1257011000,0.0208010000,1.6819157860,,
AD,Wingo,2015,PBMC,ENSG00001736180,0.1034906000,0.0210240000,1.6772846521,,
AD,Wingo,2015,PBMC,ENSG00000204711,-0.1696353000,0.0213560000,1.6704800878,,
AD,Wingo,2015,PBMC,ENSG00001662340,-0.1057895000,0.0213830000,1.6699313640,,
AD,Wingo,2015,PBMC,ENSG00001669523,0.1970432300,0.0216830000,1.6638806302,,
AD,Wingo,2015,PBMC,ENSG00002415144,0.1384360900,0.0220190000,1.6572024085,,
AD,Wingo,2015,PBMC,ENSG00001759084,0.1145018800,0.0224010000,1.6497325940,,
AD,Wingo,2015,PBMC,ENSG00001797731,-0.1656184000,0.0224280000,1.6492094526,,
AD,Wingo,2015,PBMC,ENSG00000179766,-0.1000357000,0.0225080000,1.6476630935,,
AD,Wingo,2015,PBMC,ENSG00002400947,0.1052124100,0.0225170000,1.6474894722,,
AD,Wingo,2015,PBMC,ENSG00001744862,0.1157462400,0.0225520000,1.6468149371,,
AD,Wingo,2015,PBMC,ENSG00001805561,-0.2533083000,0.0228040000,1.6419889677,,
AD,Wingo,2015,PBMC,ENSG00001718961,-0.2802970000,0.0228420000,1.6412658728,,
AD,Wingo,2015,PBMC,ENSG00001652680,0.1896710500,0.0229050000,1.6400697039,,
AD,Wingo,2015,PBMC,ENSG00001738699,-0.1304756000,0.0229120000,1.6399369994,,
AD,Wingo,2015,PBMC,ENSG00002390299,0.1313853400,0.0230250000,1.6378003611,,
AD,Wingo,2015,PBMC,ENSG00001743911,-0.2297124000,0.0230260000,1.6377814997,,
AD,Wingo,2015,PBMC,ENSG00001704529,0.1194548900,0.0230290000,1.6377249202,,
AD,Wingo,2015,PBMC,ENSG00001775257,0.3105451100,0.0231320000,1.6357868164,,
AD,Wingo,2015,PBMC,ENSG00000171596,-0.3091410000,0.0231520000,1.6354114862,,
AD,Wingo,2015,PBMC,ENSG00002125747,0.1117387200,0.0233290000,1.6321038769,,
AD,Wingo,2015,PBMC,ENSG00001778374,-0.2896635000,0.0235170000,1.6286180808,,
AD,Wingo,2015,PBMC,ENSG00001673352,0.1708214300,0.0237750000,1.6238794744,,
AD,Wingo,2015,PBMC,ENSG00000235419,0.1694868400,0.0241390000,1.6172807253,,
AD,Wingo,2015,PBMC,ENSG00002077130,0.1222406000,0.0242080000,1.6160410893,,
AD,Wingo,2015,PBMC,ENSG00001802888,-0.1726993000,0.0242750000,1.6148407614,,
AD,Wingo,2015,PBMC,ENSG00001766185,0.1059924800,0.0243290000,1.6138757416,,
AD,Wingo,2015,PBMC,ENSG00002302757,0.2551297000,0.0243790000,1.6129841126,,
AD,Wingo,2015,PBMC,ENSG00001697220,0.1363364700,0.0247060000,1.6071975629,,
AD,Wingo,2015,PBMC,ENSG00002316278,-0.1049756000,0.0251320000,1.5997729490,,
AD,Wingo,2015,PBMC,ENSG00001712305,-0.1430244000,0.0251440000,1.5995656320,,
AD,Wingo,2015,PBMC,ENSG00002095653,-0.2752011000,0.0252030000,1.5985477606,,
AD,Wingo,2015,PBMC,ENSG00001806937,-0.1582932000,0.0252040000,1.5985305291,,
AD,Wingo,2015,PBMC,ENSG00001684402,0.1045883500,0.0252200000,1.5982549178,,
AD,Wingo,2015,PBMC,ENSG00001786847,0.1676203000,0.0257480000,1.5892564995,,
AD,Wingo,2015,PBMC,ENSG00001798947,0.1442631600,0.0258060000,1.5882793071,,
AD,Wingo,2015,PBMC,ENSG00001815635,-0.1327594000,0.0259690000,1.5855447736,,
AD,Wingo,2015,PBMC,ENSG00000170367,-0.2735940000,0.0262010000,1.5816821329,,
AD,Wingo,2015,PBMC,ENSG00001776777,0.1304699200,0.0263190000,1.5797306159,,
AD,Wingo,2015,PBMC,ENSG00001779401,-0.1252519000,0.0264550000,1.5774922341,,
AD,Wingo,2015,PBMC,ENSG00001748591,-0.1899229000,0.0264700000,1.5772460587,,
AD,Wingo,2015,PBMC,ENSG00001770641,0.1013834600,0.0265490000,1.5759518325,,
AD,Wingo,2015,PBMC,ENSG00002098418,-0.2627049000,0.0268060000,1.5717679867,,
AD,Wingo,2015,PBMC,ENSG00001802808,-0.2626071000,0.0269450000,1.5695218121,,
AD,Wingo,2015,PBMC,ENSG00001803939,-0.2271767000,0.0269860000,1.5688614840,,
AD,Wingo,2015,PBMC,ENSG00001687757,-0.1056222000,0.0270810000,1.5673353028,,
AD,Wingo,2015,PBMC,ENSG00002147517,0.1020338300,0.0271610000,1.5660542445,,
AD,Wingo,2015,PBMC,ENSG00000171860,-0.1056805000,0.0272130000,1.5652235783,,
AD,Wingo,2015,PBMC,ENSG00001654118,-0.2925132000,0.0273460000,1.5631061905,,
AD,Wingo,2015,PBMC,ENSG00001667561,0.1499906000,0.0274490000,1.5614734728,,
AD,Wingo,2015,PBMC,ENSG00001738992,0.1738383500,0.0276830000,1.5577868473,,
AD,Wingo,2015,PBMC,ENSG00000223975,0.3485375900,0.0276860000,1.5577397854,,
AD,Wingo,2015,PBMC,ENSG00002350574,0.1856597700,0.0277540000,1.5566744160,,
AD,Wingo,2015,PBMC,ENSG00001731224,0.2066973700,0.0278060000,1.5558614816,,
AD,Wingo,2015,PBMC,ENSG00001728803,-0.1062613000,0.0278370000,1.5553775706,,
AD,Wingo,2015,PBMC,ENSG00001755419,0.1313609000,0.0279230000,1.5540379237,,
AD,Wingo,2015,PBMC,ENSG00001653292,0.1374642900,0.0282060000,1.5496584984,,
AD,Wingo,2015,PBMC,ENSG00002366634,-0.1079774000,0.0283320000,1.5477227669,,
AD,Wingo,2015,PBMC,ENSG00001678939,0.1987518800,0.0283710000,1.5471253562,,
AD,Wingo,2015,PBMC,ENSG00002403906,0.1048233100,0.0285220000,1.5448200245,,
AD,Wingo,2015,PBMC,ENSG00001724837,0.1127706800,0.0285690000,1.5441049610,,
AD,Wingo,2015,PBMC,ENSG00000203877,-0.1005846000,0.0286760000,1.5424814283,,
AD,Wingo,2015,PBMC,ENSG00001652306,-0.2049568000,0.0287740000,1.5409997607,,
AD,Wingo,2015,PBMC,ENSG00001669663,-0.3037350000,0.0287750000,1.5409846677,,
AD,Wingo,2015,PBMC,ENSG00001720241,-0.1299756000,0.0288210000,1.5402909546,,
AD,Wingo,2015,PBMC,ENSG00001786722,-0.1033910000,0.0288680000,1.5395833034,,
AD,Wingo,2015,PBMC,ENSG00001704431,0.1093120300,0.0289100000,1.5389519083,,
AD,Wingo,2015,PBMC,ENSG00001746494,0.1005075200,0.0289320000,1.5386215436,,
AD,Wingo,2015,PBMC,ENSG00001764410,-0.2420056000,0.0291010000,1.5360920871,,
AD,Wingo,2015,PBMC,ENSG00002319077,0.1105357100,0.0291290000,1.5356744245,,
AD,Wingo,2015,PBMC,ENSG00001806122,-0.1595526000,0.0292470000,1.5339186749,,
AD,Wingo,2015,PBMC,ENSG00000176654,-0.1248102000,0.0293070000,1.5330286357,,
AD,Wingo,2015,PBMC,ENSG00001784774,0.1231522600,0.0293950000,1.5317265355,,
AD,Wingo,2015,PBMC,ENSG00002377109,0.1109041400,0.0294710000,1.5306051276,,
AD,Wingo,2015,PBMC,ENSG00002306540,0.1297030100,0.0295040000,1.5301191006,,
AD,Wingo,2015,PBMC,ENSG00001678730,-0.1185226000,0.0295290000,1.5297512602,,
AD,Wingo,2015,PBMC,ENSG00001791576,0.1119304500,0.0297520000,1.5264838346,,
AD,Wingo,2015,PBMC,ENSG00001681703,-0.2295263000,0.0299220000,1.5240093814,,
AD,Wingo,2015,PBMC,ENSG00001733998,0.2503195500,0.0299830000,1.5231249152,,
AD,Wingo,2015,PBMC,ENSG00001714065,0.1014492500,0.0300670000,1.5219099024,,
AD,Wingo,2015,PBMC,ENSG00000180720,-0.2330545000,0.0304590000,1.5162843591,,
AD,Wingo,2015,PBMC,ENSG00001707720,-0.1363252000,0.0305670000,1.5147471830,,
AD,Wingo,2015,PBMC,ENSG00001750130,-0.2279060000,0.0311650000,1.5063328688,,
AD,Wingo,2015,PBMC,ENSG00001746085,-0.1025545000,0.0313350000,1.5039703010,,
AD,Wingo,2015,PBMC,ENSG00001815719,0.1058778200,0.0314430000,1.5024760243,,
AD,Wingo,2015,PBMC,ENSG00000170801,-0.3215602000,0.0321450000,1.4928865699,,
AD,Wingo,2015,PBMC,ENSG00001801216,0.4838421100,0.0323480000,1.4901525656,,
AD,Wingo,2015,PBMC,ENSG00001797895,0.2602462400,0.0323990000,1.4894683942,,
AD,Wingo,2015,PBMC,ENSG00002203544,0.1153082700,0.0325370000,1.4876224927,,
AD,Wingo,2015,PBMC,ENSG00002341724,0.1439661700,0.0325440000,1.4875290688,,
AD,Wingo,2015,PBMC,ENSG00001737163,-0.1206673000,0.0329320000,1.4823818933,,
AD,Wingo,2015,PBMC,ENSG00000232456,0.1058383500,0.0329410000,1.4822632210,,
AD,Wingo,2015,PBMC,ENSG00000175311,0.2704924800,0.0331080000,1.4800670535,,
AD,Wingo,2015,PBMC,ENSG00000170178,0.3991259400,0.0332670000,1.4779863618,,
AD,Wingo,2015,PBMC,ENSG00001728639,0.2940263200,0.0336130000,1.4734927245,,
AD,Wingo,2015,PBMC,ENSG00000172318,-0.1451504000,0.0336700000,1.4727568836,,
AD,Wingo,2015,PBMC,ENSG00002094166,0.1223251900,0.0337800000,1.4713403548,,
AD,Wingo,2015,PBMC,ENSG00002194448,0.1023063900,0.0338360000,1.4706209837,,
AD,Wingo,2015,PBMC,ENSG00000176731,-0.1333816000,0.0338530000,1.4704028388,,
AD,Wingo,2015,PBMC,ENSG00002172269,-0.1116786000,0.0338620000,1.4702873946,,
AD,Wingo,2015,PBMC,ENSG00001783156,-0.2556936000,0.0339680000,1.4689300232,,
AD,Wingo,2015,PBMC,ENSG00001810514,0.1027875900,0.0343540000,1.4640226887,,
AD,Wingo,2015,PBMC,ENSG00001702447,-0.2617876000,0.0346700000,1.4600461583,,
AD,Wingo,2015,PBMC,ENSG00001676846,0.1082048900,0.0350120000,1.4557830802,,
AD,Wingo,2015,PBMC,ENSG00001663866,-0.1503722000,0.0351050000,1.4546310226,,
AD,Wingo,2015,PBMC,ENSG00001699015,0.1083571400,0.0357330000,1.4469305206,,
AD,Wingo,2015,PBMC,ENSG00000171720,0.2444398500,0.0360030000,1.4436613095,,
AD,Wingo,2015,PBMC,ENSG00002226917,0.1119887200,0.0360420000,1.4431911177,,
AD,Wingo,2015,PBMC,ENSG00000231315,-0.3317876000,0.0362060000,1.4412194529,,
AD,Wingo,2015,PBMC,ENSG00000173141,0.1398421100,0.0365050000,1.4376476472,,
AD,Wingo,2015,PBMC,ENSG00000167193,-0.1042350000,0.0371440000,1.4301113293,,
AD,Wingo,2015,PBMC,ENSG00000173867,-0.1053891000,0.0371910000,1.4295621441,,
AD,Wingo,2015,PBMC,ENSG00001736135,-0.1583177000,0.0374190000,1.4269078229,,
AD,Wingo,2015,PBMC,ENSG00001711087,-0.1014117000,0.0374850000,1.4261424848,,
AD,Wingo,2015,PBMC,ENSG00000167671,0.1037706800,0.0382200000,1.4177093173,,
AD,Wingo,2015,PBMC,ENSG00000165182,0.1814379700,0.0385220000,1.4142911731,,
AD,Wingo,2015,PBMC,ENSG00001756942,0.1003665400,0.0385520000,1.4139530867,,
AD,Wingo,2015,PBMC,ENSG00000169313,-0.1927068000,0.0387580000,1.4116386416,,
AD,Wingo,2015,PBMC,ENSG00001785141,-0.1744399000,0.0388660000,1.4104301537,,
AD,Wingo,2015,PBMC,ENSG00001781285,0.1501353400,0.0392160000,1.4065367061,,
AD,Wingo,2015,PBMC,ENSG00001671423,-0.2685301000,0.0393270000,1.4053091818,,
AD,Wingo,2015,PBMC,ENSG00001670000,-0.1867989000,0.0393780000,1.4047463454,,
AD,Wingo,2015,PBMC,ENSG00002136446,-0.1250602000,0.0396180000,1.4021074523,,
AD,Wingo,2015,PBMC,ENSG00001723944,0.2572932300,0.0396800000,1.4014283365,,
AD,Wingo,2015,PBMC,ENSG00001703142,-0.2276222000,0.0399480000,1.3985049588,,
AD,Wingo,2015,PBMC,ENSG00002123402,0.1104304500,0.0400970000,1.3968881195,,
AD,Wingo,2015,PBMC,ENSG00001705111,0.1031992500,0.0404160000,1.3934466711,,
AD,Wingo,2015,PBMC,ENSG00002167922,0.1140563900,0.0404170000,1.3934359256,,
AD,Wingo,2015,PBMC,ENSG00001750511,0.1141184200,0.0405790000,1.3916986596,,
AD,Wingo,2015,PBMC,ENSG00001656482,0.1028157900,0.0409520000,1.3877248835,,
AD,Wingo,2015,PBMC,ENSG00001693826,-0.1250432000,0.0410220000,1.3869831697,,
AD,Wingo,2015,PBMC,ENSG00001777811,-0.1065940000,0.0411840000,1.3852714748,,
AD,Wingo,2015,PBMC,ENSG00001750101,0.1564887200,0.0413630000,1.3833879700,,
AD,Wingo,2015,PBMC,ENSG00001666078,0.3478157900,0.0415750000,1.3811677421,,
AD,Wingo,2015,PBMC,ENSG00001752589,-0.1043553000,0.0423640000,1.3730030406,,
AD,Wingo,2015,PBMC,ENSG00001774761,-0.1109361000,0.0423890000,1.3727468288,,
AD,Wingo,2015,PBMC,ENSG00002382829,-0.1913929000,0.0424690000,1.3719279650,,
AD,Wingo,2015,PBMC,ENSG00001801246,0.1709511300,0.0428120000,1.3684344832,,
AD,Wingo,2015,PBMC,ENSG00001731922,-0.1811203000,0.0428600000,1.3679478333,,
AD,Wingo,2015,PBMC,ENSG00001724230,-0.1114474000,0.0428680000,1.3678667780,,
AD,Wingo,2015,PBMC,ENSG00001656310,0.1384285700,0.0429220000,1.3673200498,,
AD,Wingo,2015,PBMC,ENSG00001785037,-0.1201109000,0.0433950000,1.3625603073,,
AD,Wingo,2015,PBMC,ENSG00002096322,-0.2586936000,0.0434160000,1.3623501914,,
AD,Wingo,2015,PBMC,ENSG00002092390,-0.1397462000,0.0435040000,1.3614708098,,
AD,Wingo,2015,PBMC,ENSG00001718936,0.1951127800,0.0435630000,1.3608822199,,
AD,Wingo,2015,PBMC,ENSG00001661194,-0.1048120000,0.0436870000,1.3596477774,,
AD,Wingo,2015,PBMC,ENSG00001800602,0.1523007500,0.0437200000,1.3593198467,,
AD,Wingo,2015,PBMC,ENSG00002055156,0.1001165400,0.0438610000,1.3579214709,,
AD,Wingo,2015,PBMC,ENSG00000227695,0.1597537600,0.0438850000,1.3576838973,,
AD,Wingo,2015,PBMC,ENSG00001670899,-0.1006917000,0.0442530000,1.3540572823,,
AD,Wingo,2015,PBMC,ENSG00000176809,-0.1587237000,0.0443140000,1.3534590466,,
AD,Wingo,2015,PBMC,ENSG00001663605,-0.1362162000,0.0444300000,1.3523236868,,
AD,Wingo,2015,PBMC,ENSG00000235862,-0.1215808000,0.0445260000,1.3513863180,,
AD,Wingo,2015,PBMC,ENSG00000170322,0.1003458600,0.0446660000,1.3500229384,,
AD,Wingo,2015,PBMC,ENSG00002338997,-0.1149361000,0.0447000000,1.3496924769,,
AD,Wingo,2015,PBMC,ENSG00001815306,-0.1671297000,0.0448270000,1.3484603249,,
AD,Wingo,2015,PBMC,ENSG00002072178,0.1092537600,0.0450260000,1.3465366330,,
AD,Wingo,2015,PBMC,ENSG00000178429,0.1280225600,0.0450880000,1.3459390286,,
AD,Wingo,2015,PBMC,ENSG00002377240,0.1063684200,0.0451970000,1.3448903910,,
AD,Wingo,2015,PBMC,ENSG00000170893,0.2586052600,0.0452150000,1.3447174648,,
AD,Wingo,2015,PBMC,ENSG00000171084,0.1089135300,0.0454040000,1.3429058850,,
AD,Wingo,2015,PBMC,ENSG00001795181,0.1325056400,0.0454470000,1.3424947797,,
AD,Wingo,2015,PBMC,ENSG00001773650,0.2279266900,0.0454530000,1.3424374471,,
AD,Wingo,2015,PBMC,ENSG00001774513,0.1752650400,0.0462020000,1.3353392242,,
AD,Wingo,2015,PBMC,ENSG00001694966,-0.1590282000,0.0464520000,1.3329955826,,
AD,Wingo,2015,PBMC,ENSG00001721901,-0.1232632000,0.0466400000,1.3312414582,,
AD,Wingo,2015,PBMC,ENSG00001804339,-0.1944060000,0.0466830000,1.3308412426,,
AD,Wingo,2015,PBMC,ENSG00001787186,0.1340469900,0.0468240000,1.3295314889,,
AD,Wingo,2015,PBMC,ENSG00001767766,-0.1904662000,0.0468590000,1.3292069838,,
AD,Wingo,2015,PBMC,ENSG00002054019,0.3622537600,0.0469040000,1.3287901188,,
AD,Wingo,2015,PBMC,ENSG00001735552,0.1136954900,0.0471740000,1.3262972973,,
AD,Wingo,2015,PBMC,ENSG00000177732,0.1804454900,0.0472020000,1.3260395994,,
AD,Wingo,2015,PBMC,ENSG00001815392,-0.2186429000,0.0473840000,1.3243682804,,
AD,Wingo,2015,PBMC,ENSG00001729112,-0.2293891000,0.0475190000,1.3231327073,,
AD,Wingo,2015,PBMC,ENSG00000167280,0.1118759400,0.0476610000,1.3218368497,,
AD,Wingo,2015,PBMC,ENSG00001759872,0.1626165400,0.0477100000,1.3213905834,,
AD,Wingo,2015,PBMC,ENSG00001726306,-0.1695564000,0.0478480000,1.3201362106,,
AD,Wingo,2015,PBMC,ENSG00002383975,-0.1429023000,0.0479400000,1.3193019703,,
AD,Wingo,2015,PBMC,ENSG00002123730,-0.1087237000,0.0479580000,1.3191389366,,
AD,Wingo,2015,PBMC,ENSG00000168488,0.1111315800,0.0481040000,1.3178188092,,
AD,Wingo,2015,PBMC,ENSG00001710756,-0.1295865000,0.0481720000,1.3172053223,,
AD,Wingo,2015,PBMC,ENSG00001772809,-0.3796259000,0.0487270000,1.3122303262,,
AD,Wingo,2015,PBMC,ENSG00001728742,-0.2963496000,0.0493360000,1.3068360646,,
AD,Wingo,2015,PBMC,ENSG00001781966,-0.3245489000,0.0493850000,1.3064049419,,
AD,Wingo,2015,PBMC,ENSG00000204136,0.1039285700,0.0494420000,1.3059039697,,
AD,Wingo,2015,PBMC,ENSG00002148785,0.2090357100,0.0494870000,1.3055088732,,
AD,Wingo,2015,PBMC,ENSG00001722492,0.1933345900,0.0495290000,1.3051404404,,
AD,Wingo,2015,PBMC,ENSG00001701386,-0.2781278000,0.0498890000,1.3019952012,,
AD,Wingo,2015,PBMC,ENSG00001690105,0.1892030100,0.0499850000,1.3011603036,,
ASD,Gandal,2022,Cortex,ENSG00000002549,0.2152128800,0.0013647100,2.8649596261,,
ASD,Gandal,2022,Cortex,ENSG00000002586,0.3457793500,4.51E-05,4.3458234581,,
ASD,Gandal,2022,Cortex,ENSG00000002746,-0.1866109000,1.08E-06,5.9665762445,,
ASD,Gandal,2022,Cortex,ENSG00000002933,0.5220771300,1.49E-05,4.8268137316,,
ASD,Gandal,2022,Cortex,ENSG00000003137,-0.2949748000,0.0001423700,3.8465815150,,
ASD,Gandal,2022,Cortex,ENSG00000003147,-0.1468042000,0.0008948200,3.0482643176,,
ASD,Gandal,2022,Cortex,ENSG00000003402,0.1337251200,0.0007268700,3.1385432553,,
ASD,Gandal,2022,Cortex,ENSG00000005007,0.1314298100,0.0010471400,2.9799952504,,
ASD,Gandal,2022,Cortex,ENSG00000005206,-0.1936821000,3.05E-05,4.5157001607,,
ASD,Gandal,2022,Cortex,ENSG00000005249,-0.1247673000,0.0005543800,3.2561924459,,
ASD,Gandal,2022,Cortex,ENSG00000005448,-0.1761328000,0.0006720500,3.1725984146,,
ASD,Gandal,2022,Cortex,ENSG00000006327,0.7222754500,0.0011835000,2.9268317377,,
ASD,Gandal,2022,Cortex,ENSG00000006740,-0.1131206000,0.0008094600,3.0918046073,,
ASD,Gandal,2022,Cortex,ENSG00000007171,-0.4430243000,3.49E-08,7.4571745730,,
ASD,Gandal,2022,Cortex,ENSG00000007402,-0.1457540000,0.0016959600,2.7705843950,,
ASD,Gandal,2022,Cortex,ENSG00000008277,-0.1034555000,0.0018665600,2.7289580453,,
ASD,Gandal,2022,Cortex,ENSG00000008394,0.4857892100,1.56E-05,4.8068754016,,
ASD,Gandal,2022,Cortex,ENSG00000008853,-0.1448613000,0.0002233000,3.6511112769,,
ASD,Gandal,2022,Cortex,ENSG00000010256,-0.1096375000,0.0005727500,3.2420349021,,
ASD,Gandal,2022,Cortex,ENSG00000010810,0.1105615000,0.0011269800,2.9480837911,,
ASD,Gandal,2022,Cortex,ENSG00000010818,-0.1756973000,7.17E-07,6.1444808443,,
ASD,Gandal,2022,Cortex,ENSG00000011083,-0.1765428000,0.0024922500,2.6034083953,,
ASD,Gandal,2022,Cortex,ENSG00000011304,0.1606376800,0.0006275100,3.2023793489,,
ASD,Gandal,2022,Cortex,ENSG00000011422,0.5347566000,0.0002941800,3.5313868564,,
ASD,Gandal,2022,Cortex,ENSG00000011638,0.2956846200,0.0001023700,3.9898272967,,
ASD,Gandal,2022,Cortex,ENSG00000012174,-0.1867552000,1.43E-05,4.8446639625,,
ASD,Gandal,2022,Cortex,ENSG00000013297,-0.4730467000,0.0011043200,2.9569050624,,
ASD,Gandal,2022,Cortex,ENSG00000013306,0.1076156700,0.0021290000,2.6718243386,,
ASD,Gandal,2022,Cortex,ENSG00000014641,-0.1723414000,7.04E-05,4.1524273409,,
ASD,Gandal,2022,Cortex,ENSG00000014914,0.3118994100,1.14E-06,5.9430951487,,
ASD,Gandal,2022,Cortex,ENSG00000017483,-0.7478062000,8.28E-08,7.0819696632,,
ASD,Gandal,2022,Cortex,ENSG00000018408,0.3269687100,0.0001167200,3.9328547211,,
ASD,Gandal,2022,Cortex,ENSG00000019505,-0.1255645000,0.0013979500,2.8545083616,,
ASD,Gandal,2022,Cortex,ENSG00000019991,0.5463125800,0.0003254600,3.4875023799,,
ASD,Gandal,2022,Cortex,ENSG00000020577,0.2298600300,0.0002062800,3.6855428773,,
ASD,Gandal,2022,Cortex,ENSG00000021645,-0.1257328000,0.0013456000,2.8710840215,,
ASD,Gandal,2022,Cortex,ENSG00000022355,-0.1851293000,0.0001839500,3.7353002078,,
ASD,Gandal,2022,Cortex,ENSG00000023228,-0.1244908000,1.86E-06,5.7304870558,,
ASD,Gandal,2022,Cortex,ENSG00000023445,0.3356932500,0.0001242200,3.9058084751,,
ASD,Gandal,2022,Cortex,ENSG00000025039,0.1099564800,0.0004429600,3.3536354895,,
ASD,Gandal,2022,Cortex,ENSG00000026025,0.5192999900,5.25E-07,6.2798406966,,
ASD,Gandal,2022,Cortex,ENSG00000026508,0.6568926200,0.0011270400,2.9480606700,,
ASD,Gandal,2022,Cortex,ENSG00000026950,0.2504612600,0.0001191400,3.9239424042,,
ASD,Gandal,2022,Cortex,ENSG00000029534,-0.2111754000,0.0004992500,3.3016819265,,
ASD,Gandal,2022,Cortex,ENSG00000033170,-0.1211028000,0.0011238000,2.9493109722,,
ASD,Gandal,2022,Cortex,ENSG00000034152,0.2629426700,0.0002380500,3.6233318142,,
ASD,Gandal,2022,Cortex,ENSG00000035862,0.1801595400,0.0005944400,3.2258919745,,
ASD,Gandal,2022,Cortex,ENSG00000037042,-0.1663042000,0.0002441000,3.6124322206,,
ASD,Gandal,2022,Cortex,ENSG00000039319,-0.1529764000,0.0006972700,3.1565990199,,
ASD,Gandal,2022,Cortex,ENSG00000041515,0.2227866400,7.13E-05,4.1469104701,,
ASD,Gandal,2022,Cortex,ENSG00000042832,0.4385362100,0.0006412800,3.1929523045,,
ASD,Gandal,2022,Cortex,ENSG00000047648,0.4011739000,3.72E-10,9.4294570601,,
ASD,Gandal,2022,Cortex,ENSG00000049323,0.2712012300,0.0002058700,3.6864069355,,
ASD,Gandal,2022,Cortex,ENSG00000050327,0.6041248000,0.0013006800,2.8858295377,,
ASD,Gandal,2022,Cortex,ENSG00000050438,-0.2078613000,7.42E-07,6.1295960947,,
ASD,Gandal,2022,Cortex,ENSG00000050748,-0.1323623000,3.81E-05,4.4190750243,,
ASD,Gandal,2022,Cortex,ENSG00000051382,-0.1089226000,0.0011261300,2.9484114718,,
ASD,Gandal,2022,Cortex,ENSG00000051620,0.2622332800,0.0002310400,3.6363128241,,
ASD,Gandal,2022,Cortex,ENSG00000053108,-0.2323960000,0.0001229700,3.9102008270,,
ASD,Gandal,2022,Cortex,ENSG00000054277,-0.1881045000,0.0029882300,2.5245859785,,
ASD,Gandal,2022,Cortex,ENSG00000054690,-0.3693896000,0.0009239600,3.0343468298,,
ASD,Gandal,2022,Cortex,ENSG00000055332,0.1143828700,0.0029403000,2.5316083561,,
ASD,Gandal,2022,Cortex,ENSG00000055732,0.6880078800,8.54E-05,4.0685421293,,
ASD,Gandal,2022,Cortex,ENSG00000056050,-0.1084218000,0.0024988900,2.6022528609,,
ASD,Gandal,2022,Cortex,ENSG00000056487,0.2820011900,0.0014705500,2.8325202045,,
ASD,Gandal,2022,Cortex,ENSG00000057252,0.1725992100,0.0004897700,3.3100078203,,
ASD,Gandal,2022,Cortex,ENSG00000058091,-0.1387025000,0.0017008700,2.7693288789,,
ASD,Gandal,2022,Cortex,ENSG00000058262,0.1636112900,4.81E-05,4.3178549236,,
ASD,Gandal,2022,Cortex,ENSG00000058335,-0.1604157000,0.0017367600,2.7602601918,,
ASD,Gandal,2022,Cortex,ENSG00000058668,0.1531352600,4.07E-05,4.3904055908,,
ASD,Gandal,2022,Cortex,ENSG00000059378,0.2414764100,0.0018715000,2.7278101685,,
